"""Plant"""STR:0PLANT|"""Material"""MAT:0MATERIAL|"""Calendar Day"""CALDAY:0CALDAY|"""Sal Qty"""SALEQTY:0CPBAINSABU|"""Sal Ret Val"""SALERET:0RTBAINSASV|"""Sal Ret with Tax"""GROSSVAL:0RTBAINSAST|"""Sal Cost Val"""COSTVAL:0CPBAINSAPV|"""Net Margin"""NETMARGIN:0RTBAINSASV
ST16|000000000001008759|20200219|2.262 |124.41 |124.41 |56.55 |67.86 
ST17|000000000001008759|20200219|3.412 |122.82 |122.82 |47.90 |74.92 
ST18|000000000001008759|20200219|4.378 |153.23 |153.23 |67.02 |86.21 
FL05|000000000001008760|20200219|0.540 |15.80 |15.80 |7.56 |8.24 
SM01|000000000001008760|20200219|7.090 |276.50 |276.50 |126.06 |150.44 
SM03|000000000001008760|20200219|2.356 |91.88 |91.88 |40.66 |51.22 
SM04|000000000001008760|20200219|2.756 |107.49 |107.49 |47.60 |59.89 
SM08|000000000001008760|20200219|4.442 |173.24 |173.24 |79.46 |93.78 
SM09|000000000001008760|20200219|1.047 |40.83 |40.83 |18.30 |22.53 
SM14|000000000001008760|20200219|3.598 |140.32 |140.32 |64.76 |75.56 
SM17|000000000001008760|20200219|2.380 |92.82 |92.82 |43.53 |49.29 
SM18|000000000001008760|20200219|1.752 |120.89 |120.89 |56.06 |64.83 
SM20|000000000001008760|20200219|0.788 |34.67 |34.67 |15.76 |18.91 
SM22|000000000001008760|20200219|2.564 |166.66 |166.66 |97.43 |69.23 
SM25|000000000001008760|20200219|2.656 |103.58 |103.58 |46.29 |57.29 
SM28|000000000001008760|20200219|1.368 |88.92 |88.92 |43.78 |45.14 
SM35|000000000001008760|20200219|4.976 |194.06 |194.06 |93.40 |100.66 
SM36|000000000001008760|20200219|3.876 |251.94 |251.94 |151.63 |100.31 
SM38|000000000001008760|20200219|1.532 |99.58 |99.58 |49.24 |50.34 
SM44|000000000001008760|20200219|3.976 |258.44 |258.44 |128.62 |129.82 
SM46|000000000001008760|20200219|8.168 |318.55 |318.55 |140.81 |177.74 
SM49|000000000001008760|20200219|0.994 |43.74 |43.74 |19.30 |24.44 
ST02|000000000001008760|20200219|5.008 |195.31 |195.31 |90.14 |105.17 
ST04|000000000001008760|20200219|9.162 |595.53 |595.53 |330.00 |265.53 
ST06|000000000001008760|20200219|2.886 |112.55 |112.55 |52.06 |60.49 
ST10|000000000001008760|20200219|3.614 |234.91 |234.91 |138.34 |96.57 
ST13|000000000001008760|20200219|2.570 |192.75 |192.75 |113.47 |79.28 
ST14|000000000001008760|20200219|2.012 |130.78 |130.78 |77.62 |53.16 
ST16|000000000001008760|20200219|7.166 |465.79 |465.79 |280.99 |184.80 
ST17|000000000001008760|20200219|1.808 |59.67 |59.67 |32.23 |27.44 
ST18|000000000001008760|20200219|1.272 |55.97 |55.97 |24.61 |31.36 
FL05|000000000001008762|20200219|5.850 |79.80 |79.80 |80.20 |0.40-
FL06|000000000001008762|20200219|4.110 |56.70 |56.70 |57.91 |1.21-
FL09|000000000001008762|20200219|3.320 |44.50 |44.50 |46.71 |2.21-
SM01|000000000001008762|20200219|53.264 |745.73 |745.73 |435.73 |310.00 
SM03|000000000001008762|20200219|61.070 |854.96 |854.96 |495.30 |359.66 
SM04|000000000001008762|20200219|71.143 |995.95 |995.95 |574.82 |421.13 
SM06|000000000001008762|20200219|41.968 |587.50 |587.50 |344.58 |242.92 
SM08|000000000001008762|20200219|64.586 |904.23 |904.23 |525.70 |378.53 
SM09|000000000001008762|20200219|43.349 |606.86 |606.86 |348.52 |258.34 
SM13|000000000001008762|20200219|49.478 |672.33 |672.33 |395.88 |276.45 
SM14|000000000001008762|20200219|54.506 |763.10 |763.10 |440.41 |322.69 
SM16|000000000001008762|20200219|45.204 |632.85 |632.85 |371.14 |261.71 
SM17|000000000001008762|20200219|150.904 |2112.71 |2112.71 |1207.29 |905.42 
SM25|000000000001008762|20200219|83.014 |1133.37 |1133.37 |675.73 |457.64 
SM34|000000000001008762|20200219|13.558 |189.81 |189.81 |113.34 |76.47 
SM35|000000000001008762|20200219|33.076 |463.07 |463.07 |266.25 |196.82 
SM46|000000000001008762|20200219|36.822 |515.49 |515.49 |298.64 |216.85 
SM47|000000000001008762|20200219|80.746 |1130.52 |1130.52 |660.56 |469.96 
ST02|000000000001008762|20200219|73.608 |1030.52 |1030.52 |593.29 |437.23 
ST06|000000000001008762|20200219|43.032 |602.43 |602.43 |344.25 |258.18 
ST17|000000000001008762|20200219|66.946 |905.21 |905.21 |546.89 |358.32 
FL01|000000000001008763|20200219|3.360 |99.40 |99.40 |62.32 |37.08 
FL02|000000000001008763|20200219|1.060 |32.40 |32.40 |20.07 |12.33 
FL03|000000000001008763|20200219|2.880 |88.80 |88.80 |126.06 |37.26-
FL04|000000000001008763|20200219|2.910 |91.00 |91.00 |152.45 |61.45-
FL05|000000000001008763|20200219|10.090 |157.20 |157.20 |469.39 |312.19-
FL06|000000000001008763|20200219|5.550 |84.30 |84.30 |261.13 |176.83-
FL09|000000000001008763|20200219|5.870 |94.90 |94.90 |257.81 |162.91-
FL10|000000000001008763|20200219|1.590 |25.90 |25.90 |15.57 |10.33 
FL12|000000000001008763|20200219|1.590 |24.30 |24.30 |46.79 |22.49-
FL18|000000000001008763|20200219|2.350 |124.80 |124.80 |97.34 |27.46 
FL19|000000000001008763|20200219|1.770 |109.80 |109.80 |61.84 |47.96 
SM01|000000000001008763|20200219|143.110 |2146.65 |2146.65 |1429.69 |716.96 
SM02|000000000001008763|20200219|4.142 |188.13 |188.13 |75.85 |112.28 
SM03|000000000001008763|20200219|135.006 |2030.46 |2030.46 |1343.29 |687.17 
SM04|000000000001008763|20200219|178.023 |2670.43 |2670.43 |1778.39 |892.04 
SM06|000000000001008763|20200219|88.472 |1327.08 |1327.08 |883.80 |443.28 
SM08|000000000001008763|20200219|119.264 |1789.09 |1789.09 |1177.17 |611.92 
SM09|000000000001008763|20200219|83.134 |1247.14 |1247.14 |833.85 |413.29 
SM11|000000000001008763|20200219|2.210 |121.55 |121.55 |42.67 |78.88 
SM12|000000000001008763|20200219|0.100 |5.50 |5.50 |3.12 |2.38 
SM13|000000000001008763|20200219|134.049 |1980.90 |1980.90 |1325.74 |655.16 
SM14|000000000001008763|20200219|114.446 |1716.69 |1716.69 |1141.01 |575.68 
SM15|000000000001008763|20200219|17.782 |433.77 |433.77 |178.69 |255.08 
SM16|000000000001008763|20200219|88.622 |1329.33 |1329.33 |880.01 |449.32 
SM17|000000000001008763|20200219|87.362 |1310.43 |1310.43 |884.96 |425.47 
SM18|000000000001008763|20200219|9.402 |426.23 |426.23 |179.71 |246.52 
SM20|000000000001008763|20200219|24.467 |586.27 |586.27 |330.55 |255.72 
SM22|000000000001008763|20200219|11.832 |650.76 |650.76 |354.96 |295.80 
SM23|000000000001008763|20200219|1.430 |78.65 |78.65 |45.44 |33.21 
SM24|000000000001008763|20200219|2.182 |120.01 |120.01 |43.74 |76.27 
SM25|000000000001008763|20200219|155.646 |2326.73 |2326.73 |1512.88 |813.85 
SM26|000000000001008763|20200219|21.498 |537.45 |537.45 |230.65 |306.80 
SM27|000000000001008763|20200219|1.304 |78.24 |78.24 |48.88 |29.36 
SM28|000000000001008763|20200219|6.170 |339.35 |339.35 |119.02 |220.33 
SM31|000000000001008763|20200219|10.443 |574.36 |574.36 |320.09 |254.27 
SM32|000000000001008763|20200219|22.294 |557.40 |557.40 |226.75 |330.65 
SM34|000000000001008763|20200219|33.330 |499.95 |499.95 |325.31 |174.64 
SM35|000000000001008763|20200219|34.808 |522.12 |522.12 |343.57 |178.55 
SM36|000000000001008763|20200219|6.270 |344.85 |344.85 |188.10 |156.75 
SM38|000000000001008763|20200219|1.608 |88.44 |88.44 |27.49 |60.95 
SM39|000000000001008763|20200219|1.918 |105.49 |105.49 |31.99 |73.50 
SM46|000000000001008763|20200219|73.498 |1102.47 |1102.47 |719.56 |382.91 
SM47|000000000001008763|20200219|114.600 |1719.00 |1719.00 |1148.27 |570.73 
SM49|000000000001008763|20200219|81.638 |2040.95 |2040.95 |820.50 |1220.45 
ST02|000000000001008763|20200219|96.582 |1441.57 |1441.57 |976.43 |465.14 
ST04|000000000001008763|20200219|37.946 |1959.37 |1959.37 |756.08 |1203.29 
ST05|000000000001008763|20200219|5.647 |202.81 |202.81 |103.42 |99.39 
ST06|000000000001008763|20200219|67.886 |1010.54 |1010.54 |661.93 |348.61 
ST10|000000000001008763|20200219|4.519 |218.15 |218.15 |147.22 |70.93 
ST13|000000000001008763|20200219|9.036 |379.52 |379.52 |243.36 |136.16 
ST14|000000000001008763|20200219|5.044 |277.42 |277.42 |154.61 |122.81 
ST16|000000000001008763|20200219|11.898 |600.59 |600.59 |367.05 |233.54 
ST17|000000000001008763|20200219|77.108 |1105.76 |1105.76 |738.70 |367.06 
ST18|000000000001008763|20200219|45.662 |1004.55 |1004.55 |524.67 |479.88 
T001|000000000001008763|20200219|8.844 |521.81 |521.81 |281.17 |240.64 
T021|000000000001008763|20200219|0.618 |40.17 |40.17 |24.13 |16.04 
T023|000000000001008763|20200219|2.190 |91.99 |91.99 |56.93 |35.06 
T024|000000000001008763|20200219|2.470 |145.72 |145.72 |74.79 |70.93 
FL01|000000000001008765|20200219|1.400 |33.20 |33.20 |23.35 |9.85 
FL04|000000000001008765|20200219|1.830 |41.10 |41.10 |95.86 |54.76-
FL05|000000000001008765|20200219|2.070 |24.40 |24.40 |36.20 |11.80-
FL06|000000000001008765|20200219|0.260 |3.40 |3.40 |5.58 |2.18-
FL09|000000000001008765|20200219|0.260 |3.40 |3.40 |4.94 |1.54-
FL12|000000000001008765|20200219|0.260 |3.70 |3.70 |3.90 |0.20-
FL18|000000000001008765|20200219|0.520 |28.40 |28.40 |16.32 |12.08 
FL19|000000000001008765|20200219|0.260 |14.70 |14.70 |8.92 |5.78 
SM01|000000000001008765|20200219|2.440 |48.56 |48.56 |17.23 |31.33 
SM02|000000000001008765|20200219|1.740 |41.76 |41.76 |21.20 |20.56 
SM03|000000000001008765|20200219|5.430 |108.05 |108.05 |37.97 |70.08 
SM04|000000000001008765|20200219|8.925 |177.61 |177.61 |64.08 |113.53 
SM06|000000000001008765|20200219|10.266 |204.29 |204.29 |71.75 |132.54 
SM08|000000000001008765|20200219|4.598 |91.52 |91.52 |32.74 |58.78 
SM09|000000000001008765|20200219|13.425 |267.14 |267.14 |93.71 |173.43 
SM11|000000000001008765|20200219|1.254 |30.10 |30.10 |15.35 |14.75 
SM12|000000000001008765|20200219|0.676 |35.16 |35.16 |20.45 |14.71 
SM13|000000000001008765|20200219|8.227 |160.41 |160.41 |57.58 |102.83 
SM14|000000000001008765|20200219|6.388 |127.11 |127.11 |44.79 |82.32 
SM16|000000000001008765|20200219|9.594 |190.91 |190.91 |67.08 |123.83 
SM17|000000000001008765|20200219|9.320 |185.47 |185.47 |65.04 |120.43 
SM18|000000000001008765|20200219|2.426 |43.93 |43.93 |30.02 |13.91 
SM20|000000000001008765|20200219|2.593 |72.60 |72.60 |46.98 |25.62 
SM22|000000000001008765|20200219|2.302 |119.70 |119.70 |71.83 |47.87 
SM23|000000000001008765|20200219|1.712 |89.03 |89.03 |51.78 |37.25 
SM24|000000000001008765|20200219|0.538 |12.91 |12.91 |6.53 |6.38 
SM25|000000000001008765|20200219|7.200 |140.04 |140.04 |50.33 |89.71 
SM26|000000000001008765|20200219|0.234 |6.55 |6.55 |4.34 |2.21 
SM27|000000000001008765|20200219|1.798 |86.31 |86.31 |51.90 |34.41 
SM28|000000000001008765|20200219|9.356 |224.54 |224.54 |113.95 |110.59 
SM31|000000000001008765|20200219|1.177 |61.20 |61.20 |35.95 |25.25 
SM34|000000000001008765|20200219|4.840 |96.31 |96.31 |38.29 |58.02 
SM35|000000000001008765|20200219|3.830 |76.22 |76.22 |28.02 |48.20 
SM36|000000000001008765|20200219|1.218 |63.33 |63.33 |34.35 |28.98 
SM37|000000000001008765|20200219|1.374 |71.44 |71.44 |38.48 |32.96 
SM38|000000000001008765|20200219|2.704 |64.89 |64.89 |33.26 |31.63 
SM39|000000000001008765|20200219|1.214 |29.14 |29.14 |15.03 |14.11 
SM40|000000000001008765|20200219|0.262 |6.29 |6.29 |3.19 |3.10 
SM44|000000000001008765|20200219|1.548 |37.15 |37.15 |18.70 |18.45 
SM46|000000000001008765|20200219|4.606 |91.64 |91.64 |32.25 |59.39 
SM47|000000000001008765|20200219|8.068 |160.55 |160.55 |57.12 |103.43 
SM49|000000000001008765|20200219|1.268 |35.51 |35.51 |23.37 |12.14 
ST02|000000000001008765|20200219|17.496 |348.15 |348.15 |129.13 |219.02 
ST04|000000000001008765|20200219|35.762 |824.27 |824.27 |434.52 |389.75 
ST05|000000000001008765|20200219|3.822 |91.72 |91.72 |46.12 |45.60 
ST06|000000000001008765|20200219|4.168 |79.79 |79.79 |31.84 |47.95 
ST10|000000000001008765|20200219|3.849 |194.84 |194.84 |114.11 |80.73 
ST13|000000000001008765|20200219|6.456 |316.34 |316.34 |179.55 |136.79 
ST14|000000000001008765|20200219|3.440 |178.88 |178.88 |97.35 |81.53 
ST16|000000000001008765|20200219|7.598 |384.67 |384.67 |234.85 |149.82 
ST17|000000000001008765|20200219|15.272 |277.60 |277.60 |105.21 |172.39 
ST18|000000000001008765|20200219|1.956 |54.77 |54.77 |35.65 |19.12 
FL01|000000000001008766|20200219|3.410 |141.50 |141.50 |91.39 |50.11 
FL03|000000000001008766|20200219|1.560 |70.40 |70.40 |66.03 |4.37 
FL04|000000000001008766|20200219|0.540 |23.20 |23.20 |25.68 |2.48-
FL18|000000000001008766|20200219|1.040 |40.80 |40.80 |32.28 |8.52 
FL19|000000000001008766|20200219|1.000 |43.20 |43.20 |25.58 |17.62 
SM02|000000000001008766|20200219|1.868 |91.53 |91.53 |45.26 |46.27 
SM11|000000000001008766|20200219|0.724 |35.47 |35.47 |17.53 |17.94 
SM12|000000000001008766|20200219|2.816 |126.72 |126.72 |67.90 |58.82 
SM18|000000000001008766|20200219|12.790 |675.10 |675.10 |306.96 |368.14 
SM22|000000000001008766|20200219|11.408 |513.36 |513.36 |273.77 |239.59 
SM23|000000000001008766|20200219|4.066 |182.97 |182.97 |97.82 |85.15 
SM24|000000000001008766|20200219|3.098 |151.80 |151.80 |76.24 |75.56 
SM27|000000000001008766|20200219|0.874 |34.09 |34.09 |21.13 |12.96 
SM28|000000000001008766|20200219|1.796 |88.01 |88.01 |43.11 |44.90 
SM31|000000000001008766|20200219|4.293 |193.19 |193.19 |103.06 |90.13 
SM36|000000000001008766|20200219|8.092 |364.14 |364.14 |194.29 |169.85 
SM37|000000000001008766|20200219|0.944 |42.48 |42.48 |22.67 |19.81 
SM38|000000000001008766|20200219|0.290 |14.21 |14.21 |7.07 |7.14 
SM39|000000000001008766|20200219|1.152 |56.45 |56.45 |27.77 |28.68 
SM44|000000000001008766|20200219|2.718 |133.18 |133.18 |65.23 |67.95 
ST04|000000000001008766|20200219|23.971 |1093.27 |1093.27 |577.48 |515.79 
ST05|000000000001008766|20200219|2.307 |76.17 |76.17 |55.86 |20.31 
ST10|000000000001008766|20200219|1.480 |46.61 |46.61 |35.67 |10.94 
ST14|000000000001008766|20200219|3.854 |173.43 |173.43 |92.95 |80.48 
ST16|000000000001008766|20200219|18.088 |800.40 |800.40 |546.74 |253.66 
ST18|000000000001008766|20200219|1.302 |65.10 |65.10 |45.57 |19.53 
T021|000000000001008766|20200219|1.602 |72.09 |72.09 |57.57 |14.52 
SM12|000000000001008769|20200219|0.626 |65.73 |65.73 |43.82 |21.91 
SM31|000000000001008769|20200219|1.306 |137.13 |137.13 |91.42 |45.71 
SM37|000000000001008769|20200219|1.078 |113.19 |113.19 |75.46 |37.73 
SM46|000000000001008769|20200219|1.000 |38.00 |38.00 |5.00 |33.00 
T001|000000000001008773|20200219|5.498 |412.35 |412.35 |274.90 |137.45 
T020|000000000001008773|20200219|0.316 |23.70 |23.70 |15.80 |7.90 
T021|000000000001008773|20200219|1.282 |96.15 |96.15 |76.92 |19.23 
FL01|000000000001008778|20200219|9.920 |443.20 |443.20 |226.08 |217.12 
FL02|000000000001008778|20200219|0.810 |39.00 |39.00 |26.86 |12.14 
FL03|000000000001008778|20200219|3.310 |158.70 |158.70 |102.11 |56.59 
FL04|000000000001008778|20200219|2.110 |90.60 |90.60 |67.60 |23.00 
FL05|000000000001008778|20200219|2.330 |126.60 |126.60 |110.88 |15.72 
FL06|000000000001008778|20200219|2.890 |155.30 |155.30 |131.47 |23.83 
FL09|000000000001008778|20200219|0.490 |28.10 |28.10 |21.47 |6.63 
FL10|000000000001008778|20200219|0.510 |25.20 |25.20 |18.26 |6.94 
FL18|000000000001008778|20200219|4.450 |316.20 |316.20 |215.51 |100.69 
FL19|000000000001008778|20200219|0.780 |61.50 |61.50 |37.32 |24.18 
SM01|000000000001008778|20200219|3.160 |202.24 |202.24 |98.47 |103.77 
SM02|000000000001008778|20200219|27.672 |1071.39 |1071.39 |776.56 |294.83 
SM03|000000000001008778|20200219|2.576 |164.87 |164.87 |78.68 |86.19 
SM04|000000000001008778|20200219|8.166 |522.63 |522.63 |252.00 |270.63 
SM06|000000000001008778|20200219|4.404 |281.87 |281.87 |137.49 |144.38 
SM08|000000000001008778|20200219|2.741 |175.43 |175.43 |82.23 |93.20 
SM09|000000000001008778|20200219|2.250 |144.00 |144.00 |68.94 |75.06 
SM11|000000000001008778|20200219|18.518 |695.23 |695.23 |519.60 |175.63 
SM12|000000000001008778|20200219|26.932 |1319.65 |1319.65 |1138.94 |180.71 
SM13|000000000001008778|20200219|8.030 |498.24 |498.24 |247.99 |250.25 
SM14|000000000001008778|20200219|4.696 |300.54 |300.54 |140.88 |159.66 
SM15|000000000001008778|20200219|19.426 |757.62 |757.62 |592.70 |164.92 
SM16|000000000001008778|20200219|6.436 |411.91 |411.91 |198.92 |212.99 
SM17|000000000001008778|20200219|3.364 |215.29 |215.29 |102.86 |112.43 
SM18|000000000001008778|20200219|43.134 |1661.69 |1661.69 |1210.91 |450.78 
SM20|000000000001008778|20200219|11.248 |470.58 |470.58 |341.05 |129.53 
SM22|000000000001008778|20200219|28.456 |1380.75 |1380.75 |1159.34 |221.41 
SM23|000000000001008778|20200219|15.354 |752.36 |752.36 |617.70 |134.66 
SM24|000000000001008778|20200219|18.972 |739.92 |739.92 |532.73 |207.19 
SM25|000000000001008778|20200219|5.184 |240.53 |240.53 |160.82 |79.71 
SM26|000000000001008778|20200219|11.830 |461.37 |461.37 |364.58 |96.79 
SM27|000000000001008778|20200219|1.668 |81.73 |81.73 |71.73 |10.00 
SM28|000000000001008778|20200219|67.524 |2633.45 |2633.45 |1890.71 |742.74 
SM31|000000000001008778|20200219|10.117 |495.73 |495.73 |427.23 |68.50 
SM32|000000000001008778|20200219|20.847 |825.26 |825.26 |637.08 |188.18 
SM34|000000000001008778|20200219|1.980 |126.71 |126.71 |62.73 |63.98 
SM35|000000000001008778|20200219|1.838 |117.63 |117.63 |57.00 |60.63 
SM36|000000000001008778|20200219|8.898 |436.01 |436.01 |369.35 |66.66 
SM37|000000000001008778|20200219|1.958 |95.94 |95.94 |80.36 |15.58 
SM38|000000000001008778|20200219|10.116 |394.50 |394.50 |285.48 |109.02 
SM39|000000000001008778|20200219|31.140 |1214.48 |1214.48 |873.47 |341.01 
SM40|000000000001008778|20200219|2.752 |165.12 |165.12 |78.24 |86.88 
SM44|000000000001008778|20200219|20.306 |791.93 |791.93 |569.36 |222.57 
SM46|000000000001008778|20200219|6.774 |433.55 |433.55 |209.53 |224.02 
SM47|000000000001008778|20200219|9.404 |601.85 |601.85 |288.34 |313.51 
SM49|000000000001008778|20200219|11.838 |461.68 |461.68 |364.73 |96.95 
ST02|000000000001008778|20200219|11.176 |698.60 |698.60 |339.52 |359.08 
ST04|000000000001008778|20200219|198.651 |7649.82 |7649.82 |5564.35 |2085.47 
ST05|000000000001008778|20200219|19.575 |732.08 |732.08 |553.84 |178.24 
ST10|000000000001008778|20200219|22.675 |1106.60 |1106.60 |990.75 |115.85 
ST13|000000000001008778|20200219|72.936 |2115.16 |2115.16 |2422.92 |307.76-
ST14|000000000001008778|20200219|11.448 |560.95 |560.95 |473.60 |87.35 
ST16|000000000001008778|20200219|55.270 |2692.12 |2692.12 |2287.40 |404.72 
ST17|000000000001008778|20200219|7.144 |385.93 |385.93 |228.59 |157.34 
ST18|000000000001008778|20200219|34.448 |1343.44 |1343.44 |1046.85 |296.59 
T001|000000000001008778|20200219|220.792 |6403.01 |6403.01 |5561.78 |841.23 
T012|000000000001008778|20200219|19.992 |579.75 |579.75 |575.38 |4.37 
T020|000000000001008778|20200219|15.360 |445.43 |445.43 |436.23 |9.20 
T021|000000000001008778|20200219|40.392 |1171.38 |1171.38 |1031.65 |139.73 
T022|000000000001008778|20200219|17.224 |499.51 |499.51 |374.11 |125.40 
T023|000000000001008778|20200219|25.322 |734.36 |734.36 |560.88 |173.48 
T024|000000000001008778|20200219|4.958 |143.78 |143.78 |138.83 |4.95 
FL18|000000000001008780|20200219|1.840 |145.30 |145.30 |95.81 |49.49 
SM03|000000000001008780|20200219|0.418 |39.71 |39.71 |29.73 |9.98 
SM06|000000000001008780|20200219|0.732 |69.54 |69.54 |41.78 |27.76 
SM12|000000000001008780|20200219|0.276 |27.32 |27.32 |13.09 |14.23 
SM22|000000000001008780|20200219|0.804 |79.59 |79.59 |38.37 |41.22 
SM23|000000000001008780|20200219|0.940 |93.06 |93.06 |45.12 |47.94 
SM25|000000000001008780|20200219|1.368 |129.96 |129.96 |73.88 |56.08 
SM26|000000000001008780|20200219|0.420 |35.70 |35.70 |24.55 |11.15 
SM27|000000000001008780|20200219|0.472 |32.57 |32.57 |21.09 |11.48 
SM36|000000000001008780|20200219|2.122 |210.08 |210.08 |101.56 |108.52 
SM47|000000000001008780|20200219|0.334 |31.73 |31.73 |18.37 |13.36 
ST02|000000000001008780|20200219|1.554 |147.63 |147.63 |88.78 |58.85 
ST10|000000000001008780|20200219|0.476 |47.12 |47.12 |22.51 |24.61 
ST13|000000000001008780|20200219|0.352 |38.37 |38.37 |19.36 |19.01 
ST14|000000000001008780|20200219|1.428 |141.37 |141.37 |67.31 |74.06 
ST16|000000000001008780|20200219|3.704 |275.44 |275.44 |176.33 |99.11 
T021|000000000001008780|20200219|0.264 |26.14 |26.14 |15.84 |10.30 
FL01|000000000001008782|20200219|4.270 |100.60 |100.60 |67.09 |33.51 
FL03|000000000001008782|20200219|1.280 |29.50 |29.50 |20.06 |9.44 
FL04|000000000001008782|20200219|1.260 |29.50 |29.50 |20.03 |9.47 
SM03|000000000001008782|20200219|0.846 |168.35 |168.35 |67.68 |100.67 
SM11|000000000001008782|20200219|1.820 |43.68 |43.68 |27.15 |16.53 
SM15|000000000001008782|20200219|0.266 |26.33 |26.33 |17.67 |8.66 
SM18|000000000001008782|20200219|1.648 |30.34 |30.34 |24.72 |5.62 
SM24|000000000001008782|20200219|0.868 |20.83 |20.83 |13.02 |7.81 
SM25|000000000001008782|20200219|0.192 |38.21 |38.21 |16.56 |21.65 
SM28|000000000001008782|20200219|3.758 |90.19 |90.19 |56.37 |33.82 
SM44|000000000001008782|20200219|2.204 |52.89 |52.89 |33.06 |19.83 
SM49|000000000001008782|20200219|1.080 |106.92 |106.92 |70.20 |36.72 
ST02|000000000001008782|20200219|0.114 |22.69 |22.69 |9.12 |13.57 
ST04|000000000001008782|20200219|20.240 |447.79 |447.79 |303.61 |144.18 
ST05|000000000001008782|20200219|1.188 |24.31 |24.31 |17.81 |6.50 
ST13|000000000001008782|20200219|1.024 |61.44 |61.44 |44.74 |16.70 
ST18|000000000001008782|20200219|0.746 |73.85 |73.85 |44.80 |29.05 
FL01|000000000001008783|20200219|2.330 |87.30 |87.30 |68.15 |19.15 
FL03|000000000001008783|20200219|4.860 |172.10 |172.10 |128.21 |43.89 
FL04|000000000001008783|20200219|0.750 |26.90 |26.90 |19.37 |7.53 
FL06|000000000001008783|20200219|1.340 |69.80 |69.80 |38.08 |31.72 
FL10|000000000001008783|20200219|0.260 |14.50 |14.50 |8.38 |6.12 
FL12|000000000001008783|20200219|0.530 |28.60 |28.60 |19.02 |9.58 
FL18|000000000001008783|20200219|1.740 |95.80 |95.80 |61.44 |34.36 
FL19|000000000001008783|20200219|0.520 |29.90 |29.90 |18.36 |11.54 
SM01|000000000001008783|20200219|1.892 |122.98 |122.98 |56.42 |66.56 
SM02|000000000001008783|20200219|1.478 |56.16 |56.16 |29.04 |27.12 
SM03|000000000001008783|20200219|2.016 |131.04 |131.04 |60.50 |70.54 
SM08|000000000001008783|20200219|1.948 |126.62 |126.62 |58.44 |68.18 
SM11|000000000001008783|20200219|3.320 |126.15 |126.15 |66.33 |59.82 
SM12|000000000001008783|20200219|0.364 |25.48 |25.48 |12.05 |13.43 
SM13|000000000001008783|20200219|1.232 |80.08 |80.08 |36.96 |43.12 
SM14|000000000001008783|20200219|1.010 |65.65 |65.65 |30.24 |35.41 
SM16|000000000001008783|20200219|0.618 |40.17 |40.17 |18.54 |21.63 
SM17|000000000001008783|20200219|1.242 |80.73 |80.73 |37.19 |43.54 
SM18|000000000001008783|20200219|0.746 |15.13 |15.13 |14.55 |0.58 
SM20|000000000001008783|20200219|0.625 |34.38 |34.38 |19.96 |14.42 
SM22|000000000001008783|20200219|5.796 |405.72 |405.72 |196.02 |209.70 
SM23|000000000001008783|20200219|1.334 |93.38 |93.38 |44.53 |48.85 
SM24|000000000001008783|20200219|1.950 |74.10 |74.10 |39.00 |35.10 
SM25|000000000001008783|20200219|6.606 |383.70 |383.70 |197.19 |186.51 
SM28|000000000001008783|20200219|2.062 |78.35 |78.35 |40.34 |38.01 
SM31|000000000001008783|20200219|3.719 |260.33 |260.33 |124.51 |135.82 
SM34|000000000001008783|20200219|1.190 |77.35 |77.35 |34.52 |42.83 
SM35|000000000001008783|20200219|0.720 |46.80 |46.80 |21.60 |25.20 
SM36|000000000001008783|20200219|1.790 |125.30 |125.30 |61.06 |64.24 
SM38|000000000001008783|20200219|2.238 |85.04 |85.04 |44.14 |40.90 
SM40|000000000001008783|20200219|1.124 |42.71 |42.71 |21.93 |20.78 
SM44|000000000001008783|20200219|0.832 |31.62 |31.62 |15.97 |15.65 
SM46|000000000001008783|20200219|0.964 |62.66 |62.66 |28.87 |33.79 
SM47|000000000001008783|20200219|1.966 |127.79 |127.79 |58.98 |68.81 
SM49|000000000001008783|20200219|0.524 |28.82 |28.82 |15.80 |13.02 
ST02|000000000001008783|20200219|4.608 |290.63 |290.63 |137.74 |152.89 
ST04|000000000001008783|20200219|13.586 |471.42 |471.42 |271.39 |200.03 
ST05|000000000001008783|20200219|12.209 |365.47 |365.47 |241.45 |124.02 
ST06|000000000001008783|20200219|1.774 |97.01 |97.01 |52.16 |44.85 
ST10|000000000001008783|20200219|1.212 |66.46 |66.46 |40.54 |25.92 
ST13|000000000001008783|20200219|4.284 |351.29 |351.29 |164.55 |186.74 
ST14|000000000001008783|20200219|1.310 |91.70 |91.70 |44.97 |46.73 
ST16|000000000001008783|20200219|3.518 |186.54 |186.54 |120.83 |65.71 
ST17|000000000001008783|20200219|3.358 |218.27 |218.27 |100.34 |117.93 
ST18|000000000001008783|20200219|4.652 |255.86 |255.86 |139.18 |116.68 
T001|000000000001008783|20200219|7.954 |349.98 |349.98 |238.62 |111.36 
T012|000000000001008783|20200219|1.792 |116.48 |116.48 |80.64 |35.84 
T020|000000000001008783|20200219|1.720 |75.68 |75.68 |51.60 |24.08 
T023|000000000001008783|20200219|0.410 |33.62 |33.62 |17.23 |16.39 
T024|000000000001008783|20200219|3.288 |144.67 |144.67 |98.64 |46.03 
FL05|000000000001008785|20200219|0.240 |34.60 |34.60 |10.33 |24.27 
