"""Plant"""STR;0PLANT|"""Material"""MAT;0MATERIAL|"""Calday"""CALDAY;0CALDAY|"""R001/B001 Stock"""STOCK;ZSTOCK
SM20|000000000001008763|20200214|29.008 
SM20|000000000001008765|20200214|5.830 
SM22|000000000001020973|20200214|43.000-
SM20|000000000001008887|20200214|77.094 
SM20|000000000001018826|20200214|0.996-
SM20|000000000001306437|20200214|2.000-
SM20|000000000001026050|20200214|2.000 
SM20|000000000001034290|20200214|104.615 
SM20|000000000001337930|20200214|262.000-
SM20|000000000001036527|20200214|2.000 
SM20|000000000001043321|20200214|35.101 
SM20|000000000001359560|20200214|2.000-
SM22|000000000001008722|20200214|2.500-
SM22|000000000001008739|20200214|12.714 
SM22|000000000001008882|20200214|1.300-
SM18|000000000001069490|20200214|2.512 
SM18|000000000001008743|20200214|8.206 
SM18|000000000001008782|20200214|5.830 
SM18|000000000001008799|20200214|22.894 
SM18|000000000001338517|20200214|1.000 
SM18|000000000001008846|20200214|0.862 
SM18|000000000001008871|20200214|2.000-
SM18|000000000001008894|20200214|39.376 
SM18|000000000001030539|20200214|31.360 
SM18|000000000001051951|20200214|5.000 
SM17|000000000001069475|20200214|27.072 
SM18|000000000001306414|20200214|48.000 
SM18|000000000001306842|20200214|3.000 
SM18|000000000001306852|20200214|9.000 
SM18|000000000001306855|20200214|1.000 
SM18|000000000001307033|20200214|2.000 
SM17|000000000001259773|20200214|7.000 
SM25|000000000001008705|20200214|45.252 
SM25|000000000001008737|20200214|1.576 
SM25|000000000001008890|20200214|27.766 
SM25|000000000001008911|20200214|9.166 
SM25|000000000001008931|20200214|5.000 
SM25|000000000001008934|20200214|95.250 
SM25|000000000001013386|20200214|8.816 
SM24|000000000001338518|20200214|1.000 
SM25|000000000001043321|20200214|179.544 
SM24|000000000001259773|20200214|27.000 
SM24|000000000001267129|20200214|56.000 
SM25|000000000001259773|20200214|99.000 
SM24|000000000001303026|20200214|193.000 
SM24|000000000001305939|20200214|10.000 
SM24|000000000001306035|20200214|25.000 
SM24|000000000001036545|20200214|15.000 
SM23|000000000001008704|20200214|25.130-
SM23|000000000001008715|20200214|8.594 
SM23|000000000001008727|20200214|3.114 
SM23|000000000001008732|20200214|3.822 
SM23|000000000001337936|20200214|13.000 
SM22|000000000001337956|20200214|4.000-
SM24|000000000001052167|20200214|19.000 
SM24|000000000001052169|20200214|71.000 
SM22|000000000001340913|20200214|3.000 
SM22|000000000001344022|20200214|1.000-
SM22|000000000001344024|20200214|39.000-
SM23|000000000001349374|20200214|21.000 
SM22|000000000001347215|20200214|8.000 
SM22|000000000001356747|20200214|1.000 
SM22|000000000001358049|20200214|25.000-
SM22|000000000001360149|20200214|3.000-
SM22|000000000001360152|20200214|16.000-
SM22|000000000001360171|20200214|10.000-
SM22|000000000001360176|20200214|84.000-
SM22|000000000001360187|20200214|102.000-
SM22|000000000001360189|20200214|18.000-
SM22|000000000001297748|20200214|118.030-
SM23|000000000001267129|20200214|74.000 
SM22|000000000001306584|20200214|531.922-
SM24|000000000001008708|20200214|6.196 
SM24|000000000001008880|20200214|38.466 
SM24|000000000001008907|20200214|0.598-
SM24|000000000001008914|20200214|30.000 
SM24|000000000001008934|20200214|63.621 
SM23|000000000001299240|20200214|17.000-
SM22|000000000001314631|20200214|148.000 
SM23|000000000001314635|20200214|33.000 
SM24|000000000001018680|20200214|52.176 
SM24|000000000001026048|20200214|32.188 
SM23|000000000001325321|20200214|9.000 
SM26|000000000001018598|20200214|79.000 
SM26|000000000001037003|20200214|8.000 
SM26|000000000001008700|20200214|26.751 
SM26|000000000001008715|20200214|13.812 
SM26|000000000001008763|20200214|1.192 
SM26|000000000001008792|20200214|7.000 
SM26|000000000001008867|20200214|57.000 
SM26|000000000001008902|20200214|7.662 
SM26|000000000001008903|20200214|8.300 
SM35|000000000001059049|20200214|5.070 
SM35|000000000001306854|20200214|1.000 
SM26|000000000001365660|20200214|2.000-
SM35|000000000001008705|20200214|16.022 
SM35|000000000001008817|20200214|0.090 
SM35|000000000001008822|20200214|5.670 
SM35|000000000001008871|20200214|23.704 
SM27|000000000001008717|20200214|6.058 
SM27|000000000001008780|20200214|7.328 
SM26|000000000001325500|20200214|270.000 
SM35|000000000001034290|20200214|44.172 
SM37|000000000001360161|20200214|8.000-
SM37|000000000001360205|20200214|10.000-
SM27|000000000001360164|20200214|3.000-
SM27|000000000001360177|20200214|5.000-
SM27|000000000001360209|20200214|1.000-
SM28|000000000001008743|20200214|4.954 
SM28|000000000001008866|20200214|13.000 
SM28|000000000001008902|20200214|9.296 
SM28|000000000001008922|20200214|0.150 
SM27|000000000001297748|20200214|2.396-
SM27|000000000001299219|20200214|2.000-
SM28|000000000001052169|20200214|180.000 
SM28|000000000001018591|20200214|2.132-
SM27|000000000001306072|20200214|11.000 
SM28|000000000001030539|20200214|13.348 
SM28|000000000001034289|20200214|15.536 
SM38|000000000001008763|20200214|1.984 
SM38|000000000001008906|20200214|0.206-
SM38|000000000001013615|20200214|0.382 
SM38|000000000001018342|20200214|0.992 
SM37|000000000001340913|20200214|9.000 
SM27|000000000001017921|20200214|43.000 
SM27|000000000001020973|20200214|16.000-
SM27|000000000001337937|20200214|1.000-
SM27|000000000001337947|20200214|2.000-
SM37|000000000001299208|20200214|4.000-
SM37|000000000001008705|20200214|1.898 
SM37|000000000001306582|20200214|36.012-
SM36|000000000001337954|20200214|7.000-
SM36|000000000001337958|20200214|5.000-
SM37|000000000001013393|20200214|12.020 
SM37|000000000001018612|20200214|2.392 
SM37|000000000001018685|20200214|11.000-
SM36|000000000001249609|20200214|23.000-
SM36|000000000001249611|20200214|23.000-
SM36|000000000001249648|20200214|18.000-
SM36|000000000001349372|20200214|2.000-
SM36|000000000001356747|20200214|8.000-
SM37|000000000001069475|20200214|18.430-
SM36|000000000001360153|20200214|53.000-
SM36|000000000001360178|20200214|27.000-
SM36|000000000001360196|20200214|75.000-
SM36|000000000001360209|20200214|66.000-
SM36|000000000001008699|20200214|7.044 
SM36|000000000001008719|20200214|256.061-
SM36|000000000001008722|20200214|0.884-
SM36|000000000001008726|20200214|4.284-
SM36|000000000001008751|20200214|0.152-
SM36|000000000001008782|20200214|0.690 
SM36|000000000001008866|20200214|3.000 
SM36|000000000001008944|20200214|23.396 
SM36|000000000001013375|20200214|3.240 
SM36|000000000001013393|20200214|17.172 
SM36|000000000001013614|20200214|0.664 
SM36|000000000001018342|20200214|6.844 
SM36|000000000001018598|20200214|17.000 
SM37|000000000001249596|20200214|19.000-
SM37|000000000001249601|20200214|2.000-
SM36|000000000001028698|20200214|18.000 
SM36|000000000001036535|20200214|6.016 
SM36|000000000001325500|20200214|29.000 
SM31|000000000001008745|20200214|8.133 
SM31|000000000001008866|20200214|15.000 
SM28|000000000001336494|20200214|11.000 
SM28|000000000001337928|20200214|23.000-
SM28|000000000001337938|20200214|4.000 
SM28|000000000001337943|20200214|13.000-
SM31|000000000001013375|20200214|5.987 
SM31|000000000001249618|20200214|73.000-
SM31|000000000001249623|20200214|30.000-
SM31|000000000001018342|20200214|1.498-
SM31|000000000001018823|20200214|8.740 
SM28|000000000001347450|20200214|12.000 
SM31|000000000001036539|20200214|6.354 
SM31|000000000001292556|20200214|1.000 
SM28|000000000001358857|20200214|0.667-
SM28|000000000001359334|20200214|5.000-
SM28|000000000001306419|20200214|6.000 
SM28|000000000001306432|20200214|1.000 
SM28|000000000001307027|20200214|8.000 
SM31|000000000001358046|20200214|133.000-
SM31|000000000001358049|20200214|29.000-
SM31|000000000001359553|20200214|4.000-
SM31|000000000001359557|20200214|5.000-
SM31|000000000001359558|20200214|8.000-
SM31|000000000001359563|20200214|16.000-
SM31|000000000001360180|20200214|168.000-
SM31|000000000001360207|20200214|132.000-
SM32|000000000001018685|20200214|3.000 
SM31|000000000001366013|20200214|6.000-
SM31|000000000001299217|20200214|2.000-
SM31|000000000001336494|20200214|12.000 
SM31|000000000001337959|20200214|3.000 
SM32|000000000001008727|20200214|1.620 
SM32|000000000001008758|20200214|2.500 
SM32|000000000001008760|20200214|6.920-
SM32|000000000001008866|20200214|18.000 
SM32|000000000001008899|20200214|2.145 
SM31|000000000001340912|20200214|23.000 
SM32|000000000001028698|20200214|74.000 
SM32|000000000001036515|20200214|8.661 
SM28|000000000001272833|20200214|6.000 
SM32|000000000001259773|20200214|8.000 
SM32|000000000001283328|20200214|176.618 
SM34|000000000001219387|20200214|1.000 
SM34|000000000001008699|20200214|8.812 
SM34|000000000001008726|20200214|3.536 
SM34|000000000001008733|20200214|11.956 
SM34|000000000001008742|20200214|13.466 
SM34|000000000001282462|20200214|26.000 
SM34|000000000001026259|20200214|15.620 
SM34|000000000001027694|20200214|10.000-
SM39|000000000001034289|20200214|12.006 
SM38|000000000001356749|20200214|2.000-
SM38|000000000001137057|20200214|3.770 
SM38|000000000001299536|20200214|5.000 
SM38|000000000001306074|20200214|5.000 
SM39|000000000001282454|20200214|6.000 
SM38|000000000001307034|20200214|0.128-
SM39|000000000001008704|20200214|142.436 
SM39|000000000001008719|20200214|92.450 
SM39|000000000001008756|20200214|1.400 
SM39|000000000001008780|20200214|1.704 
SM39|000000000001008867|20200214|34.000 
SM38|000000000001325500|20200214|30.000 
SM39|000000000001307034|20200214|1.000 
SM38|000000000001336494|20200214|6.000-
SM38|000000000001337926|20200214|2.000-
SM39|000000000001018245|20200214|0.546 
SM39|000000000001018610|20200214|1.038 
SM39|000000000001018683|20200214|46.000 
SM40|000000000001172641|20200214|8.280 
SM40|000000000001259970|20200214|1.350 
SM40|000000000001259989|20200214|0.154 
SM40|000000000001358047|20200214|15.000-
SM39|000000000001336490|20200214|4.000 
SM39|000000000001336509|20200214|68.000 
SM40|000000000001272814|20200214|8.000 
SM40|000000000001272821|20200214|21.000 
SM40|000000000001283328|20200214|54.548 
SM39|000000000001340912|20200214|17.000 
SM39|000000000001340913|20200214|23.000 
SM40|000000000001008740|20200214|5.662 
SM40|000000000001008792|20200214|3.500-
SM40|000000000001008821|20200214|4.000 
SM40|000000000001008894|20200214|6.876 
SM40|000000000001306035|20200214|1.000 
SM40|000000000001306429|20200214|2.000 
SM40|000000000001306432|20200214|1.000 
SM40|000000000001013393|20200214|18.144 
SM40|000000000001059048|20200214|5.000-
SM40|000000000001334411|20200214|2.000 
SM47|000000000001008791|20200214|4.570 
SM47|000000000001008823|20200214|4.786 
SM47|000000000001008864|20200214|1.000-
SM39|000000000001331143|20200214|2.000 
SM47|000000000001036526|20200214|31.450 
SM47|000000000001172633|20200214|1.808 
SM49|000000000001008713|20200214|16.990 
SM49|000000000001008735|20200214|5.620 
SM49|000000000001008746|20200214|0.586-
SM49|000000000001008871|20200214|6.770 
SM49|000000000001008889|20200214|8.912 
ST02|000000000001008744|20200214|170.884 
ST02|000000000001036546|20200214|140.000 
ST02|000000000001043321|20200214|103.444 
SM49|000000000001137057|20200214|50.246 
SM49|000000000001172599|20200214|5.000 
SM49|000000000001292381|20200214|5.000-
ST02|000000000001249641|20200214|4.878 
ST02|000000000001259970|20200214|19.774 
SM44|000000000001008743|20200214|0.706-
SM44|000000000001008880|20200214|93.374 
SM44|000000000001306842|20200214|3.000 
SM44|000000000001013393|20200214|7.966 
SM44|000000000001026259|20200214|3.256-
SM44|000000000001036561|20200214|35.000 
SM44|000000000001059049|20200214|72.000 
SM44|000000000001336492|20200214|27.000 
SM44|000000000001336494|20200214|12.000 
SM46|000000000001008745|20200214|12.634 
SM46|000000000001008765|20200214|22.884 
SM46|000000000001008785|20200214|39.306 
SM46|000000000001008810|20200214|1.000-
SM46|000000000001008815|20200214|0.588 
SM46|000000000001008821|20200214|3.954 
SM46|000000000001008934|20200214|71.036 
SM46|000000000001008944|20200214|1.719 
SM46|000000000001036561|20200214|120.000 
SM44|000000000001235668|20200214|4.000 
SM44|000000000001358046|20200214|78.100-
SM46|000000000001051952|20200214|2.000 
SM44|000000000001299536|20200214|33.000 
ST05|000000000001325810|20200214|1.000-
ST05|000000000001365661|20200214|2.000-
ST05|000000000001340915|20200214|72.000 
ST05|000000000001356748|20200214|1.000-
ST05|000000000001356751|20200214|1.000-
ST04|000000000001069476|20200214|1.035-
ST04|000000000001008711|20200214|13.000 
ST04|000000000001008719|20200214|3062.229 
ST04|000000000001008725|20200214|3.448 
ST04|000000000001008861|20200214|7.000 
ST04|000000000001025624|20200214|261.000 
ST04|000000000001030539|20200214|104.024 
ST02|000000000001358888|20200214|2.000-
ST02|000000000001359553|20200214|3.000-
ST04|000000000001051945|20200214|17.000 
ST04|000000000001366004|20200214|2.000-
ST04|000000000001347215|20200214|77.000 
ST04|000000000001347450|20200214|22.000 
ST04|000000000001356749|20200214|5.000-
ST04|000000000001356751|20200214|6.000-
ST04|000000000001338511|20200214|1.000 
ST04|000000000001338518|20200214|2.000 
ST04|000000000001316283|20200214|10.000 
ST04|000000000001283600|20200214|15.342-
ST04|000000000001344069|20200214|11.000-
ST04|000000000001325251|20200214|3.000 
ST04|000000000001306421|20200214|3.000 
ST04|000000000001306436|20200214|4.000 
ST04|000000000001306461|20200214|1.000-
ST04|000000000001306852|20200214|8.000 
ST04|000000000001340915|20200214|171.000 
ST06|000000000001008756|20200214|5.936 
ST06|000000000001008759|20200214|8.552 
ST06|000000000001008861|20200214|8.000 
ST06|000000000001008890|20200214|9.306 
ST06|000000000001008918|20200214|1.870 
ST06|000000000001052014|20200214|7.000 
ST05|000000000001219388|20200214|37.000 
ST05|000000000001008716|20200214|5.442 
ST05|000000000001008722|20200214|0.802 
ST05|000000000001008727|20200214|0.224-
ST05|000000000001008740|20200214|5.214 
ST05|000000000001008742|20200214|35.052 
ST05|000000000001008745|20200214|15.352 
ST05|000000000001008760|20200214|8.814 
ST05|000000000001008782|20200214|6.120 
ST05|000000000001008866|20200214|4.000 
ST05|000000000001008875|20200214|27.152 
ST05|000000000001008922|20200214|3.874 
ST05|000000000001008944|20200214|8.920 
ST05|000000000001259970|20200214|11.154 
ST05|000000000001018688|20200214|14.000 
ST05|000000000001018823|20200214|64.552 
ST05|000000000001036527|20200214|31.314 
ST05|000000000001036547|20200214|15.000 
ST05|000000000001036561|20200214|55.000 
ST05|000000000001036563|20200214|4.000 
ST05|000000000001051952|20200214|11.000 
ST05|000000000001299536|20200214|15.000 
ST06|000000000001359558|20200214|3.000-
ST10|000000000001299096|20200214|64.779-
ST10|000000000001299237|20200214|3.000-
ST10|000000000001008944|20200214|0.700-
ST10|000000000001306582|20200214|185.997-
ST10|000000000001172633|20200214|2.444-
ST10|000000000001018612|20200214|3.721 
ST10|000000000001020973|20200214|4.000 
ST10|000000000001027694|20200214|1.000-
ST10|000000000001036530|20200214|6.800 
ST10|000000000001249635|20200214|3.000-
ST10|000000000001259773|20200214|51.000 
ST10|000000000001314633|20200214|58.000 
ST13|000000000001306850|20200214|8.000 
ST13|000000000001306854|20200214|4.000 
ST13|000000000001172598|20200214|4.280 
ST13|000000000001014181|20200214|12.000 
ST13|000000000001018683|20200214|164.000 
ST10|000000000001337952|20200214|14.000-
ST13|000000000001023128|20200214|21.200 
ST13|000000000001249602|20200214|24.750 
ST13|000000000001282460|20200214|1.000 
ST13|000000000001337957|20200214|18.000-
ST13|000000000001337959|20200214|17.000 
ST13|000000000001360165|20200214|6.000-
ST13|000000000001360166|20200214|80.000-
ST13|000000000001360175|20200214|32.000-
ST13|000000000001360189|20200214|21.000-
ST13|000000000001360196|20200214|23.000-
ST13|000000000001360205|20200214|37.000-
ST13|000000000001360208|20200214|11.000-
ST10|000000000001356337|20200214|5.000-
ST13|000000000001336490|20200214|32.000 
ST13|000000000001336496|20200214|21.000 
ST14|000000000001008705|20200214|5.484 
ST14|000000000001008717|20200214|5.516 
ST14|000000000001008733|20200214|3.798 
ST14|000000000001008744|20200214|77.516 
ST14|000000000001008759|20200214|7.638 
ST14|000000000001008788|20200214|0.514-
ST14|000000000001008828|20200214|7.262 
ST14|000000000001018683|20200214|3.000 
ST14|000000000001013393|20200214|21.192 
ST14|000000000001172641|20200214|0.134 
ST14|000000000001299206|20200214|3.000-
ST14|000000000001340912|20200214|27.000 
ST14|000000000001366011|20200214|2.000 
ST14|000000000001349369|20200214|3.000-
ST14|000000000001325500|20200214|3.000-
ST14|000000000001282454|20200214|30.000-
ST14|000000000001360158|20200214|6.000-
ST14|000000000001360170|20200214|22.000-
ST14|000000000001360196|20200214|45.000-
ST14|000000000001336495|20200214|29.000 
ST16|000000000001344067|20200214|12.000-
ST16|000000000001344068|20200214|89.000-
ST16|000000000001366013|20200214|25.000-
ST16|000000000001347215|20200214|1.000-
ST16|000000000001325321|20200214|12.000 
ST14|000000000001249619|20200214|27.000-
ST14|000000000001249640|20200214|31.000-
ST16|000000000001356746|20200214|2.000 
ST16|000000000001358048|20200214|27.000-
ST16|000000000001336509|20200214|94.000 
ST16|000000000001359333|20200214|6.000 
ST16|000000000001360153|20200214|53.000-
ST16|000000000001360169|20200214|109.000-
ST16|000000000001360175|20200214|110.000-
ST16|000000000001337947|20200214|24.000 
ST16|000000000001337950|20200214|114.000 
ST16|000000000001337953|20200214|309.000 
ST16|000000000001337957|20200214|148.000 
ST16|000000000001337959|20200214|132.000 
ST16|000000000001360204|20200214|302.000-
ST16|000000000001018598|20200214|11.000-
ST16|000000000001018612|20200214|21.478 
ST16|000000000001292555|20200214|6.000 
ST16|000000000001293420|20200214|19.000 
ST16|000000000001299095|20200214|550.000-
ST16|000000000001299214|20200214|20.000-
ST16|000000000001306584|20200214|1082.312-
ST16|000000000001051021|20200214|4.000 
ST16|000000000001069471|20200214|423.000-
ST16|000000000001008783|20200214|14.594 
ST16|000000000001249648|20200214|10.000-
ST18|000000000001359558|20200214|9.000-
ST18|000000000001359564|20200214|28.000-
ST17|000000000001008729|20200214|5.716 
ST17|000000000001008732|20200214|8.736 
ST17|000000000001008743|20200214|27.730 
ST17|000000000001008763|20200214|24.784 
ST17|000000000001008788|20200214|5.714 
ST17|000000000001008792|20200214|6.600 
ST17|000000000001008794|20200214|14.969 
ST17|000000000001008918|20200214|1.280 
ST17|000000000001026048|20200214|2.000 
ST17|000000000001013386|20200214|1.572 
ST17|000000000001051943|20200214|11.000-
ST17|000000000001069475|20200214|20.576 
ST17|000000000001306037|20200214|13.000 
ST17|000000000001307032|20200214|9.000 
ST18|000000000001008721|20200214|114.644 
ST17|000000000001359554|20200214|3.000-
ST17|000000000001359556|20200214|4.000-
ST18|000000000001008793|20200214|16.210 
ST18|000000000001008828|20200214|53.938 
ST18|000000000001013378|20200214|4.498 
ST18|000000000001272821|20200214|3.006 
ST18|000000000001283328|20200214|489.299 
ST18|000000000001304330|20200214|33.634-
ST18|000000000001304353|20200214|0.788-
ST18|000000000001306436|20200214|13.000 
ST18|000000000001306849|20200214|13.000 
ST18|000000000001344023|20200214|432.000-
ST18|000000000001325325|20200214|6.000 
ST18|000000000001325810|20200214|1.000 
ST18|000000000001334411|20200214|5.000 
T012|000000000001008699|20200214|1.536 
T012|000000000001008702|20200214|65.612 
T012|000000000001008792|20200214|5.200 
T001|000000000001285471|20200214|100.424 
T001|000000000001008699|20200214|0.682 
T001|000000000001008701|20200214|118.036 
T001|000000000001008733|20200214|16.008 
T001|000000000001008885|20200214|3.166 
T001|000000000001008941|20200214|16.410 
T001|000000000001292556|20200214|8.000 
T001|000000000001028375|20200214|2.248 
T001|000000000001036515|20200214|23.356 
T001|000000000001219388|20200214|40.000 
T001|000000000001336509|20200214|39.000 
T001|000000000001306455|20200214|4.000 
T001|000000000001306853|20200214|9.000 
T001|000000000001306861|20200214|7.000 
T001|000000000001307030|20200214|26.000 
T012|000000000001336490|20200214|21.000 
T020|000000000001259773|20200214|11.000 
T020|000000000001285471|20200214|12.188 
T020|000000000001008790|20200214|1.000 
T020|000000000001013375|20200214|5.960 
T020|000000000001013395|20200214|0.954 
T022|000000000001285476|20200214|24.466 
T021|000000000001340914|20200214|19.000 
T021|000000000001008700|20200214|19.484 
T021|000000000001008724|20200214|2.230 
T021|000000000001008773|20200214|0.818 
T021|000000000001008818|20200214|1.094 
T021|000000000001008823|20200214|2.814 
T022|000000000001008750|20200214|1.000 
T022|000000000001008778|20200214|0.684-
T022|000000000001336495|20200214|8.000 
T022|000000000001336509|20200214|14.000 
T021|000000000001008875|20200214|1.080 
T021|000000000001008888|20200214|1.988 
T021|000000000001028698|20200214|12.000-
T022|000000000001036560|20200214|1.000 
T021|000000000001036563|20200214|22.000 
T024|000000000001336493|20200214|12.000 
T024|000000000001008778|20200214|4.982 
T024|000000000001008822|20200214|0.764 
T024|000000000001008841|20200214|1.400 
T023|000000000001008727|20200214|4.554 
T023|000000000001008759|20200214|2.262 
T023|000000000001008815|20200214|1.210 
T023|000000000001008821|20200214|3.450 
T023|000000000001008867|20200214|13.000-
T024|000000000001013384|20200214|0.200 
T023|000000000001018590|20200214|4.136 
T023|000000000001336495|20200214|25.000 
T023|000000000001337939|20200214|11.000-
T023|000000000001349375|20200214|3.000-
T024|000000000001259773|20200214|4.000 
T023|000000000001360163|20200214|3.000-
T023|000000000001360194|20200214|1.000-
T023|000000000001360200|20200214|8.000-
T023|000000000001365089|20200214|1.000-
SM01|000000000001228340|20200214|1.064-
SM01|000000000001272821|20200214|7.800 
SM02|000000000001008756|20200214|12.900 
SM02|000000000001008894|20200214|24.572 
SM02|000000000001008914|20200214|44.456 
SM02|000000000001018245|20200214|1.178-
SM02|000000000001052169|20200214|134.000 
SM02|000000000001306441|20200214|3.000 
SM02|000000000001282463|20200214|1.000 
SM02|000000000001288194|20200214|16.000-
SM02|000000000001292555|20200214|5.000 
SM02|000000000001293420|20200214|6.000-
SM02|000000000001325545|20200214|3.000 
SM02|000000000001347155|20200214|2.000 
SM02|000000000001358046|20200214|13.000 
SM02|000000000001359332|20200214|10.000-
FL04|000000000001008700|20200214|530.450-
FL04|000000000001008726|20200214|14.820-
FL04|000000000001008727|20200214|0.390-
FL04|000000000001008739|20200214|2.290-
FL04|000000000001008825|20200214|0.020-
FL04|000000000001008889|20200214|7.960-
FL04|000000000001013375|20200214|5.980-
FL04|000000000001013386|20200214|0.040-
FL03|000000000001272821|20200214|0.150 
FL03|000000000001272824|20200214|0.500-
FL03|000000000001282460|20200214|2.000 
FL04|000000000001259970|20200214|3.750-
FL05|000000000001306035|20200214|1.000 
FL05|000000000001306849|20200214|12.000 
FL03|000000000001306035|20200214|14.000 
FL03|000000000001306419|20200214|3.000 
FL03|000000000001306420|20200214|3.000 
FL03|000000000001306844|20200214|1.000-
FL05|000000000001008719|20200214|351.770-
FL05|000000000001008741|20200214|35.570-
FL05|000000000001008757|20200214|8.880-
FL05|000000000001008823|20200214|1.440-
FL04|000000000001306037|20200214|4.000 
FL04|000000000001306429|20200214|1.000 
FL04|000000000001306841|20200214|1.000-
FL04|000000000001306846|20200214|17.000 
FL04|000000000001306849|20200214|1.000 
FL04|000000000001306855|20200214|2.000 
FL03|000000000001314642|20200214|1.000 
FL04|000000000001331913|20200214|3.000 
FL05|000000000001023128|20200214|0.150-
FL05|000000000001026044|20200214|0.220 
FL05|000000000001036518|20200214|4.000 
FL02|000000000001293440|20200214|13.000 
FL02|000000000001306850|20200214|1.000 
FL02|000000000001307031|20200214|2.000 
FL03|000000000001325412|20200214|0.250-
FL04|000000000001350328|20200214|1.000 
FL05|000000000001052016|20200214|10.000 
FL03|000000000001008780|20200214|1.360-
FL03|000000000001008906|20200214|1.410-
FL03|000000000001008931|20200214|0.010-
FL03|000000000001013395|20200214|0.050-
FL03|000000000001013615|20200214|0.530 
FL03|000000000001020973|20200214|2.000 
FL03|000000000001036515|20200214|7.560-
FL01|000000000001293530|20200214|3.000 
FL01|000000000001305939|20200214|1.000 
FL01|000000000001306429|20200214|7.000 
FL01|000000000001306436|20200214|12.000 
FL01|000000000001306853|20200214|11.000 
FL01|000000000001314642|20200214|6.000 
FL02|000000000001283328|20200214|55.300 
FL01|000000000001008902|20200214|1.290-
FL01|000000000001008949|20200214|2.000 
FL01|000000000001018610|20200214|7.570 
FL01|000000000001018683|20200214|1749.000 
FL01|000000000001036544|20200214|12.000 
FL01|000000000001318640|20200214|22.000 
DC09|000000000001008700|20200214|4937.800 
DC09|000000000001017925|20200214|394.000 
DC09|000000000001325500|20200214|26332.000 
DC09|000000000001325510|20200214|29.000 
FL02|000000000001008733|20200214|16.710-
FL02|000000000001008778|20200214|9.060-
FL02|000000000001008913|20200214|0.250-
FL01|000000000001235668|20200214|8.000 
EC01|000000000001008902|20200214|0.500 
EC01|000000000001036561|20200214|1.000 
EC02|000000000001008725|20200214|0.500 
EC02|000000000001008778|20200214|0.500-
EC02|000000000001027694|20200214|2.000-
SD23|000000000001036561|20200214|22.000 
SM01|000000000001008722|20200214|3.722 
SM01|000000000001008733|20200214|8.784 
SM01|000000000001008747|20200214|3.632 
SM01|000000000001172641|20200214|40.504 
SM01|000000000001008866|20200214|4.000 
SM01|000000000001008889|20200214|17.162 
SM01|000000000001008902|20200214|11.900 
SM01|000000000001008929|20200214|35.034-
SM01|000000000001018823|20200214|39.498 
FL08|000000000001172599|20200214|0.020-
FL09|000000000001008717|20200214|3.030-
FL11|000000000001008716|20200214|0.500-
FL11|000000000001008717|20200214|0.740-
FL11|000000000001008746|20200214|0.060-
FL18|000000000001036518|20200214|2.220 
FL09|000000000001008741|20200214|8.670-
FL09|000000000001008745|20200214|15.770-
FL09|000000000001008746|20200214|0.990-
FL09|000000000001008888|20200214|0.270-
FL11|000000000001008780|20200214|0.110-
FL11|000000000001008867|20200214|3.000 
FL18|000000000001008705|20200214|6.430-
FL18|000000000001008715|20200214|17.200-
FL18|000000000001008742|20200214|58.470-
FL18|000000000001008894|20200214|2.040-
FL09|000000000001018683|20200214|48.000 
FL09|000000000001036515|20200214|5.240-
FL09|000000000001037008|20200214|0.160-
FL11|000000000001259773|20200214|2.000 
FL12|000000000001008721|20200214|49.430-
FL12|000000000001008746|20200214|0.240-
FL12|000000000001008783|20200214|1.910-
FL12|000000000001034290|20200214|5.200-
FL12|000000000001036530|20200214|0.560 
FL18|000000000001337514|20200214|10.000 
FL06|000000000001008708|20200214|41.380-
FL06|000000000001008716|20200214|39.440-
FL06|000000000001008719|20200214|156.470-
FL06|000000000001008726|20200214|8.010-
FL06|000000000001008763|20200214|30.570-
FL06|000000000001008793|20200214|1.100 
FL06|000000000001008794|20200214|5.780-
FL06|000000000001008821|20200214|2.820-
FL06|000000000001008918|20200214|0.480-
FL06|000000000001008946|20200214|8.000 
FL06|000000000001017925|20200214|25.000 
FL06|000000000001018612|20200214|6.790-
FL06|000000000001026048|20200214|2.550 
FL19|000000000001008732|20200214|2.100-
FL19|000000000001008867|20200214|11.000-
FL19|000000000001008888|20200214|0.070 
FL19|000000000001008934|20200214|0.010 
FL06|000000000001059050|20200214|0.090-
FL06|000000000001219363|20200214|1.000 
FL06|000000000001259970|20200214|0.260 
FL19|000000000001018591|20200214|0.010 
FL10|000000000001008732|20200214|8.560-
FL07|000000000001008703|20200214|24.930-
FL07|000000000001008704|20200214|0.130 
FL07|000000000001008729|20200214|2.130-
FL07|000000000001008743|20200214|5.870-
FL07|000000000001020868|20200214|0.030-
FL10|000000000001008783|20200214|1.990-
FL10|000000000001008794|20200214|1.860-
FL10|000000000001008815|20200214|0.170-
FL10|000000000001013375|20200214|0.670-
FL19|000000000001259970|20200214|0.040-
FL10|000000000001028698|20200214|18.000 
FL19|000000000001306037|20200214|1.000 
FL08|000000000001008733|20200214|3.180-
FL08|000000000001008759|20200214|0.210 
FL08|000000000001008785|20200214|2.620-
FL08|000000000001008915|20200214|0.010-
FL08|000000000001010863|20200214|1.000 
FL08|000000000001013386|20200214|0.500 
FL08|000000000001034289|20200214|2.740-
FL10|000000000001259773|20200214|14.000 
FL10|000000000001306849|20200214|4.000 
