"""Plant"""STR;0PLANT|"""Material"""MAT;0MATERIAL|"""Calday"""CALDAY;0CALDAY|"""R001/B001 Stock"""STOCK;ZSTOCK
SM35|000000000001008719|20200216|294.040 
SM35|000000000001008721|20200216|91.842 
SM35|000000000001008727|20200216|0.500-
SM35|000000000001008743|20200216|20.900 
SM35|000000000001008760|20200216|9.572 
SM35|000000000001008793|20200216|2.702 
SM35|000000000001008889|20200216|7.252 
SM35|000000000001008939|20200216|1.692 
SM35|000000000001013394|20200216|4.430 
SM27|000000000001344065|20200216|1.000-
SM34|000000000001292383|20200216|22.000 
SM34|000000000001303026|20200216|54.000 
SM34|000000000001013375|20200216|3.366 
SM32|000000000001274778|20200216|3.359-
SM32|000000000001292383|20200216|56.000 
SM31|000000000001349375|20200216|9.000-
SM32|000000000001008733|20200216|3.798 
SM32|000000000001008763|20200216|19.707 
SM32|000000000001008791|20200216|3.795 
SM32|000000000001008820|20200216|1.430 
SM32|000000000001008822|20200216|5.228 
SM31|000000000001360196|20200216|57.000-
SM31|000000000001360202|20200216|78.000-
SM32|000000000001025624|20200216|17.000 
SM35|000000000001228340|20200216|0.624 
SM36|000000000001008725|20200216|4.366-
SM36|000000000001008733|20200216|6.998 
SM36|000000000001008737|20200216|17.072 
SM36|000000000001008740|20200216|9.941 
SM36|000000000001008743|20200216|38.707 
SM36|000000000001008888|20200216|21.654 
SM36|000000000001008894|20200216|64.662 
SM35|000000000001306849|20200216|2.000-
SM35|000000000001307030|20200216|2.000 
SM28|000000000001347157|20200216|2.000 
SM28|000000000001352811|20200216|2.000-
SM28|000000000001356746|20200216|4.000-
SM28|000000000001358043|20200216|73.000-
SM28|000000000001358045|20200216|18.000-
SM28|000000000001337936|20200216|10.000-
SM28|000000000001338517|20200216|2.000 
SM28|000000000001338536|20200216|2.000 
SM28|000000000001340912|20200216|13.000 
SM28|000000000001340915|20200216|27.000 
SM39|000000000001036528|20200216|1.090 
SM39|000000000001036545|20200216|16.000 
SM39|000000000001051967|20200216|2.000-
SM39|000000000001282460|20200216|28.000 
SM39|000000000001365093|20200216|16.000-
SM39|000000000001306421|20200216|3.000 
SM39|000000000001306429|20200216|4.000 
SM38|000000000001340914|20200216|27.000 
SM38|000000000001020865|20200216|0.220-
SM38|000000000001025624|20200216|55.000 
SM38|000000000001306462|20200216|1.000 
SM38|000000000001359563|20200216|13.000-
SM39|000000000001008717|20200216|0.696 
SM39|000000000001008742|20200216|42.644 
SM39|000000000001008860|20200216|0.512-
SM39|000000000001008934|20200216|33.090 
SM37|000000000001297748|20200216|9.914-
SM37|000000000001299239|20200216|1.000-
SM37|000000000001299240|20200216|5.000-
SM36|000000000001336497|20200216|17.000 
SM36|000000000001337957|20200216|3.000-
SM37|000000000001008708|20200216|14.060 
SM37|000000000001008739|20200216|5.324-
SM37|000000000001008750|20200216|45.004 
SM37|000000000001008894|20200216|2.484 
SM37|000000000001008932|20200216|24.957-
SM38|000000000001008699|20200216|3.910 
SM38|000000000001008744|20200216|9.892 
SM36|000000000001249619|20200216|10.000-
SM36|000000000001249633|20200216|12.000-
SM36|000000000001282460|20200216|62.000 
SM36|000000000001283328|20200216|148.332 
SM37|000000000001052014|20200216|1.000-
SM37|000000000001337937|20200216|4.000-
SM36|000000000001360151|20200216|6.000-
SM36|000000000001360155|20200216|54.000-
SM36|000000000001360164|20200216|166.000-
SM36|000000000001360174|20200216|3.000-
SM36|000000000001360177|20200216|272.000-
SM36|000000000001360205|20200216|42.000-
SM36|000000000001299204|20200216|8.000-
SM36|000000000001299207|20200216|30.000-
SM36|000000000001306031|20200216|3.000-
SM37|000000000001282458|20200216|11.000 
SM40|000000000001026048|20200216|8.028 
SM40|000000000001282454|20200216|18.000 
SM40|000000000001288194|20200216|2.000 
SM40|000000000001306414|20200216|30.000 
SM40|000000000001306421|20200216|2.000 
SM40|000000000001306427|20200216|12.000 
SM40|000000000001306428|20200216|4.000 
SM40|000000000001307030|20200216|1.000-
SM40|000000000001036518|20200216|0.552-
SM40|000000000001036940|20200216|17.000 
SM40|000000000001336490|20200216|32.000 
SM40|000000000001336495|20200216|17.000 
SM40|000000000001337930|20200216|3.000-
SM40|000000000001059038|20200216|1.400 
SM40|000000000001008713|20200216|5.108 
SM40|000000000001008721|20200216|14.190-
SM40|000000000001008732|20200216|4.120 
SM40|000000000001008743|20200216|5.396-
SM40|000000000001008750|20200216|8.966 
SM40|000000000001008788|20200216|1.532 
SM40|000000000001008815|20200216|9.022 
SM40|000000000001008895|20200216|5.460 
SM40|000000000001235668|20200216|2.000 
ST04|000000000001008735|20200216|1.398 
ST04|000000000001008743|20200216|334.213 
ST04|000000000001008783|20200216|9.801 
ST04|000000000001008809|20200216|2.404 
ST04|000000000001008875|20200216|44.490 
SM47|000000000001008707|20200216|0.068 
SM47|000000000001008744|20200216|87.454 
SM47|000000000001008762|20200216|42.670 
SM47|000000000001008792|20200216|7.330 
SM47|000000000001008880|20200216|12.930 
SM46|000000000001026048|20200216|1.142-
SM46|000000000001036546|20200216|277.000 
SM44|000000000001219388|20200216|62.000 
SM44|000000000001365093|20200216|30.000-
SM44|000000000001008737|20200216|0.680-
SM44|000000000001008841|20200216|1.000 
SM44|000000000001008887|20200216|16.736 
SM44|000000000001008894|20200216|42.872 
SM44|000000000001306430|20200216|2.000 
SM44|000000000001306462|20200216|4.000 
SM46|000000000001219363|20200216|4.000 
SM46|000000000001249470|20200216|13.842 
SM44|000000000001307034|20200216|3.000 
SM44|000000000001036526|20200216|44.290 
SM44|000000000001052014|20200216|29.000 
SM46|000000000001008918|20200216|1.240 
SM46|000000000001008925|20200216|4.000 
SM44|000000000001336496|20200216|7.000 
SM44|000000000001340914|20200216|15.000 
ST04|000000000001366013|20200216|12.000-
ST04|000000000001219388|20200216|273.000 
ST04|000000000001345620|20200216|1.000-
ST04|000000000001274778|20200216|1.063 
ST04|000000000001334411|20200216|3.000 
ST04|000000000001336497|20200216|20.000 
ST04|000000000001337955|20200216|1.000-
ST04|000000000001358046|20200216|84.000-
ST04|000000000001358048|20200216|11.000-
ST04|000000000001338515|20200216|4.000 
ST04|000000000001359553|20200216|2.000-
ST04|000000000001307027|20200216|3.000 
ST02|000000000001051951|20200216|3.000 
ST02|000000000001059049|20200216|15.626-
SM49|000000000001316295|20200216|1.000-
SM49|000000000001008722|20200216|0.800 
SM49|000000000001008739|20200216|10.134 
SM49|000000000001008820|20200216|2.890 
SM49|000000000001008847|20200216|10.000 
SM49|000000000001010863|20200216|2.000 
ST02|000000000001008700|20200216|495.387 
ST02|000000000001008730|20200216|17.108 
ST02|000000000001008756|20200216|11.574 
ST02|000000000001008792|20200216|17.178 
ST02|000000000001008867|20200216|46.000 
ST02|000000000001008931|20200216|5.000 
SM49|000000000001018827|20200216|2.000 
ST02|000000000001283328|20200216|339.650 
SM49|000000000001036561|20200216|59.000 
ST02|000000000001018245|20200216|13.954 
ST02|000000000001026389|20200216|13.000 
ST02|000000000001293878|20200216|0.070 
ST02|000000000001036528|20200216|4.342 
ST02|000000000001359556|20200216|4.000-
ST05|000000000001020973|20200216|20.000-
ST05|000000000001034289|20200216|6.056 
ST05|000000000001337934|20200216|1.000 
ST05|000000000001337940|20200216|4.000-
ST05|000000000001337949|20200216|1.000-
ST05|000000000001337954|20200216|4.000 
ST05|000000000001340914|20200216|21.000 
ST05|000000000001008708|20200216|12.120 
ST05|000000000001008719|20200216|249.650 
ST05|000000000001008783|20200216|16.852 
ST05|000000000001008788|20200216|24.110 
ST05|000000000001008799|20200216|3.486 
ST05|000000000001008830|20200216|1.510-
ST05|000000000001008907|20200216|1.670-
ST05|000000000001274778|20200216|10.338 
ST05|000000000001365095|20200216|55.000-
ST10|000000000001358042|20200216|113.000-
ST10|000000000001360154|20200216|13.000-
ST10|000000000001360176|20200216|3.000 
ST06|000000000001018683|20200216|14.000 
ST06|000000000001018685|20200216|5.000 
ST06|000000000001036527|20200216|12.996 
ST06|000000000001051953|20200216|3.000 
ST06|000000000001008788|20200216|3.364 
ST06|000000000001008791|20200216|1.024 
ST06|000000000001008866|20200216|5.000 
ST06|000000000001008898|20200216|22.384 
ST06|000000000001008919|20200216|2.000 
ST06|000000000001008934|20200216|11.096 
ST13|000000000001360153|20200216|33.000-
ST13|000000000001360170|20200216|32.000-
ST13|000000000001360180|20200216|61.000-
ST13|000000000001360182|20200216|4.000-
ST13|000000000001311009|20200216|3.000-
ST13|000000000001311016|20200216|2.000-
ST13|000000000001013614|20200216|14.332 
ST13|000000000001013615|20200216|0.932-
ST13|000000000001017921|20200216|25.000 
ST13|000000000001036526|20200216|142.986 
ST13|000000000001036833|20200216|22.000 
ST13|000000000001249599|20200216|2.000-
ST13|000000000001336509|20200216|37.000 
ST10|000000000001008725|20200216|25.567 
ST10|000000000001008727|20200216|2.624 
ST10|000000000001008744|20200216|84.355 
ST10|000000000001008867|20200216|284.000 
ST10|000000000001008888|20200216|10.547 
ST10|000000000001249629|20200216|3.000-
ST10|000000000001249632|20200216|53.000-
ST13|000000000001008700|20200216|635.533 
ST13|000000000001008717|20200216|1.048 
ST13|000000000001008783|20200216|6.610 
ST13|000000000001008864|20200216|7.000 
ST10|000000000001013393|20200216|64.609 
ST10|000000000001018342|20200216|2.292 
ST10|000000000001025624|20200216|46.000 
ST10|000000000001034290|20200216|222.559 
ST10|000000000001051021|20200216|2.000 
ST10|000000000001299220|20200216|65.000-
ST10|000000000001299222|20200216|21.000-
ST10|000000000001337938|20200216|8.000 
ST10|000000000001337945|20200216|6.000-
ST10|000000000001340916|20200216|18.000 
ST10|000000000001344063|20200216|13.000-
ST10|000000000001344065|20200216|17.000-
ST16|000000000001008758|20200216|53.510 
ST16|000000000001249601|20200216|27.000-
ST16|000000000001249635|20200216|6.000-
ST16|000000000001259971|20200216|4.550 
ST16|000000000001013393|20200216|198.654 
ST16|000000000001014181|20200216|4.000 
ST16|000000000001036526|20200216|220.006 
ST16|000000000001036545|20200216|27.000 
ST16|000000000001036546|20200216|44.000 
ST16|000000000001299097|20200216|9.000-
ST16|000000000001299209|20200216|16.000-
ST16|000000000001299228|20200216|23.000-
ST16|000000000001052015|20200216|22.000-
ST16|000000000001337942|20200216|642.000 
ST16|000000000001337948|20200216|65.000 
ST16|000000000001340915|20200216|90.000 
ST16|000000000001341633|20200216|9.000-
ST16|000000000001344024|20200216|31.000-
ST16|000000000001344065|20200216|46.000-
ST16|000000000001314632|20200216|34.000-
ST14|000000000001008699|20200216|37.978 
ST14|000000000001008729|20200216|1.124 
ST14|000000000001008745|20200216|18.592 
ST14|000000000001008932|20200216|156.514 
ST14|000000000001018626|20200216|2.000 
ST14|000000000001030575|20200216|1.900-
ST14|000000000001036530|20200216|1.486 
ST14|000000000001292383|20200216|4.000-
ST14|000000000001299216|20200216|4.000-
ST14|000000000001306584|20200216|765.088-
ST14|000000000001249596|20200216|65.000-
ST14|000000000001249639|20200216|37.000-
ST14|000000000001356748|20200216|3.000 
ST14|000000000001360153|20200216|21.000-
ST14|000000000001360160|20200216|96.000-
ST14|000000000001360207|20200216|144.000-
ST14|000000000001336490|20200216|149.000 
ST14|000000000001337936|20200216|191.000 
ST14|000000000001337942|20200216|272.000 
ST14|000000000001337944|20200216|41.000 
ST14|000000000001337948|20200216|22.000 
ST14|000000000001337954|20200216|14.000 
ST16|000000000001349368|20200216|10.000 
ST16|000000000001358047|20200216|81.000-
ST16|000000000001359334|20200216|2.000 
ST16|000000000001359558|20200216|1.000-
ST18|000000000001008699|20200216|10.648 
ST18|000000000001008704|20200216|3.404-
ST18|000000000001008708|20200216|41.674 
ST18|000000000001008745|20200216|36.386 
ST18|000000000001008763|20200216|102.467 
ST18|000000000001008766|20200216|1.932-
ST18|000000000001008791|20200216|4.876 
ST18|000000000001008867|20200216|538.000 
ST18|000000000001008888|20200216|104.032 
ST18|000000000001008899|20200216|35.886 
ST18|000000000001008903|20200216|1.000 
ST18|000000000001051943|20200216|3.000 
ST18|000000000001052016|20200216|36.000-
ST18|000000000001052169|20200216|300.000 
ST18|000000000001018683|20200216|153.000 
ST18|000000000001018684|20200216|1.000-
ST18|000000000001292556|20200216|12.000 
ST18|000000000001304336|20200216|46.948-
ST18|000000000001304387|20200216|9.244-
ST18|000000000001359553|20200216|8.000-
ST18|000000000001359556|20200216|2.000-
ST18|000000000001228347|20200216|20.300 
ST17|000000000001008778|20200216|27.794 
ST17|000000000001008871|20200216|24.702 
ST17|000000000001008888|20200216|25.100 
ST17|000000000001013375|20200216|17.540 
ST17|000000000001026389|20200216|65.000 
ST17|000000000001036527|20200216|192.086 
ST17|000000000001282458|20200216|1.500 
ST17|000000000001282462|20200216|21.000 
ST17|000000000001051952|20200216|2.000 
ST17|000000000001059049|20200216|6.400-
T012|000000000001013375|20200216|3.000 
T012|000000000001030539|20200216|13.702 
T012|000000000001259970|20200216|26.630 
T012|000000000001283328|20200216|19.052 
T001|000000000001325249|20200216|33.000 
T001|000000000001325543|20200216|2.000 
T001|000000000001274778|20200216|43.260 
T001|000000000001008731|20200216|3.940 
T001|000000000001008756|20200216|24.534 
T001|000000000001283328|20200216|189.022 
T001|000000000001018680|20200216|0.798-
T001|000000000001344345|20200216|10.000-
T001|000000000001306072|20200216|13.000 
T001|000000000001306414|20200216|34.000 
T001|000000000001306453|20200216|9.000 
T023|000000000001026389|20200216|3.000 
T023|000000000001036515|20200216|11.700 
T023|000000000001036561|20200216|2.000-
T023|000000000001008794|20200216|4.840 
T023|000000000001008823|20200216|3.146 
T023|000000000001008842|20200216|10.000 
T023|000000000001008944|20200216|3.354 
T021|000000000001008742|20200216|1.806 
T021|000000000001008790|20200216|0.490-
T022|000000000001008721|20200216|18.502-
T021|000000000001013375|20200216|2.684 
T022|000000000001340915|20200216|6.000 
T021|000000000001036515|20200216|4.836 
T021|000000000001036518|20200216|6.258 
T021|000000000001336497|20200216|14.000 
T023|000000000001360204|20200216|71.000-
T024|000000000001305080|20200216|1.000 
T024|000000000001008711|20200216|1.000-
T024|000000000001008724|20200216|1.302 
T024|000000000001008726|20200216|6.248 
T024|000000000001008773|20200216|3.764 
T024|000000000001008844|20200216|8.188 
T024|000000000001008867|20200216|4.000 
T024|000000000001340915|20200216|46.000 
T023|000000000001337959|20200216|10.000-
T024|000000000001036546|20200216|7.000 
T024|000000000001036561|20200216|23.000 
T020|000000000001008799|20200216|0.398 
T020|000000000001013380|20200216|1.330 
T020|000000000001018685|20200216|2.000 
T020|000000000001036561|20200216|20.000 
T020|000000000001037002|20200216|2.000 
T020|000000000001219387|20200216|1.000-
DC09|000000000001008898|20200216|10.000 
DC09|000000000001008903|20200216|5.000 
DC09|000000000001228347|20200216|1068.000 
DC09|000000000001306038|20200216|1.000 
EC01|000000000001008705|20200216|1.000 
EC02|000000000001008718|20200216|3.500-
EC02|000000000001008742|20200216|0.250-
SM01|000000000001337935|20200216|33.000-
SM01|000000000001337956|20200216|5.000-
SM02|000000000001036527|20200216|37.352 
SM02|000000000001306438|20200216|1.000 
SM02|000000000001306843|20200216|4.000 
SM02|000000000001307025|20200216|1.000 
SM02|000000000001307034|20200216|1.000-
SM01|000000000001349369|20200216|15.000-
SM02|000000000001051944|20200216|1.000 
SM02|000000000001051967|20200216|4.000 
SM01|000000000001356744|20200216|7.000-
SM01|000000000001356748|20200216|27.000-
SM01|000000000001359554|20200216|2.000 
SM01|000000000001365660|20200216|5.000-
SM02|000000000001316285|20200216|4.000-
SM01|000000000001283328|20200216|296.865 
SM02|000000000001172641|20200216|45.700 
SM02|000000000001259773|20200216|36.000 
SM02|000000000001337939|20200216|2.000 
SM02|000000000001338535|20200216|1.000 
SM02|000000000001008740|20200216|5.722 
SM02|000000000001008750|20200216|40.882 
SM02|000000000001008759|20200216|22.330 
SM02|000000000001008763|20200216|5.928 
SM02|000000000001008867|20200216|65.000 
SM02|000000000001008918|20200216|6.414 
SM02|000000000001008922|20200216|3.074 
SM02|000000000001347154|20200216|1.000 
FL01|000000000001306035|20200216|55.000 
FL01|000000000001306037|20200216|60.000 
FL01|000000000001307032|20200216|4.000 
FL01|000000000001008713|20200216|57.850-
FL01|000000000001008747|20200216|8.900-
FL01|000000000001008759|20200216|1.600-
FL01|000000000001008794|20200216|0.700-
FL01|000000000001008822|20200216|2.400-
FL01|000000000001008895|20200216|0.563-
FL01|000000000001013373|20200216|0.790 
FL01|000000000001017924|20200216|3.000 
FL01|000000000001052016|20200216|392.000 
FL01|000000000001272821|20200216|2.890 
FL04|000000000001008729|20200216|15.110-
FL04|000000000001008733|20200216|25.900-
FL04|000000000001008737|20200216|2.360-
FL04|000000000001008745|20200216|18.380-
FL04|000000000001008766|20200216|8.990-
FL04|000000000001008794|20200216|1.180-
FL04|000000000001272821|20200216|0.350-
FL04|000000000001293529|20200216|2.000 
FL04|000000000001303026|20200216|19.000 
FL04|000000000001306435|20200216|11.000 
FL04|000000000001343786|20200216|2.000 
FL03|000000000001008719|20200216|403.420-
FL03|000000000001008735|20200216|2.890-
FL03|000000000001008756|20200216|6.360-
FL05|000000000001008744|20200216|165.500-
FL03|000000000001010863|20200216|3.000 
FL03|000000000001013394|20200216|3.200-
FL05|000000000001008895|20200216|1.523-
FL05|000000000001008902|20200216|0.160-
FL05|000000000001008941|20200216|0.260-
FL05|000000000001013375|20200216|12.360-
FL03|000000000001036516|20200216|0.900 
FL03|000000000001036547|20200216|1.000 
FL03|000000000001036561|20200216|20.000 
FL01|000000000001343798|20200216|1.000 
FL02|000000000001008704|20200216|12.610-
FL02|000000000001008709|20200216|0.640-
FL02|000000000001008716|20200216|1.940-
FL02|000000000001008783|20200216|5.930-
FL02|000000000001008822|20200216|1.110-
FL03|000000000001293432|20200216|2.000-
FL03|000000000001293435|20200216|2.000-
FL02|000000000001008941|20200216|0.380-
FL03|000000000001306428|20200216|1.000-
FL03|000000000001307030|20200216|8.000 
FL02|000000000001020973|20200216|2.000 
FL02|000000000001059047|20200216|0.010-
FL03|000000000001318640|20200216|8.000 
FL03|000000000001338185|20200216|1.000 
FL02|000000000001288193|20200216|2.000 
FL04|000000000001008859|20200216|0.030 
FL04|000000000001008861|20200216|2.000 
FL04|000000000001014179|20200216|54.000-
FL04|000000000001018616|20200216|4.150 
FL02|000000000001306414|20200216|7.000 
FL02|000000000001306428|20200216|2.000 
FL12|000000000001008794|20200216|1.970-
FL12|000000000001008822|20200216|0.170-
FL12|000000000001018598|20200216|2.000 
FL12|000000000001043321|20200216|10.720-
SM01|000000000001021179|20200216|1.738-
FL06|000000000001350328|20200216|1.000 
FL07|000000000001008726|20200216|2.150-
FL07|000000000001008794|20200216|2.980-
FL12|000000000001283328|20200216|7.400-
SM01|000000000001036526|20200216|248.476 
SM01|000000000001036546|20200216|237.000 
FL07|000000000001008903|20200216|1.220 
FL07|000000000001018342|20200216|0.460-
FL18|000000000001008732|20200216|24.900-
SD23|000000000001272831|20200216|2.000 
SM01|000000000001051021|20200216|63.200-
FL08|000000000001008718|20200216|89.470-
FL08|000000000001008747|20200216|1.590-
FL18|000000000001020973|20200216|3.000 
SD23|000000000001293458|20200216|10.000 
FL08|000000000001008884|20200216|2.220-
FL08|000000000001008911|20200216|8.050-
FL08|000000000001036515|20200216|1.410-
FL18|000000000001037008|20200216|0.030-
SD23|000000000001306436|20200216|2.000-
SM11|000000000001356746|20200216|1.000-
SM11|000000000001358042|20200216|63.000-
SM11|000000000001358047|20200216|51.000-
FL09|000000000001008707|20200216|1.170-
FL09|000000000001008778|20200216|5.090-
FL09|000000000001008785|20200216|7.420-
FL09|000000000001008918|20200216|0.260-
FL09|000000000001018342|20200216|0.200 
FL18|000000000001306074|20200216|2.000 
FL05|000000000001036526|20200216|25.620-
FL05|000000000001051953|20200216|2.000 
FL09|000000000001069494|20200216|0.160-
FL09|000000000001272821|20200216|0.280-
FL19|000000000001008708|20200216|2.600-
FL19|000000000001008743|20200216|6.930-
FL19|000000000001008765|20200216|0.260-
FL19|000000000001018685|20200216|7.000-
FL19|000000000001043321|20200216|0.230 
FL05|000000000001325412|20200216|0.080-
FL05|000000000001331147|20200216|0.140-
FL10|000000000001008705|20200216|13.700-
FL10|000000000001008726|20200216|2.170-
FL10|000000000001008817|20200216|0.040-
FL10|000000000001008871|20200216|0.840-
HB02|000000000001034289|20200216|1.500 
HB04|000000000001008719|20200216|4.000 
HB04|000000000001008791|20200216|2.000 
HB04|000000000001008932|20200216|118.800 
FL06|000000000001008699|20200216|122.150-
FL10|000000000001027694|20200216|3.000 
FL10|000000000001051967|20200216|3.000 
FL06|000000000001008745|20200216|30.050-
FL06|000000000001008756|20200216|0.500-
FL06|000000000001008783|20200216|10.700-
FL06|000000000001018680|20200216|0.080-
SD23|000000000001008719|20200216|1.000-
FL06|000000000001051967|20200216|9.000 
SM01|000000000001008780|20200216|5.240 
SM01|000000000001008791|20200216|6.122 
SM01|000000000001008817|20200216|6.640 
SM01|000000000001008823|20200216|18.744 
FL06|000000000001172599|20200216|0.630-
FL06|000000000001272821|20200216|0.650-
FL11|000000000001008758|20200216|1.830-
FL11|000000000001008871|20200216|0.320-
FL12|000000000001008725|20200216|0.720-
FL12|000000000001008730|20200216|5.060-
SM13|000000000001008733|20200216|39.369 
SM12|000000000001052014|20200216|8.000 
SM13|000000000001018823|20200216|152.035 
SM12|000000000001344068|20200216|37.000-
SM12|000000000001249597|20200216|12.000-
SM12|000000000001249648|20200216|19.000-
SM12|000000000001360166|20200216|36.000-
SM12|000000000001360200|20200216|28.000-
SM12|000000000001360209|20200216|14.000-
SM13|000000000001219388|20200216|12.550 
SM13|000000000001228340|20200216|15.429 
SM12|000000000001008700|20200216|91.499 
SM12|000000000001008760|20200216|5.090 
SM08|000000000001306037|20200216|15.000 
SM08|000000000001036545|20200216|17.000 
SM14|000000000001008708|20200216|29.862 
SM14|000000000001008744|20200216|164.657 
SM14|000000000001008788|20200216|34.140 
SM14|000000000001008817|20200216|2.000 
SM14|000000000001008880|20200216|30.504 
SM14|000000000001008887|20200216|162.672 
SM14|000000000001008889|20200216|2.648 
SM14|000000000001008932|20200216|192.276 
SM14|000000000001008950|20200216|6.000-
SM08|000000000001069475|20200216|108.870 
SM14|000000000001036545|20200216|16.000 
SM14|000000000001013375|20200216|3.756 
SM13|000000000001366019|20200216|16.000-
SM08|000000000001228340|20200216|7.710 
SM08|000000000001008729|20200216|7.788 
SM08|000000000001008934|20200216|28.273 
SM03|000000000001018342|20200216|2.526 
SM03|000000000001027694|20200216|27.000 
SM14|000000000001307030|20200216|3.000-
SM03|000000000001051967|20200216|16.000 
SM03|000000000001008795|20200216|1.000-
SM03|000000000001013375|20200216|2.408 
SM09|000000000001008742|20200216|18.496 
SM09|000000000001008794|20200216|12.842 
SM09|000000000001018598|20200216|241.000 
SM11|000000000001008783|20200216|3.656 
SM11|000000000001008815|20200216|2.224 
SM08|000000000001337385|20200216|3.000 
SM03|000000000001272822|20200216|0.800 
SM06|000000000001017925|20200216|4.000-
SM06|000000000001026259|20200216|8.670-
SM06|000000000001027694|20200216|6.000 
SM06|000000000001052169|20200216|144.000 
SM04|000000000001008722|20200216|2.994 
SM04|000000000001008746|20200216|2.828 
SM04|000000000001008782|20200216|2.000 
SM04|000000000001036526|20200216|233.113 
SM04|000000000001036561|20200216|205.000 
SM06|000000000001008763|20200216|92.451 
SM11|000000000001172689|20200216|1.524-
SM15|000000000001274778|20200216|1.250 
SM11|000000000001325500|20200216|45.000 
SM11|000000000001331913|20200216|2115.000-
SM11|000000000001336490|20200216|30.000 
SM11|000000000001337926|20200216|6.000-
SM06|000000000001306037|20200216|23.000 
SM06|000000000001307032|20200216|6.000 
SM15|000000000001008739|20200216|2.676 
SM15|000000000001008747|20200216|6.800 
SM15|000000000001008758|20200216|36.322 
SM11|000000000001018245|20200216|1.092 
SM11|000000000001018688|20200216|3.000 
SM11|000000000001018823|20200216|1.110 
SM11|000000000001025624|20200216|1.000-
SM11|000000000001036528|20200216|1.768 
SM11|000000000001036882|20200216|1.000-
SM11|000000000001036997|20200216|5.000 
SM15|000000000001013386|20200216|1.682 
SM15|000000000001018683|20200216|1.000 
SM06|000000000001337385|20200216|4.000 
SM11|000000000001306424|20200216|2.000 
SM11|000000000001306852|20200216|8.000-
SM15|000000000001334411|20200216|7.000 
SM17|000000000001028698|20200216|15.000 
SM17|000000000001034289|20200216|24.582 
SM17|000000000001036546|20200216|205.400 
SM16|000000000001008762|20200216|31.044 
SM16|000000000001018826|20200216|30.392 
SM16|000000000001034289|20200216|13.374 
SM16|000000000001036526|20200216|40.250 
SM16|000000000001051952|20200216|4.000 
SM16|000000000001228347|20200216|0.280 
SM17|000000000001008704|20200216|31.240 
SM17|000000000001008725|20200216|2.092 
SM17|000000000001008768|20200216|2.000-
SM17|000000000001008867|20200216|34.000 
SM20|000000000001036545|20200216|5.000 
SM20|000000000001036546|20200216|21.000 
SM20|000000000001036561|20200216|4.000 
SM20|000000000001037003|20200216|7.000 
SM22|000000000001249611|20200216|19.000-
SM22|000000000001249644|20200216|220.750-
SM22|000000000001299208|20200216|10.000-
SM22|000000000001299239|20200216|8.000-
SM20|000000000001172641|20200216|43.761 
SM22|000000000001008744|20200216|4.168-
SM20|000000000001272821|20200216|15.510 
SM20|000000000001283328|20200216|340.720 
SM20|000000000001292383|20200216|80.000 
SM22|000000000001018342|20200216|8.200 
SM22|000000000001018685|20200216|16.000-
SM22|000000000001027693|20200216|3.000-
SM20|000000000001008705|20200216|15.201 
SM20|000000000001008726|20200216|27.841 
SM20|000000000001008753|20200216|11.665 
SM20|000000000001008917|20200216|0.490-
SM20|000000000001306667|20200216|19.000 
SM20|000000000001359553|20200216|3.000 
SM20|000000000001359558|20200216|8.000 
SM20|000000000001018823|20200216|11.694 
SM18|000000000001059049|20200216|9.736 
SM18|000000000001356745|20200216|3.000-
SM18|000000000001293429|20200216|35.000 
SM18|000000000001359557|20200216|3.000-
SM18|000000000001366011|20200216|4.000-
SM18|000000000001305780|20200216|2.000-
SM18|000000000001306417|20200216|32.000 
SM18|000000000001306846|20200216|58.000 
SM18|000000000001307030|20200216|12.000 
SM18|000000000001259773|20200216|54.000-
SM18|000000000001314605|20200216|2.000 
SM18|000000000001316451|20200216|10.000 
SM18|000000000001008705|20200216|7.448 
SM18|000000000001008716|20200216|15.332 
SM18|000000000001008747|20200216|13.094 
SM18|000000000001008816|20200216|0.428-
SM18|000000000001008889|20200216|14.014 
SM18|000000000001008914|20200216|91.874 
SM18|000000000001337943|20200216|2.000 
SM17|000000000001303026|20200216|405.000 
SM18|000000000001018590|20200216|9.588 
SM18|000000000001018626|20200216|11.000 
SM18|000000000001018688|20200216|132.000 
SM18|000000000001018826|20200216|2.234-
SM18|000000000001026048|20200216|8.862-
SM18|000000000001036561|20200216|35.000 
SM18|000000000001036833|20200216|16.000 
SM24|000000000001344625|20200216|11.000 
SM24|000000000001347154|20200216|4.000 
SM25|000000000001008894|20200216|165.848 
SM25|000000000001008918|20200216|5.126 
SM25|000000000001283328|20200216|587.338 
SM25|000000000001036516|20200216|3.486 
SM25|000000000001051952|20200216|3.000-
SM25|000000000001051967|20200216|39.000 
SM25|000000000001172633|20200216|8.890 
SM25|000000000001069475|20200216|200.252 
SM24|000000000001306429|20200216|7.000 
SM24|000000000001306849|20200216|4.000 
SM24|000000000001337503|20200216|33.000 
SM24|000000000001337926|20200216|4.000-
SM24|000000000001338542|20200216|2.000 
SM23|000000000001349369|20200216|1.000-
SM23|000000000001356744|20200216|13.000-
SM22|000000000001349375|20200216|2.000 
SM24|000000000001172641|20200216|56.852 
SM22|000000000001356337|20200216|5.000-
SM22|000000000001356751|20200216|2.000 
SM22|000000000001360164|20200216|254.000-
SM22|000000000001360182|20200216|14.000-
SM22|000000000001360194|20200216|32.000-
SM24|000000000001274778|20200216|1.055 
