"""Plant"""STR:0PLANT|"""Material"""MAT:0MATERIAL|"""Calendar Day"""CALDAY:0CALDAY|"""Sal Qty"""SALEQTY:0CPBAINSABU|"""Sal Ret Val"""SALERET:0RTBAINSASV|"""Sal Ret with Tax"""GROSSVAL:0RTBAINSAST|"""Sal Cost Val"""COSTVAL:0CPBAINSAPV|"""Net Margin"""NETMARGIN:0RTBAINSASV
FL10|000000000001018685|20200213|4.000 |14.40 |14.40 |9.36 |5.04 
FL12|000000000001018685|20200213|8.000 |28.80 |28.80 |18.72 |10.08 
FL18|000000000001018685|20200213|7.000 |57.30 |57.30 |40.04 |17.26 
FL19|000000000001018685|20200213|3.000 |26.10 |26.10 |18.15 |7.95 
SD23|000000000001018685|20200213|3.000 |21.00 |21.00 |6.75 |14.25 
SM01|000000000001018685|20200213|52.000 |364.00 |364.00 |117.00 |247.00 
SM02|000000000001018685|20200213|40.000 |192.48 |192.48 |120.00 |72.48 
SM03|000000000001018685|20200213|26.000 |182.00 |182.00 |58.50 |123.50 
SM04|000000000001018685|20200213|49.000 |343.00 |343.00 |110.25 |232.75 
SM06|000000000001018685|20200213|40.000 |280.00 |280.00 |90.00 |190.00 
SM08|000000000001018685|20200213|25.000 |175.00 |175.00 |56.25 |118.75 
SM09|000000000001018685|20200213|45.000 |315.00 |315.00 |101.25 |213.75 
SM11|000000000001018685|20200213|17.000 |85.00 |85.00 |51.00 |34.00 
SM12|000000000001018685|20200213|9.000 |45.00 |45.00 |48.60 |3.60-
SM13|000000000001018685|20200213|30.000 |210.00 |210.00 |67.50 |142.50 
SM14|000000000001018685|20200213|38.000 |266.00 |266.00 |85.50 |180.50 
SM15|000000000001018685|20200213|8.000 |56.00 |56.00 |32.00 |24.00 
SM16|000000000001018685|20200213|26.000 |182.00 |182.00 |58.50 |123.50 
SM17|000000000001018685|20200213|26.000 |182.00 |182.00 |58.50 |123.50 
SM18|000000000001018685|20200213|30.000 |206.12 |206.12 |90.00 |116.12 
SM20|000000000001018685|20200213|15.000 |105.00 |105.00 |60.00 |45.00 
SM22|000000000001018685|20200213|19.000 |165.00 |165.00 |102.98 |62.02 
SM23|000000000001018685|20200213|7.000 |70.00 |70.00 |37.80 |32.20 
SM24|000000000001018685|20200213|17.000 |85.00 |85.00 |51.00 |34.00 
SM25|000000000001018685|20200213|59.000 |361.74 |361.74 |132.75 |228.99 
SM26|000000000001018685|20200213|12.000 |84.00 |84.00 |48.00 |36.00 
SM27|000000000001018685|20200213|5.000 |40.00 |40.00 |25.00 |15.00 
SM28|000000000001018685|20200213|23.000 |115.00 |115.00 |69.00 |46.00 
SM31|000000000001018685|20200213|19.000 |190.00 |190.00 |102.60 |87.40 
SM32|000000000001018685|20200213|10.000 |70.00 |70.00 |40.00 |30.00 
SM34|000000000001018685|20200213|9.000 |63.00 |63.00 |20.25 |42.75 
SM35|000000000001018685|20200213|21.000 |147.00 |147.00 |47.25 |99.75 
SM36|000000000001018685|20200213|13.000 |130.00 |130.00 |70.20 |59.80 
SM37|000000000001018685|20200213|8.000 |80.00 |80.00 |42.00 |38.00 
SM38|000000000001018685|20200213|9.000 |45.00 |45.00 |27.00 |18.00 
SM39|000000000001018685|20200213|5.000 |25.00 |25.00 |15.00 |10.00 
SM40|000000000001018685|20200213|5.000 |25.00 |25.00 |16.60 |8.40 
SM46|000000000001018685|20200213|30.000 |210.00 |210.00 |67.50 |142.50 
SM47|000000000001018685|20200213|11.000 |77.00 |77.00 |24.75 |52.25 
SM49|000000000001018685|20200213|7.000 |49.00 |49.00 |28.00 |21.00 
ST02|000000000001018685|20200213|42.000 |270.70 |270.70 |94.50 |176.20 
ST04|000000000001018685|20200213|82.000 |361.12 |361.12 |246.00 |115.12 
ST05|000000000001018685|20200213|12.000 |56.24 |56.24 |36.00 |20.24 
ST06|000000000001018685|20200213|25.000 |137.72 |137.72 |56.25 |81.47 
ST10|000000000001018685|20200213|38.000 |366.91 |366.91 |205.60 |161.31 
ST14|000000000001018685|20200213|14.000 |140.00 |140.00 |77.00 |63.00 
ST16|000000000001018685|20200213|41.000 |379.79 |379.79 |222.87 |156.92 
ST17|000000000001018685|20200213|59.000 |296.50 |296.50 |132.75 |163.75 
ST18|000000000001018685|20200213|70.000 |490.00 |490.00 |350.00 |140.00 
T001|000000000001018685|20200213|7.000 |84.00 |84.00 |56.00 |28.00 
T020|000000000001018685|20200213|1.000 |12.00 |12.00 |8.00 |4.00 
T024|000000000001018685|20200213|3.000 |36.00 |36.00 |24.00 |12.00 
FL01|000000000001018688|20200213|27.000 |347.30 |347.30 |230.04 |117.26 
FL02|000000000001018688|20200213|1.000 |11.90 |11.90 |8.32 |3.58 
FL04|000000000001018688|20200213|15.000 |197.00 |197.00 |127.65 |69.35 
SM02|000000000001018688|20200213|11.000 |128.48 |128.48 |88.95 |39.53 
SM18|000000000001018688|20200213|68.000 |765.35 |765.35 |552.78 |212.57 
SM24|000000000001018688|20200213|2.000 |24.00 |24.00 |16.00 |8.00 
SM28|000000000001018688|20200213|2.000 |24.00 |24.00 |16.22 |7.78 
SM38|000000000001018688|20200213|3.000 |36.00 |36.00 |24.24 |11.76 
SM44|000000000001018688|20200213|2.000 |26.00 |26.00 |16.14 |9.86 
ST04|000000000001018688|20200213|29.000 |246.18 |246.18 |233.23 |12.95 
T001|000000000001018688|20200213|3.000 |44.00 |44.00 |29.40 |14.60 
SM11|000000000001018690|20200213|0.000 |0.00 |0.00 |0.00 |0.00 
SM11|000000000001018813|20200213|0.742 |25.97 |25.97 |16.78 |9.19 
SM28|000000000001018813|20200213|0.776 |27.16 |27.16 |18.31 |8.85 
SM44|000000000001018813|20200213|1.128 |39.48 |39.48 |24.82 |14.66 
T012|000000000001018813|20200213|0.644 |22.54 |22.54 |16.10 |6.44 
T021|000000000001018813|20200213|0.694 |24.29 |24.29 |18.46 |5.83 
ST13|000000000001018819|20200213|4.362 |331.51 |331.51 |196.50 |135.01 
T023|000000000001018819|20200213|0.798 |60.65 |60.65 |35.61 |25.04 
FL01|000000000001018823|20200213|22.810 |564.30 |564.30 |812.26 |247.96-
FL02|000000000001018823|20200213|4.650 |115.80 |115.80 |90.12 |25.68 
FL03|000000000001018823|20200213|3.680 |93.20 |93.20 |232.65 |139.45-
FL04|000000000001018823|20200213|9.740 |240.60 |240.60 |742.77 |502.17-
FL05|000000000001018823|20200213|5.750 |148.47 |148.47 |569.25 |420.78-
FL06|000000000001018823|20200213|3.160 |81.40 |81.40 |232.76 |151.36-
FL09|000000000001018823|20200213|4.180 |111.10 |111.10 |430.79 |319.69-
FL10|000000000001018823|20200213|1.050 |26.87 |26.87 |25.58 |1.29 
FL12|000000000001018823|20200213|1.580 |41.40 |41.40 |39.23 |2.17 
FL18|000000000001018823|20200213|7.500 |156.20 |156.20 |300.98 |144.78-
FL19|000000000001018823|20200213|0.760 |18.00 |18.00 |10.97 |7.03 
SM01|000000000001018823|20200213|14.568 |466.15 |466.15 |218.44 |247.71 
SM02|000000000001018823|20200213|38.731 |919.69 |919.69 |542.27 |377.42 
SM03|000000000001018823|20200213|21.920 |583.52 |583.52 |318.91 |264.61 
SM04|000000000001018823|20200213|6.138 |171.87 |171.87 |92.76 |79.11 
SM06|000000000001018823|20200213|8.750 |232.46 |232.46 |128.44 |104.02 
SM08|000000000001018823|20200213|8.714 |261.42 |261.42 |129.21 |132.21 
SM09|000000000001018823|20200213|9.223 |276.69 |276.69 |129.18 |147.51 
SM11|000000000001018823|20200213|8.610 |215.25 |215.25 |120.60 |94.65 
SM12|000000000001018823|20200213|6.110 |146.64 |146.64 |76.27 |70.37 
SM13|000000000001018823|20200213|15.889 |437.91 |437.91 |231.80 |206.11 
SM14|000000000001018823|20200213|14.404 |375.07 |375.07 |211.76 |163.31 
SM15|000000000001018823|20200213|1.992 |71.70 |71.70 |37.01 |34.69 
SM16|000000000001018823|20200213|13.440 |255.35 |255.35 |196.24 |59.11 
SM17|000000000001018823|20200213|9.448 |264.55 |264.55 |136.80 |127.75 
SM18|000000000001018823|20200213|42.536 |961.43 |961.43 |595.90 |365.53 
SM20|000000000001018823|20200213|2.776 |99.92 |99.92 |48.41 |51.51 
SM22|000000000001018823|20200213|25.610 |614.64 |614.64 |308.84 |305.80 
SM23|000000000001018823|20200213|4.030 |96.71 |96.71 |49.25 |47.46 
SM24|000000000001018823|20200213|8.424 |210.60 |210.60 |117.95 |92.65 
SM25|000000000001018823|20200213|16.326 |415.34 |415.34 |232.17 |183.17 
SM26|000000000001018823|20200213|3.556 |128.03 |128.03 |64.48 |63.55 
SM27|000000000001018823|20200213|4.208 |105.20 |105.20 |56.39 |48.81 
SM28|000000000001018823|20200213|21.930 |548.25 |548.25 |307.28 |240.97 
SM31|000000000001018823|20200213|17.077 |409.85 |409.85 |209.55 |200.30 
SM32|000000000001018823|20200213|1.820 |65.52 |65.52 |32.23 |33.29 
SM34|000000000001018823|20200213|4.916 |147.48 |147.48 |75.15 |72.33 
SM35|000000000001018823|20200213|9.076 |254.13 |254.13 |131.60 |122.53 
SM36|000000000001018823|20200213|11.688 |280.51 |280.51 |139.34 |141.17 
SM37|000000000001018823|20200213|2.234 |53.62 |53.62 |26.68 |26.94 
SM38|000000000001018823|20200213|9.614 |240.35 |240.35 |134.49 |105.86 
SM39|000000000001018823|20200213|6.486 |162.15 |162.15 |90.80 |71.35 
SM40|000000000001018823|20200213|1.116 |27.90 |27.90 |15.62 |12.28 
SM44|000000000001018823|20200213|8.128 |203.20 |203.20 |113.88 |89.32 
SM46|000000000001018823|20200213|13.694 |394.70 |394.70 |206.10 |188.60 
SM47|000000000001018823|20200213|17.192 |515.76 |515.76 |250.48 |265.28 
SM49|000000000001018823|20200213|5.946 |214.05 |214.05 |100.97 |113.08 
ST02|000000000001018823|20200213|22.568 |704.07 |704.07 |321.12 |382.95 
ST04|000000000001018823|20200213|126.572 |2936.86 |2936.86 |1773.11 |1163.75 
ST05|000000000001018823|20200213|8.340 |170.41 |170.41 |117.08 |53.33 
ST06|000000000001018823|20200213|11.944 |313.82 |313.82 |170.44 |143.38 
ST10|000000000001018823|20200213|12.138 |283.21 |283.21 |152.41 |130.80 
ST13|000000000001018823|20200213|11.062 |320.82 |320.82 |226.21 |94.61 
ST14|000000000001018823|20200213|8.556 |205.34 |205.34 |102.85 |102.49 
ST16|000000000001018823|20200213|39.954 |876.24 |876.24 |492.35 |383.89 
ST17|000000000001018823|20200213|17.932 |450.66 |450.66 |256.25 |194.41 
ST18|000000000001018823|20200213|31.532 |883.16 |883.16 |635.40 |247.76 
T001|000000000001018823|20200213|28.620 |1001.70 |1001.70 |628.51 |373.19 
T012|000000000001018823|20200213|4.752 |118.80 |118.80 |74.37 |44.43 
T020|000000000001018823|20200213|5.498 |192.43 |192.43 |110.07 |82.36 
T021|000000000001018823|20200213|3.202 |64.04 |64.04 |48.73 |15.31 
T022|000000000001018823|20200213|0.508 |12.70 |12.70 |7.78 |4.92 
T023|000000000001018823|20200213|2.242 |65.02 |65.02 |44.91 |20.11 
T024|000000000001018823|20200213|2.278 |52.39 |52.39 |38.98 |13.41 
FL03|000000000001018826|20200213|0.250 |22.50 |22.50 |12.99 |9.51 
FL04|000000000001018826|20200213|0.250 |23.20 |23.20 |13.63 |9.57 
FL05|000000000001018826|20200213|0.240 |4.00 |4.00 |5.28 |1.28-
FL06|000000000001018826|20200213|0.740-|9.70-|9.70-|14.87-|5.17 
FL09|000000000001018826|20200213|0.780 |11.70 |11.70 |8.41 |3.29 
FL10|000000000001018826|20200213|0.530 |8.00 |8.00 |18.00 |10.00-
FL12|000000000001018826|20200213|3.100 |42.30 |42.30 |61.57 |19.27-
SM01|000000000001018826|20200213|5.676 |102.15 |102.15 |51.37 |50.78 
SM03|000000000001018826|20200213|4.990 |81.54 |81.54 |45.11 |36.43 
SM04|000000000001018826|20200213|7.864 |125.50 |125.50 |69.58 |55.92 
SM06|000000000001018826|20200213|1.388 |24.98 |24.98 |12.47 |12.51 
SM08|000000000001018826|20200213|4.167 |75.01 |75.01 |37.58 |37.43 
SM09|000000000001018826|20200213|1.645 |29.61 |29.61 |14.58 |15.03 
SM13|000000000001018826|20200213|2.730 |42.18 |42.18 |23.84 |18.34 
SM14|000000000001018826|20200213|3.328 |59.90 |59.90 |29.76 |30.14 
SM15|000000000001018826|20200213|1.170 |38.61 |38.61 |10.53 |28.08 
SM16|000000000001018826|20200213|1.386 |27.59 |27.59 |12.55 |15.04 
SM17|000000000001018826|20200213|4.150 |74.70 |74.70 |37.44 |37.26 
SM18|000000000001018826|20200213|1.286 |91.17 |91.17 |66.87 |24.30 
SM25|000000000001018826|20200213|5.910 |94.86 |94.86 |52.77 |42.09 
SM28|000000000001018826|20200213|0.324 |24.30 |24.30 |16.49 |7.81 
SM35|000000000001018826|20200213|3.920 |70.55 |70.55 |35.28 |35.27 
SM44|000000000001018826|20200213|0.542 |40.65 |40.65 |27.32 |13.33 
SM46|000000000001018826|20200213|0.928 |16.70 |16.70 |8.57 |8.13 
SM47|000000000001018826|20200213|5.716 |102.87 |102.87 |51.06 |51.81 
ST02|000000000001018826|20200213|9.332 |163.41 |163.41 |84.18 |79.23 
ST05|000000000001018826|20200213|0.248 |12.99 |12.99 |12.49 |0.50 
ST06|000000000001018826|20200213|5.182 |66.18 |66.18 |46.16 |20.02 
ST17|000000000001018826|20200213|3.672 |64.04 |64.04 |33.01 |31.03 
ST18|000000000001018826|20200213|0.446 |14.72 |14.72 |4.01 |10.71 
FL05|000000000001018827|20200213|3.510 |36.30 |36.30 |48.19 |11.89-
FL06|000000000001018827|20200213|0.870 |9.10 |9.10 |8.24 |0.86 
FL10|000000000001018827|20200213|0.640 |6.40 |6.40 |6.06 |0.34 
FL12|000000000001018827|20200213|1.240 |12.00 |12.00 |9.92 |2.08 
SM03|000000000001018827|20200213|8.226 |90.48 |90.48 |49.35 |41.13 
SM04|000000000001018827|20200213|9.402 |103.42 |103.42 |56.79 |46.63 
SM06|000000000001018827|20200213|3.112 |34.23 |34.23 |18.85 |15.38 
SM08|000000000001018827|20200213|2.123 |23.35 |23.35 |12.74 |10.61 
SM09|000000000001018827|20200213|3.295 |36.24 |36.24 |19.80 |16.44 
SM13|000000000001018827|20200213|9.153 |100.69 |100.69 |55.10 |45.59 
SM14|000000000001018827|20200213|6.842 |75.27 |75.27 |41.40 |33.87 
SM15|000000000001018827|20200213|0.696 |21.58 |21.58 |7.49 |14.09 
SM16|000000000001018827|20200213|3.526 |38.78 |38.78 |21.20 |17.58 
SM17|000000000001018827|20200213|3.704 |40.75 |40.75 |22.23 |18.52 
SM25|000000000001018827|20200213|9.228 |97.37 |97.37 |55.46 |41.91 
SM35|000000000001018827|20200213|2.222 |24.44 |24.44 |13.42 |11.02 
SM46|000000000001018827|20200213|0.860 |9.46 |9.46 |5.19 |4.27 
SM47|000000000001018827|20200213|5.624 |61.87 |61.87 |33.75 |28.12 
ST02|000000000001018827|20200213|15.910 |171.98 |171.98 |95.94 |76.04 
ST06|000000000001018827|20200213|17.848 |190.42 |190.42 |107.26 |83.16 
ST17|000000000001018827|20200213|4.972 |37.99 |37.99 |29.89 |8.10 
ST18|000000000001018827|20200213|0.364 |11.28 |11.28 |4.89 |6.39 
FL01|000000000001020973|20200213|1.000 |24.30 |24.30 |9.27 |15.03 
FL06|000000000001020973|20200213|1.000 |5.20 |5.20 |3.12 |2.08 
FL09|000000000001020973|20200213|1.000 |5.20 |5.20 |3.12 |2.08 
FL12|000000000001020973|20200213|3.000 |15.60 |15.60 |9.36 |6.24 
SM01|000000000001020973|20200213|16.000 |128.00 |128.00 |48.00 |80.00 
SM02|000000000001020973|20200213|1.000 |14.00 |14.00 |14.00 |0.00 
SM03|000000000001020973|20200213|6.000 |40.00 |40.00 |18.00 |22.00 
SM04|000000000001020973|20200213|12.000 |76.00 |76.00 |36.00 |40.00 
SM06|000000000001020973|20200213|9.000 |72.00 |72.00 |27.00 |45.00 
SM08|000000000001020973|20200213|3.000 |24.00 |24.00 |9.00 |15.00 
SM11|000000000001020973|20200213|1.000 |28.00 |28.00 |14.00 |14.00 
SM12|000000000001020973|20200213|2.000 |18.00 |18.00 |12.00 |6.00 
SM13|000000000001020973|20200213|7.000 |43.12 |43.12 |21.00 |22.12 
SM14|000000000001020973|20200213|5.000 |40.00 |40.00 |15.00 |25.00 
SM16|000000000001020973|20200213|8.000 |64.00 |64.00 |24.00 |40.00 
SM17|000000000001020973|20200213|10.000 |80.00 |80.00 |30.00 |50.00 
SM18|000000000001020973|20200213|1.000 |15.00 |15.00 |14.00 |1.00 
SM20|000000000001020973|20200213|5.000 |30.00 |30.00 |15.00 |15.00 
SM22|000000000001020973|20200213|8.000 |96.00 |96.00 |43.20 |52.80 
SM24|000000000001020973|20200213|0.000 |0.00 |0.00 |0.00 |0.00 
SM25|000000000001020973|20200213|18.000 |139.12 |139.12 |54.00 |85.12 
SM26|000000000001020973|20200213|2.000 |12.00 |12.00 |6.00 |6.00 
SM27|000000000001020973|20200213|7.000 |52.00 |52.00 |35.00 |17.00 
SM31|000000000001020973|20200213|4.000 |36.00 |36.00 |25.52 |10.48 
SM32|000000000001020973|20200213|6.000 |36.00 |36.00 |18.00 |18.00 
SM35|000000000001020973|20200213|6.000 |48.00 |48.00 |18.00 |30.00 
SM36|000000000001020973|20200213|5.000 |60.00 |60.00 |30.00 |30.00 
SM46|000000000001020973|20200213|5.000 |40.00 |40.00 |15.00 |25.00 
SM47|000000000001020973|20200213|4.000 |32.00 |32.00 |12.00 |20.00 
ST02|000000000001020973|20200213|13.000 |96.00 |96.00 |39.00 |57.00 
ST04|000000000001020973|20200213|2.000 |29.12 |29.12 |28.00 |1.12 
ST06|000000000001020973|20200213|9.000 |49.36 |49.36 |27.00 |22.36 
ST10|000000000001020973|20200213|3.000 |30.00 |30.00 |18.00 |12.00 
ST14|000000000001020973|20200213|3.000 |24.00 |24.00 |19.20 |4.80 
ST16|000000000001020973|20200213|9.000 |102.00 |102.00 |54.00 |48.00 
ST17|000000000001020973|20200213|11.000 |68.00 |68.00 |33.00 |35.00 
ST18|000000000001020973|20200213|9.000 |54.00 |54.00 |32.40 |21.60 
T001|000000000001020973|20200213|7.000 |203.00 |203.00 |126.00 |77.00 
T020|000000000001020973|20200213|1.000 |29.00 |29.00 |18.00 |11.00 
T024|000000000001020973|20200213|2.000 |29.00 |29.00 |36.00 |7.00-
SM49|000000000001021179|20200213|0.286 |44.33 |44.33 |31.45 |12.88 
SM06|000000000001023128|20200213|0.126 |26.59 |26.59 |20.16 |6.43 
SM20|000000000001023128|20200213|5.472 |1833.12 |1833.12 |1023.53 |809.59 
SM22|000000000001023128|20200213|3.208 |840.50 |840.50 |587.97 |252.53 
SM23|000000000001023128|20200213|2.546 |667.05 |667.05 |466.63 |200.42 
SM27|000000000001023128|20200213|1.800 |358.20 |358.20 |282.22 |75.98 
SM31|000000000001023128|20200213|2.589 |678.32 |678.32 |474.50 |203.82 
SM36|000000000001023128|20200213|8.432 |2209.18 |2209.18 |1545.41 |663.77 
ST06|000000000001023128|20200213|2.790 |588.69 |588.69 |446.40 |142.29 
ST10|000000000001023128|20200213|3.251 |851.76 |851.76 |595.85 |255.91 
ST18|000000000001023128|20200213|1.958 |655.93 |655.93 |345.49 |310.44 
T001|000000000001023128|20200213|5.954 |1542.08 |1542.08 |1143.15 |398.93 
FL19|000000000001025624|20200213|1.000 |154.20 |154.20 |166.29 |12.09-
SM12|000000000001025624|20200213|3.000 |485.00 |485.00 |399.39 |85.61 
SM18|000000000001025624|20200213|6.000 |810.00 |810.00 |643.56 |166.44 
SM20|000000000001025624|20200213|2.000 |590.00 |590.00 |473.96 |116.04 
SM24|000000000001025624|20200213|2.000 |280.00 |280.00 |253.00 |27.00 
SM27|000000000001025624|20200213|7.000 |903.00 |903.00 |730.52 |172.48 
SM36|000000000001025624|20200213|1.000 |155.00 |155.00 |126.46 |28.54 
SM38|000000000001025624|20200213|2.000 |280.00 |280.00 |287.36 |7.36-
SM39|000000000001025624|20200213|4.000 |540.00 |540.00 |471.12 |68.88 
SM44|000000000001025624|20200213|2.000 |280.00 |280.00 |248.46 |31.54 
ST04|000000000001025624|20200213|3.000 |415.00 |415.00 |341.19 |73.81 
ST05|000000000001025624|20200213|6.000 |810.00 |810.00 |675.84 |134.16 
ST10|000000000001025624|20200213|16.000 |2531.29 |2531.29 |2558.24 |26.95-
ST13|000000000001025624|20200213|4.000 |780.00 |780.00 |632.72 |147.28 
ST14|000000000001025624|20200213|9.000 |1535.00 |1535.00 |1099.26 |435.74 
ST16|000000000001025624|20200213|6.000 |930.00 |930.00 |737.94 |192.06 
ST18|000000000001025624|20200213|2.000 |430.00 |430.00 |434.28 |4.28-
SM20|000000000001026044|20200213|0.614 |183.58 |183.58 |128.94 |54.64 
FL01|000000000001026048|20200213|0.710 |120.50 |120.50 |88.79 |31.71 
FL02|000000000001026048|20200213|0.710 |120.50 |120.50 |136.60 |16.10-
FL03|000000000001026048|20200213|0.000 |90.37 |90.37 |0.02-|90.39 
FL04|000000000001026048|20200213|0.640 |120.50 |120.50 |80.08 |40.42 
SM02|000000000001026048|20200213|1.680 |237.81 |237.81 |188.16 |49.65 
SM18|000000000001026048|20200213|8.824 |1383.99 |1383.99 |988.29 |395.70 
SM24|000000000001026048|20200213|8.092 |1294.72 |1294.72 |906.30 |388.42 
SM28|000000000001026048|20200213|8.404 |1344.64 |1344.64 |941.25 |403.39 
SM38|000000000001026048|20200213|2.990 |478.40 |478.40 |334.88 |143.52 
SM39|000000000001026048|20200213|5.490 |878.40 |878.40 |614.88 |263.52 
SM44|000000000001026048|20200213|2.880 |460.80 |460.80 |322.56 |138.24 
ST04|000000000001026048|20200213|40.032 |6374.14 |6374.14 |4483.58 |1890.56 
ST05|000000000001026048|20200213|2.394 |352.84 |352.84 |268.13 |84.71 
T001|000000000001026048|20200213|5.878 |1410.72 |1410.72 |988.44 |422.28 
T020|000000000001026048|20200213|1.056 |253.44 |253.44 |196.16 |57.28 
SM25|000000000001026259|20200213|4.500 |787.50 |787.50 |555.66 |231.84 
FL01|000000000001026389|20200213|2.000 |17.60 |17.60 |10.88 |6.72 
FL03|000000000001026389|20200213|7.000 |65.70 |65.70 |37.66 |28.04 
FL04|000000000001026389|20200213|1.000 |8.70 |8.70 |5.50 |3.20 
FL05|000000000001026389|20200213|7.000 |36.40 |36.40 |21.91 |14.49 
FL06|000000000001026389|20200213|1.000 |5.20 |5.20 |3.13 |2.07 
FL09|000000000001026389|20200213|3.000 |15.60 |15.60 |9.36 |6.24 
FL10|000000000001026389|20200213|0.000 |0.00 |0.00 |0.00 |0.00 
FL18|000000000001026389|20200213|1.000 |9.80 |9.80 |6.49 |3.31 
SM01|000000000001026389|20200213|13.000 |104.00 |104.00 |39.00 |65.00 
SM02|000000000001026389|20200213|7.000 |71.25 |71.25 |35.35 |35.90 
SM03|000000000001026389|20200213|11.000 |88.00 |88.00 |33.00 |55.00 
SM04|000000000001026389|20200213|4.000 |24.00 |24.00 |12.00 |12.00 
SM06|000000000001026389|20200213|6.000 |48.00 |48.00 |18.00 |30.00 
SM11|000000000001026389|20200213|3.000 |30.00 |30.00 |15.24 |14.76 
SM12|000000000001026389|20200213|6.000 |48.50 |48.50 |36.00 |12.50 
SM13|000000000001026389|20200213|11.000 |73.36 |73.36 |33.00 |40.36 
SM14|000000000001026389|20200213|2.000 |16.00 |16.00 |6.00 |10.00 
SM16|000000000001026389|20200213|10.000 |80.00 |80.00 |30.00 |50.00 
SM17|000000000001026389|20200213|2.000 |16.00 |16.00 |6.00 |10.00 
SM18|000000000001026389|20200213|8.000 |96.23 |96.23 |40.24 |55.99 
SM22|000000000001026389|20200213|4.000 |44.00 |44.00 |24.12 |19.88 
SM23|000000000001026389|20200213|1.000 |11.00 |11.00 |6.00 |5.00 
SM24|000000000001026389|20200213|5.000 |60.00 |60.00 |25.00 |35.00 
SM25|000000000001026389|20200213|12.000 |91.12 |91.12 |36.00 |55.12 
SM27|000000000001026389|20200213|1.000 |8.00 |8.00 |5.00 |3.00 
SM28|000000000001026389|20200213|5.000 |36.00 |36.00 |25.35 |10.65 
SM31|000000000001026389|20200213|3.000 |33.00 |33.00 |18.00 |15.00 
SM34|000000000001026389|20200213|4.000 |32.00 |32.00 |12.00 |20.00 
SM35|000000000001026389|20200213|8.000 |64.00 |64.00 |24.00 |40.00 
SM36|000000000001026389|20200213|5.000 |55.00 |55.00 |30.25 |24.75 
SM38|000000000001026389|20200213|4.000 |48.00 |48.00 |20.00 |28.00 
SM39|000000000001026389|20200213|5.000 |54.00 |54.00 |25.50 |28.50 
SM44|000000000001026389|20200213|5.000 |60.00 |60.00 |26.30 |33.70 
SM46|000000000001026389|20200213|3.000 |12.00 |12.00 |9.00 |3.00 
SM47|000000000001026389|20200213|3.000 |24.00 |24.00 |9.00 |15.00 
ST02|000000000001026389|20200213|8.000 |58.24 |58.24 |24.00 |34.24 
ST04|000000000001026389|20200213|11.000 |98.80 |98.80 |55.00 |43.80 
ST05|000000000001026389|20200213|13.000 |109.26 |109.26 |66.56 |42.70 
ST06|000000000001026389|20200213|16.000 |96.00 |96.00 |48.00 |48.00 
ST10|000000000001026389|20200213|4.000 |44.00 |44.00 |24.04 |19.96 
ST13|000000000001026389|20200213|8.000 |96.00 |96.00 |50.00 |46.00 
ST14|000000000001026389|20200213|1.000 |11.00 |11.00 |6.40 |4.60 
ST16|000000000001026389|20200213|9.000 |94.39 |94.39 |54.38 |40.01 
ST17|000000000001026389|20200213|19.000 |109.84 |109.84 |57.00 |52.84 
T023|000000000001026389|20200213|5.000 |42.00 |42.00 |31.90 |10.10 
FL05|000000000001027694|20200213|1.000 |4.80 |4.80 |3.20 |1.60 
SD23|000000000001027694|20200213|1.000 |3.50 |3.50 |3.00 |0.50 
SM01|000000000001027694|20200213|11.000 |77.00 |77.00 |33.00 |44.00 
SM03|000000000001027694|20200213|13.000 |87.50 |87.50 |39.00 |48.50 
SM04|000000000001027694|20200213|20.000 |112.00 |112.00 |60.00 |52.00 
SM06|000000000001027694|20200213|6.000 |42.00 |42.00 |18.00 |24.00 
SM08|000000000001027694|20200213|4.000 |28.00 |28.00 |12.00 |16.00 
SM09|000000000001027694|20200213|5.000 |35.00 |35.00 |15.00 |20.00 
SM12|000000000001027694|20200213|3.000 |17.00 |17.00 |19.89 |2.89-
SM13|000000000001027694|20200213|4.000 |14.00 |14.00 |12.00 |2.00 
SM14|000000000001027694|20200213|5.000 |28.00 |28.00 |15.00 |13.00 
SM16|000000000001027694|20200213|5.000 |35.00 |35.00 |15.00 |20.00 
SM17|000000000001027694|20200213|13.000 |73.50 |73.50 |39.00 |34.50 
SM18|000000000001027694|20200213|1.000 |5.00 |5.00 |4.00 |1.00 
SM22|000000000001027694|20200213|1.000 |12.00 |12.00 |6.61 |5.39 
SM23|000000000001027694|20200213|1.000 |12.00 |12.00 |6.60 |5.40 
SM25|000000000001027694|20200213|4.000 |28.00 |28.00 |12.00 |16.00 
SM27|000000000001027694|20200213|4.000 |28.00 |28.00 |21.16 |6.84 
SM31|000000000001027694|20200213|1.000 |12.00 |12.00 |6.52 |5.48 
SM34|000000000001027694|20200213|1.000 |7.00 |7.00 |3.00 |4.00 
SM35|000000000001027694|20200213|4.000 |24.50 |24.50 |12.00 |12.50 
SM36|000000000001027694|20200213|4.000 |30.00 |30.00 |26.04 |3.96 
SM46|000000000001027694|20200213|3.000 |21.00 |21.00 |9.00 |12.00 
SM47|000000000001027694|20200213|6.000 |38.50 |38.50 |18.00 |20.50 
ST02|000000000001027694|20200213|7.000 |45.50 |45.50 |21.00 |24.50 
ST06|000000000001027694|20200213|2.000 |10.50 |10.50 |6.00 |4.50 
