"""Plant"""STR:0PLANT|"""Material"""MAT:0MATERIAL|"""Calendar Day"""CALDAY:0CALDAY|"""Sal Qty"""SALEQTY:0CPBAINSABU|"""Sal Ret Val"""SALERET:0RTBAINSASV|"""Sal Ret with Tax"""GROSSVAL:0RTBAINSAST|"""Sal Cost Val"""COSTVAL:0CPBAINSAPV|"""Net Margin"""NETMARGIN:0RTBAINSASV
T021|000000000001018598|20200214|23.000 |195.00 |195.00 |138.00 |57.00 
T022|000000000001018598|20200214|10.000 |90.00 |90.00 |60.00 |30.00 
T023|000000000001018598|20200214|40.000 |422.50 |422.50 |314.40 |108.10 
T024|000000000001018598|20200214|40.000 |390.00 |390.00 |264.40 |125.60 
SM02|000000000001018610|20200214|0.512 |153.09 |153.09 |115.20 |37.89 
SM44|000000000001018610|20200214|1.650 |493.35 |493.35 |371.25 |122.10 
SM12|000000000001018612|20200214|0.996 |233.06 |233.06 |180.94 |52.12 
SM18|000000000001018612|20200214|2.510 |614.95 |614.95 |427.10 |187.85 
SM24|000000000001018612|20200214|1.946 |476.77 |476.77 |345.34 |131.43 
SM31|000000000001018612|20200214|2.979 |705.94 |705.94 |538.06 |167.88 
SM36|000000000001018612|20200214|4.484 |1049.25 |1049.25 |804.24 |245.01 
SM37|000000000001018612|20200214|0.330 |77.22 |77.22 |61.05 |16.17 
ST04|000000000001018612|20200214|2.384 |584.08 |584.08 |407.26 |176.82 
ST10|000000000001018612|20200214|0.488 |74.58 |74.58 |71.71 |2.87 
ST14|000000000001018612|20200214|2.850 |666.90 |666.90 |501.23 |165.67 
ST16|000000000001018612|20200214|1.806 |422.60 |422.60 |329.84 |92.76 
SM12|000000000001018626|20200214|2.000 |24.00 |24.00 |12.06 |11.94 
SM22|000000000001018626|20200214|15.000 |15.00 |15.00 |90.60 |75.60-
SM27|000000000001018626|20200214|5.000 |40.00 |40.00 |25.00 |15.00 
SM31|000000000001018626|20200214|4.000 |48.00 |48.00 |24.52 |23.48 
SM37|000000000001018626|20200214|1.000 |12.00 |12.00 |6.01 |5.99 
ST14|000000000001018626|20200214|2.000 |24.00 |24.00 |12.10 |11.90 
ST16|000000000001018626|20200214|2.000 |24.00 |24.00 |12.00 |12.00 
FL02|000000000001018680|20200214|0.700 |138.40 |138.40 |93.68 |44.72 
FL03|000000000001018680|20200214|0.720 |139.90 |139.90 |97.49 |42.41 
SM01|000000000001018680|20200214|1.074 |177.21 |177.21 |112.11 |65.10 
SM02|000000000001018680|20200214|2.358 |363.61 |363.61 |302.58 |61.03 
SM11|000000000001018680|20200214|1.490 |232.43 |232.43 |193.70 |38.73 
SM15|000000000001018680|20200214|0.456 |72.50 |72.50 |50.16 |22.34 
SM24|000000000001018680|20200214|6.416 |1000.90 |1000.90 |827.29 |173.61 
SM28|000000000001018680|20200214|10.094 |1705.90 |1705.90 |1311.21 |394.69 
SM38|000000000001018680|20200214|1.650 |257.40 |257.40 |213.41 |43.99 
SM39|000000000001018680|20200214|1.354 |228.83 |228.83 |170.21 |58.62 
SM44|000000000001018680|20200214|5.260 |857.38 |857.38 |665.76 |191.62 
ST04|000000000001018680|20200214|20.658 |3491.21 |3491.21 |2684.72 |806.49 
ST05|000000000001018680|20200214|11.554 |1787.16 |1787.16 |1498.56 |288.60 
ST18|000000000001018680|20200214|7.394 |1175.63 |1175.63 |813.34 |362.29 
FL01|000000000001018683|20200214|76.000 |676.40 |676.40 |563.16 |113.24 
FL02|000000000001018683|20200214|4.000 |36.00 |36.00 |25.08 |10.92 
FL03|000000000001018683|20200214|32.000 |284.80 |284.80 |199.67 |85.13 
FL04|000000000001018683|20200214|31.000 |279.00 |279.00 |193.44 |85.56 
FL05|000000000001018683|20200214|40.000 |187.40 |187.40 |122.80 |64.60 
FL06|000000000001018683|20200214|24.000 |112.60 |112.60 |75.36 |37.24 
FL09|000000000001018683|20200214|14.000 |65.20 |65.20 |44.52 |20.68 
FL10|000000000001018683|20200214|5.000 |23.60 |23.60 |15.55 |8.05 
FL12|000000000001018683|20200214|6.000 |28.40 |28.40 |19.02 |9.38 
FL18|000000000001018683|20200214|1.000 |5.00 |5.00 |7.03 |2.03-
FL19|000000000001018683|20200214|14.000 |79.90 |79.90 |74.76 |5.14 
SD23|000000000001018683|20200214|6.000 |21.00 |21.00 |19.50 |1.50 
SM01|000000000001018683|20200214|39.000 |207.00 |207.00 |124.41 |82.59 
SM02|000000000001018683|20200214|106.000 |852.96 |852.96 |636.00 |216.96 
SM03|000000000001018683|20200214|29.000 |174.00 |174.00 |92.51 |81.49 
SM04|000000000001018683|20200214|33.000 |174.00 |174.00 |106.92 |67.08 
SM06|000000000001018683|20200214|44.000 |219.00 |219.00 |142.12 |76.88 
SM08|000000000001018683|20200214|21.000 |90.00 |90.00 |67.62 |22.38 
SM09|000000000001018683|20200214|22.000 |123.00 |123.00 |69.74 |53.26 
SM11|000000000001018683|20200214|37.000 |288.00 |288.00 |222.00 |66.00 
SM12|000000000001018683|20200214|23.000 |171.00 |171.00 |148.35 |22.65 
SM13|000000000001018683|20200214|86.000 |436.90 |436.90 |276.92 |159.98 
SM14|000000000001018683|20200214|23.000 |138.00 |138.00 |74.29 |63.71 
SM15|000000000001018683|20200214|7.000 |36.00 |36.00 |24.50 |11.50 
SM16|000000000001018683|20200214|41.000 |246.00 |246.00 |131.61 |114.39 
SM17|000000000001018683|20200214|32.000 |159.00 |159.00 |104.00 |55.00 
SM18|000000000001018683|20200214|113.000 |1201.44 |1201.44 |678.00 |523.44 
SM20|000000000001018683|20200214|22.000 |120.00 |120.00 |64.90 |55.10 
SM22|000000000001018683|20200214|57.000 |615.00 |615.00 |370.50 |244.50 
SM23|000000000001018683|20200214|12.000 |126.00 |126.00 |78.00 |48.00 
SM24|000000000001018683|20200214|58.000 |434.50 |434.50 |348.00 |86.50 
SM25|000000000001018683|20200214|67.000 |323.30 |323.30 |214.48 |108.82 
SM26|000000000001018683|20200214|13.000 |72.00 |72.00 |42.38 |29.62 
SM27|000000000001018683|20200214|61.000 |246.00 |246.00 |183.00 |63.00 
SM28|000000000001018683|20200214|57.000 |663.00 |663.00 |342.00 |321.00 
SM31|000000000001018683|20200214|49.000 |510.00 |510.00 |316.05 |193.95 
SM32|000000000001018683|20200214|11.000 |66.00 |66.00 |35.42 |30.58 
SM34|000000000001018683|20200214|3.000 |18.00 |18.00 |9.75 |8.25 
SM35|000000000001018683|20200214|22.000 |132.00 |132.00 |71.50 |60.50 
SM36|000000000001018683|20200214|41.000 |396.00 |396.00 |266.09 |129.91 
SM37|000000000001018683|20200214|21.000 |168.00 |168.00 |123.90 |44.10 
SM38|000000000001018683|20200214|18.000 |154.00 |154.00 |108.00 |46.00 
SM40|000000000001018683|20200214|10.000 |71.50 |71.50 |60.00 |11.50 
SM44|000000000001018683|20200214|30.000 |300.00 |300.00 |180.00 |120.00 
SM46|000000000001018683|20200214|23.000 |138.00 |138.00 |73.60 |64.40 
SM47|000000000001018683|20200214|29.000 |147.00 |147.00 |93.09 |53.91 
SM49|000000000001018683|20200214|11.000 |66.00 |66.00 |32.01 |33.99 
ST02|000000000001018683|20200214|62.000 |331.80 |331.80 |200.26 |131.54 
ST04|000000000001018683|20200214|204.000 |1948.96 |1948.96 |1224.00 |724.96 
ST05|000000000001018683|20200214|56.000 |370.18 |370.18 |336.00 |34.18 
ST06|000000000001018683|20200214|30.000 |128.22 |128.22 |97.20 |31.02 
ST10|000000000001018683|20200214|36.000 |305.10 |305.10 |205.28 |99.82 
ST13|000000000001018683|20200214|46.000 |448.50 |448.50 |367.54 |80.96 
ST14|000000000001018683|20200214|29.000 |288.00 |288.00 |188.50 |99.50 
ST16|000000000001018683|20200214|75.000 |814.54 |814.54 |327.75 |486.79 
ST17|000000000001018683|20200214|106.000 |475.67 |475.67 |332.84 |142.83 
ST18|000000000001018683|20200214|108.000 |588.00 |588.00 |540.00 |48.00 
T001|000000000001018683|20200214|114.000 |852.00 |852.00 |662.38 |189.62 
T012|000000000001018683|20200214|16.000 |125.00 |125.00 |96.00 |29.00 
T020|000000000001018683|20200214|15.000 |84.00 |84.00 |90.00 |6.00-
T021|000000000001018683|20200214|9.000 |70.00 |70.00 |54.00 |16.00 
T023|000000000001018683|20200214|21.000 |260.00 |260.00 |168.00 |92.00 
T024|000000000001018683|20200214|21.000 |160.00 |160.00 |119.28 |40.72 
FL01|000000000001018685|20200214|29.000 |139.20 |139.20 |111.94 |27.26 
FL02|000000000001018685|20200214|3.000 |14.40 |14.40 |11.22 |3.18 
FL03|000000000001018685|20200214|13.000 |62.40 |62.40 |41.60 |20.80 
FL04|000000000001018685|20200214|2.000 |9.60 |9.60 |6.24 |3.36 
FL05|000000000001018685|20200214|19.000 |68.40 |68.40 |44.46 |23.94 
FL06|000000000001018685|20200214|7.000 |25.20 |25.20 |16.38 |8.82 
FL09|000000000001018685|20200214|5.000 |18.00 |18.00 |11.70 |6.30 
FL10|000000000001018685|20200214|3.000 |10.80 |10.80 |7.02 |3.78 
FL12|000000000001018685|20200214|3.000 |10.80 |10.80 |7.02 |3.78 
FL18|000000000001018685|20200214|8.000 |64.70 |64.70 |45.84 |18.86 
FL19|000000000001018685|20200214|2.000 |17.40 |17.40 |12.10 |5.30 
SD23|000000000001018685|20200214|4.000 |28.00 |28.00 |9.00 |19.00 
SM01|000000000001018685|20200214|37.000 |259.00 |259.00 |83.25 |175.75 
SM02|000000000001018685|20200214|29.000 |139.36 |139.36 |87.00 |52.36 
SM03|000000000001018685|20200214|23.000 |161.00 |161.00 |51.75 |109.25 
SM04|000000000001018685|20200214|44.000 |308.00 |308.00 |99.00 |209.00 
SM06|000000000001018685|20200214|30.000 |210.00 |210.00 |67.50 |142.50 
SM08|000000000001018685|20200214|21.000 |147.00 |147.00 |47.25 |99.75 
SM09|000000000001018685|20200214|24.000 |168.00 |168.00 |54.00 |114.00 
SM11|000000000001018685|20200214|12.000 |60.00 |60.00 |36.00 |24.00 
SM12|000000000001018685|20200214|7.000 |45.00 |45.00 |37.80 |7.20 
SM13|000000000001018685|20200214|42.000 |266.04 |266.04 |94.50 |171.54 
SM14|000000000001018685|20200214|24.000 |168.00 |168.00 |54.00 |114.00 
SM15|000000000001018685|20200214|3.000 |21.00 |21.00 |12.00 |9.00 
SM16|000000000001018685|20200214|40.000 |280.00 |280.00 |90.00 |190.00 
SM17|000000000001018685|20200214|18.000 |126.00 |126.00 |40.50 |85.50 
SM18|000000000001018685|20200214|29.000 |195.24 |195.24 |87.00 |108.24 
SM20|000000000001018685|20200214|22.000 |154.00 |154.00 |88.00 |66.00 
SM22|000000000001018685|20200214|9.000 |85.00 |85.00 |48.60 |36.40 
SM23|000000000001018685|20200214|8.000 |80.00 |80.00 |43.20 |36.80 
SM24|000000000001018685|20200214|15.000 |75.00 |75.00 |45.00 |30.00 
SM25|000000000001018685|20200214|68.000 |443.38 |443.38 |153.00 |290.38 
SM26|000000000001018685|20200214|15.000 |105.00 |105.00 |60.00 |45.00 
SM27|000000000001018685|20200214|7.000 |56.00 |56.00 |35.00 |21.00 
SM28|000000000001018685|20200214|27.000 |135.00 |135.00 |81.00 |54.00 
SM31|000000000001018685|20200214|10.000 |100.00 |100.00 |54.00 |46.00 
SM32|000000000001018685|20200214|1.000 |7.00 |7.00 |4.00 |3.00 
SM34|000000000001018685|20200214|19.000 |133.00 |133.00 |42.75 |90.25 
SM35|000000000001018685|20200214|24.000 |168.00 |168.00 |54.00 |114.00 
SM36|000000000001018685|20200214|19.000 |190.00 |190.00 |102.60 |87.40 
SM37|000000000001018685|20200214|8.000 |80.00 |80.00 |42.00 |38.00 
SM38|000000000001018685|20200214|13.000 |65.00 |65.00 |39.00 |26.00 
SM39|000000000001018685|20200214|5.000 |25.00 |25.00 |15.00 |10.00 
SM40|000000000001018685|20200214|5.000 |25.00 |25.00 |16.60 |8.40 
SM44|000000000001018685|20200214|6.000 |30.00 |30.00 |18.00 |12.00 
SM46|000000000001018685|20200214|31.000 |217.00 |217.00 |69.75 |147.25 
SM47|000000000001018685|20200214|20.000 |140.00 |140.00 |45.00 |95.00 
SM49|000000000001018685|20200214|24.000 |168.00 |168.00 |96.00 |72.00 
ST02|000000000001018685|20200214|43.000 |287.02 |287.02 |96.75 |190.27 
ST04|000000000001018685|20200214|78.000 |335.48 |335.48 |234.00 |101.48 
ST05|000000000001018685|20200214|19.000 |70.56 |70.56 |57.00 |13.56 
ST06|000000000001018685|20200214|28.000 |182.02 |182.02 |63.00 |119.02 
ST10|000000000001018685|20200214|16.000 |106.26 |106.26 |86.56 |19.70 
ST14|000000000001018685|20200214|10.000 |100.00 |100.00 |55.00 |45.00 
ST16|000000000001018685|20200214|35.000 |315.08 |315.08 |189.12 |125.96 
ST17|000000000001018685|20200214|52.000 |275.46 |275.46 |117.00 |158.46 
ST18|000000000001018685|20200214|76.000 |532.00 |532.00 |380.00 |152.00 
T001|000000000001018685|20200214|4.000 |48.00 |48.00 |32.00 |16.00 
T012|000000000001018685|20200214|1.000 |2.00 |2.00 |1.00 |1.00 
T020|000000000001018685|20200214|4.000 |48.00 |48.00 |32.00 |16.00 
T024|000000000001018685|20200214|10.000 |120.00 |120.00 |80.00 |40.00 
T024|000000000001018687|20200214|1.020 |73.44 |73.44 |50.90 |22.54 
FL01|000000000001018688|20200214|7.000 |90.30 |90.30 |58.52 |31.78 
FL02|000000000001018688|20200214|1.000 |13.00 |13.00 |8.37 |4.63 
FL03|000000000001018688|20200214|2.000 |25.60 |25.60 |16.64 |8.96 
FL04|000000000001018688|20200214|12.000 |156.30 |156.30 |101.76 |54.54 
SM02|000000000001018688|20200214|9.000 |104.40 |104.40 |72.40 |32.00 
SM18|000000000001018688|20200214|39.000 |433.19 |433.19 |314.40 |118.79 
SM28|000000000001018688|20200214|2.000 |24.00 |24.00 |16.10 |7.90 
SM44|000000000001018688|20200214|4.000 |50.00 |50.00 |32.12 |17.88 
ST04|000000000001018688|20200214|14.000 |142.52 |142.52 |112.28 |30.24 
ST05|000000000001018688|20200214|9.000 |100.64 |100.64 |72.00 |28.64 
T001|000000000001018688|20200214|12.000 |170.00 |170.00 |117.60 |52.40 
SM11|000000000001018690|20200214|0.000 |0.00 |0.00 |0.00 |0.00 
SM02|000000000001018813|20200214|0.828 |28.98 |28.98 |21.13 |7.85 
SM18|000000000001018813|20200214|0.722 |28.88 |28.88 |17.33 |11.55 
ST04|000000000001018813|20200214|4.514 |157.99 |157.99 |107.81 |50.18 
T021|000000000001018813|20200214|0.822 |28.77 |28.77 |21.86 |6.91 
ST13|000000000001018819|20200214|0.720 |54.72 |54.72 |32.44 |22.28 
T023|000000000001018819|20200214|0.838 |63.68 |63.68 |37.39 |26.29 
FL01|000000000001018823|20200214|24.220 |599.40 |599.40 |862.47 |263.07-
FL02|000000000001018823|20200214|3.160 |76.10 |76.10 |61.24 |14.86 
FL03|000000000001018823|20200214|11.480 |281.80 |281.80 |725.77 |443.97-
FL04|000000000001018823|20200214|13.320 |320.20 |320.20 |1015.78 |695.58-
FL05|000000000001018823|20200214|3.980 |98.20 |98.20 |394.02 |295.82-
FL06|000000000001018823|20200214|2.380 |59.90 |59.90 |175.31 |115.41-
FL09|000000000001018823|20200214|2.110 |54.10 |54.10 |217.45 |163.35-
FL10|000000000001018823|20200214|1.900 |44.60 |44.60 |46.28 |1.68-
FL18|000000000001018823|20200214|2.120 |42.20 |42.20 |85.08 |42.88-
FL19|000000000001018823|20200214|0.780 |18.30 |18.30 |11.26 |7.04 
SM01|000000000001018823|20200214|12.700 |356.37 |356.37 |183.27 |173.10 
SM02|000000000001018823|20200214|9.540 |275.66 |275.66 |133.57 |142.09 
SM03|000000000001018823|20200214|22.256 |500.88 |500.88 |320.25 |180.63 
SM04|000000000001018823|20200214|20.970 |503.28 |503.28 |294.61 |208.67 
SM06|000000000001018823|20200214|10.724 |300.28 |300.28 |155.72 |144.56 
SM08|000000000001018823|20200214|8.861 |230.38 |230.38 |128.21 |102.17 
SM09|000000000001018823|20200214|7.967 |207.16 |207.16 |111.61 |95.55 
SM11|000000000001018823|20200214|0.902 |32.47 |32.47 |12.63 |19.84 
SM12|000000000001018823|20200214|4.450 |106.79 |106.79 |56.47 |50.32 
SM13|000000000001018823|20200214|27.399 |736.24 |736.24 |394.25 |341.99 
SM14|000000000001018823|20200214|12.402 |347.25 |347.25 |179.86 |167.39 
SM15|000000000001018823|20200214|0.766 |27.58 |27.58 |14.51 |13.07 
SM16|000000000001018823|20200214|9.372 |178.07 |178.07 |134.60 |43.47 
SM17|000000000001018823|20200214|8.198 |196.77 |196.77 |115.77 |81.00 
SM18|000000000001018823|20200214|38.916 |1244.07 |1244.07 |544.82 |699.25 
SM20|000000000001018823|20200214|4.510 |162.37 |162.37 |86.51 |75.86 
SM22|000000000001018823|20200214|22.466 |539.21 |539.21 |281.50 |257.71 
SM23|000000000001018823|20200214|3.720 |89.27 |89.27 |45.99 |43.28 
SM24|000000000001018823|20200214|10.738 |386.57 |386.57 |150.33 |236.24 
SM25|000000000001018823|20200214|11.326 |249.72 |249.72 |160.16 |89.56 
SM26|000000000001018823|20200214|2.996 |107.87 |107.87 |61.32 |46.55 
SM27|000000000001018823|20200214|2.902 |72.55 |72.55 |38.73 |33.82 
SM28|000000000001018823|20200214|7.874 |283.44 |283.44 |110.26 |173.18 
SM31|000000000001018823|20200214|7.645 |183.48 |183.48 |96.92 |86.56 
SM32|000000000001018823|20200214|0.265 |9.54 |9.54 |4.70 |4.84 
SM34|000000000001018823|20200214|4.622 |119.01 |119.01 |70.67 |48.34 
SM35|000000000001018823|20200214|6.886 |165.26 |165.26 |99.08 |66.18 
SM36|000000000001018823|20200214|9.246 |221.90 |221.90 |118.73 |103.17 
SM37|000000000001018823|20200214|2.154 |51.69 |51.69 |27.66 |24.03 
SM38|000000000001018823|20200214|3.370 |121.33 |121.33 |47.17 |74.16 
SM39|000000000001018823|20200214|3.550 |127.80 |127.80 |49.74 |78.06 
SM40|000000000001018823|20200214|0.592 |21.31 |21.31 |8.29 |13.02 
SM44|000000000001018823|20200214|4.926 |177.33 |177.33 |68.97 |108.36 
SM46|000000000001018823|20200214|11.658 |326.41 |326.41 |174.06 |152.35 
SM47|000000000001018823|20200214|13.338 |346.79 |346.79 |191.79 |155.00 
SM49|000000000001018823|20200214|1.996 |71.86 |71.86 |33.89 |37.97 
ST02|000000000001018823|20200214|25.086 |677.00 |677.00 |352.96 |324.04 
ST04|000000000001018823|20200214|84.662 |2528.17 |2528.17 |1185.28 |1342.89 
ST05|000000000001018823|20200214|14.462 |274.66 |274.66 |202.84 |71.82 
ST06|000000000001018823|20200214|21.856 |524.52 |524.52 |308.18 |216.34 
ST10|000000000001018823|20200214|12.067 |281.03 |281.03 |153.25 |127.78 
ST13|000000000001018823|20200214|9.352 |271.20 |271.20 |191.25 |79.95 
ST14|000000000001018823|20200214|12.218 |293.21 |293.21 |154.42 |138.79 
ST16|000000000001018823|20200214|21.586 |494.07 |494.07 |274.11 |219.96 
ST17|000000000001018823|20200214|25.360 |608.13 |608.13 |358.30 |249.83 
ST18|000000000001018823|20200214|20.954 |754.34 |754.34 |422.45 |331.89 
T001|000000000001018823|20200214|19.722 |670.59 |670.59 |412.57 |258.02 
T012|000000000001018823|20200214|4.288 |150.08 |150.08 |96.96 |53.12 
T020|000000000001018823|20200214|1.806 |61.40 |61.40 |37.18 |24.22 
T021|000000000001018823|20200214|0.296 |10.36 |10.36 |7.40 |2.96 
T023|000000000001018823|20200214|4.510 |130.81 |130.81 |90.35 |40.46 
T024|000000000001018823|20200214|4.236 |144.01 |144.01 |88.61 |55.40 
ST04|000000000001018824|20200214|1.640 |88.56 |88.56 |52.48 |36.08 
FL02|000000000001018826|20200214|0.790 |69.60 |69.60 |45.12 |24.48 
FL03|000000000001018826|20200214|0.500 |45.00 |45.00 |25.98 |19.02 
FL05|000000000001018826|20200214|0.530 |8.00 |8.00 |11.65 |3.65-
FL06|000000000001018826|20200214|0.520 |7.40 |7.40 |10.45 |3.05-
SM01|000000000001018826|20200214|2.042 |36.76 |36.76 |19.30 |17.46 
SM02|000000000001018826|20200214|0.792 |42.83 |42.83 |41.18 |1.65 
SM03|000000000001018826|20200214|0.526 |7.87 |7.87 |4.75 |3.12 
SM04|000000000001018826|20200214|12.352 |222.31 |222.31 |113.54 |108.77 
SM06|000000000001018826|20200214|0.428 |7.70 |7.70 |3.92 |3.78 
SM08|000000000001018826|20200214|1.768 |31.83 |31.83 |16.37 |15.46 
SM09|000000000001018826|20200214|0.573 |10.32 |10.32 |5.73 |4.59 
SM13|000000000001018826|20200214|0.148 |2.66 |2.66 |1.63 |1.03 
SM14|000000000001018826|20200214|2.006 |36.12 |36.12 |20.64 |15.48 
SM16|000000000001018826|20200214|3.056 |60.82 |60.82 |28.94 |31.88 
SM17|000000000001018826|20200214|5.812 |104.62 |104.62 |62.77 |41.85 
SM24|000000000001018826|20200214|1.124 |84.30 |84.30 |55.07 |29.23 
SM25|000000000001018826|20200214|4.698 |80.01 |80.01 |41.95 |38.06 
SM35|000000000001018826|20200214|0.786 |14.15 |14.15 |7.07 |7.08 
SM39|000000000001018826|20200214|0.218 |16.35 |16.35 |11.34 |5.01 
SM46|000000000001018826|20200214|0.794 |14.29 |14.29 |7.33 |6.96 
SM47|000000000001018826|20200214|2.924 |52.62 |52.62 |27.42 |25.20 
ST02|000000000001018826|20200214|1.754 |31.57 |31.57 |15.80 |15.77 
ST05|000000000001018826|20200214|2.390 |168.29 |168.29 |122.33 |45.96 
ST06|000000000001018826|20200214|2.442 |43.95 |43.95 |25.54 |18.41 
ST17|000000000001018826|20200214|1.606 |24.78 |24.78 |15.70 |9.08 
FL05|000000000001018827|20200214|0.640 |6.20 |6.20 |8.79 |2.59-
FL06|000000000001018827|20200214|1.150 |12.40 |12.40 |10.89 |1.51 
FL09|000000000001018827|20200214|1.200 |12.00 |12.00 |12.72 |0.72-
FL10|000000000001018827|20200214|0.600 |6.00 |6.00 |5.68 |0.32 
FL12|000000000001018827|20200214|0.310 |3.10 |3.10 |2.48 |0.62 
SM01|000000000001018827|20200214|1.280 |19.20 |19.20 |7.69 |11.51 
SM03|000000000001018827|20200214|6.962 |93.99 |93.99 |41.77 |52.22 
SM04|000000000001018827|20200214|9.436 |141.54 |141.54 |57.00 |84.54 
SM06|000000000001018827|20200214|1.836 |27.54 |27.54 |11.11 |16.43 
SM08|000000000001018827|20200214|1.964 |29.47 |29.47 |11.78 |17.69 
SM09|000000000001018827|20200214|1.520 |22.81 |22.81 |9.12 |13.69 
SM13|000000000001018827|20200214|3.388 |40.34 |40.34 |20.39 |19.95 
SM14|000000000001018827|20200214|4.758 |71.37 |71.37 |28.70 |42.67 
SM15|000000000001018827|20200214|0.712 |22.07 |22.07 |7.66 |14.41 
SM16|000000000001018827|20200214|1.266 |13.92 |13.92 |7.59 |6.33 
SM17|000000000001018827|20200214|9.642 |144.63 |144.63 |57.85 |86.78 
SM25|000000000001018827|20200214|4.850 |62.74 |62.74 |29.11 |33.63 
SM34|000000000001018827|20200214|7.480 |112.20 |112.20 |44.88 |67.32 
SM35|000000000001018827|20200214|0.536 |8.04 |8.04 |3.24 |4.80 
SM46|000000000001018827|20200214|0.680 |10.20 |10.20 |4.11 |6.09 
SM47|000000000001018827|20200214|0.788 |11.82 |11.82 |4.73 |7.09 
ST02|000000000001018827|20200214|6.988 |99.55 |99.55 |42.13 |57.42 
ST06|000000000001018827|20200214|3.950 |56.53 |56.53 |23.70 |32.83 
ST17|000000000001018827|20200214|2.502 |31.93 |31.93 |15.03 |16.90 
ST18|000000000001018827|20200214|4.284 |132.81 |132.81 |57.58 |75.23 
T012|000000000001020659|20200214|3.000 |80.00 |84.00 |58.05 |21.95 
ST06|000000000001020868|20200214|0.666 |105.89 |105.89 |62.05 |43.84 
FL05|000000000001020973|20200214|4.000 |20.80 |20.80 |12.56 |8.24 
FL06|000000000001020973|20200214|2.000 |10.40 |10.40 |6.24 |4.16 
FL09|000000000001020973|20200214|3.000 |15.60 |15.60 |9.36 |6.24 
FL18|000000000001020973|20200214|2.000 |19.20 |19.20 |12.94 |6.26 
SM01|000000000001020973|20200214|10.000 |80.00 |80.00 |30.00 |50.00 
SM04|000000000001020973|20200214|7.000 |44.00 |44.00 |21.00 |23.00 
SM06|000000000001020973|20200214|7.000 |48.00 |48.00 |21.00 |27.00 
SM08|000000000001020973|20200214|4.000 |24.00 |24.00 |12.00 |12.00 
SM09|000000000001020973|20200214|1.000 |8.00 |8.00 |3.00 |5.00 
SM12|000000000001020973|20200214|3.000 |29.00 |29.00 |18.00 |11.00 
SM13|000000000001020973|20200214|15.000 |105.36 |105.36 |45.00 |60.36 
SM14|000000000001020973|20200214|4.000 |28.00 |28.00 |12.00 |16.00 
SM16|000000000001020973|20200214|6.000 |48.00 |48.00 |18.00 |30.00 
SM17|000000000001020973|20200214|1.000 |8.00 |8.00 |3.00 |5.00 
SM18|000000000001020973|20200214|4.000 |105.00 |105.00 |56.00 |49.00 
SM20|000000000001020973|20200214|15.000 |90.00 |90.00 |45.00 |45.00 
SM22|000000000001020973|20200214|9.000 |59.00 |59.00 |48.60 |10.40 
SM25|000000000001020973|20200214|13.000 |94.24 |94.24 |39.00 |55.24 
SM31|000000000001020973|20200214|6.000 |66.00 |66.00 |38.28 |27.72 
SM36|000000000001020973|20200214|3.000 |30.00 |30.00 |18.00 |12.00 
SM46|000000000001020973|20200214|2.000 |16.00 |16.00 |6.00 |10.00 
SM47|000000000001020973|20200214|2.000 |16.00 |16.00 |6.00 |10.00 
ST02|000000000001020973|20200214|11.000 |72.00 |72.00 |33.00 |39.00 
ST04|000000000001020973|20200214|7.000 |196.00 |196.00 |98.00 |98.00 
ST06|000000000001020973|20200214|4.000 |32.00 |32.00 |12.00 |20.00 
ST10|000000000001020973|20200214|4.000 |48.00 |48.00 |24.00 |24.00 
ST13|000000000001020973|20200214|7.000 |72.00 |72.00 |55.79 |16.21 
ST14|000000000001020973|20200214|5.000 |42.00 |42.00 |30.00 |12.00 
ST16|000000000001020973|20200214|5.000 |48.48 |48.48 |30.00 |18.48 
ST17|000000000001020973|20200214|9.000 |40.48 |40.48 |27.00 |13.48 
ST18|000000000001020973|20200214|2.000 |12.00 |12.00 |7.32 |4.68 
T001|000000000001020973|20200214|6.000 |174.00 |174.00 |108.00 |66.00 
T023|000000000001020973|20200214|3.000 |36.00 |36.00 |24.00 |12.00 
T024|000000000001020973|20200214|1.000 |29.00 |29.00 |18.00 |11.00 
FL19|000000000001023128|20200214|0.520 |151.70 |151.70 |73.32 |78.38 
SM06|000000000001023128|20200214|0.952 |200.87 |200.87 |152.32 |48.55 
SM20|000000000001023128|20200214|0.648 |217.08 |217.08 |121.21 |95.87 
SM22|000000000001023128|20200214|0.712 |186.54 |186.54 |130.50 |56.04 
SM23|000000000001023128|20200214|1.092 |286.11 |286.11 |200.14 |85.97 
SM27|000000000001023128|20200214|1.268 |252.33 |252.33 |198.81 |53.52 
SM31|000000000001023128|20200214|4.372 |1145.46 |1145.46 |801.31 |344.15 
SM36|000000000001023128|20200214|6.336 |1660.02 |1660.02 |1161.24 |498.78 
ST06|000000000001023128|20200214|0.434 |91.57 |91.57 |69.44 |22.13 
ST10|000000000001023128|20200214|4.804 |1221.67 |1221.67 |880.48 |341.19 
T001|000000000001023128|20200214|2.798 |724.69 |724.69 |537.22 |187.47 
SM12|000000000001025624|20200214|3.000 |525.00 |525.00 |399.39 |125.61 
SM18|000000000001025624|20200214|1.000 |145.00 |145.00 |107.26 |37.74 
SM20|000000000001025624|20200214|2.000 |590.00 |590.00 |468.66 |121.34 
SM24|000000000001025624|20200214|1.000 |135.00 |135.00 |126.50 |8.50 
