"""Plant"""STR:0PLANT|"""Material"""MAT:0MATERIAL|"""Calendar Day"""CALDAY:0CALDAY|"""Sal Qty"""SALEQTY:0CPBAINSABU|"""Sal Ret Val"""SALERET:0RTBAINSASV|"""Sal Ret with Tax"""GROSSVAL:0RTBAINSAST|"""Sal Cost Val"""COSTVAL:0CPBAINSAPV|"""Net Margin"""NETMARGIN:0RTBAINSASV
SM22|000000000001008934|20200218|18.408 |1067.66 |1067.66 |628.28 |439.38 
SM23|000000000001008934|20200218|4.136 |215.08 |215.08 |135.74 |79.34 
SM24|000000000001008934|20200218|13.324 |786.13 |786.13 |491.25 |294.88 
SM25|000000000001008934|20200218|25.080 |1304.16 |1304.16 |905.66 |398.50 
SM26|000000000001008934|20200218|13.940 |906.10 |906.10 |552.31 |353.79 
SM27|000000000001008934|20200218|11.124 |611.82 |611.82 |379.78 |232.04 
SM28|000000000001008934|20200218|17.826 |1051.73 |1051.73 |711.26 |340.47 
SM31|000000000001008934|20200218|14.524 |871.44 |871.44 |486.40 |385.04 
SM32|000000000001008934|20200218|1.925 |125.13 |125.13 |74.86 |50.27 
SM34|000000000001008934|20200218|4.082 |224.51 |224.51 |148.29 |76.22 
SM35|000000000001008934|20200218|6.426 |334.15 |334.15 |232.70 |101.45 
SM36|000000000001008934|20200218|8.994 |494.67 |494.67 |311.91 |182.76 
SM37|000000000001008934|20200218|9.756 |507.31 |507.31 |341.46 |165.85 
SM39|000000000001008934|20200218|1.698 |100.18 |100.18 |64.95 |35.23 
SM44|000000000001008934|20200218|6.782 |400.14 |400.14 |262.93 |137.21 
SM46|000000000001008934|20200218|20.344 |1179.94 |1179.94 |736.02 |443.92 
SM47|000000000001008934|20200218|4.842 |266.31 |266.31 |175.53 |90.78 
SM49|000000000001008934|20200218|6.054 |393.51 |393.51 |262.20 |131.31 
ST02|000000000001008934|20200218|24.824 |1439.81 |1439.81 |897.40 |542.41 
ST04|000000000001008934|20200218|27.136 |1569.63 |1569.63 |1070.71 |498.92 
ST06|000000000001008934|20200218|10.948 |569.29 |569.29 |394.02 |175.27 
ST10|000000000001008934|20200218|8.009 |440.50 |440.50 |273.75 |166.75 
ST13|000000000001008934|20200218|10.448 |543.30 |543.30 |372.48 |170.82 
ST14|000000000001008934|20200218|2.874 |166.69 |166.69 |100.59 |66.10 
ST16|000000000001008934|20200218|43.032 |2341.22 |2341.22 |1439.27 |901.95 
ST17|000000000001008934|20200218|8.180 |421.23 |421.23 |294.74 |126.49 
ST18|000000000001008934|20200218|28.422 |1847.43 |1847.43 |1200.84 |646.59 
T023|000000000001008934|20200218|1.728 |89.86 |89.86 |45.93 |43.93 
SM15|000000000001008939|20200218|0.352 |115.81 |115.81 |58.08 |57.73 
SM26|000000000001008939|20200218|1.222 |402.04 |402.04 |287.17 |114.87 
SM46|000000000001008939|20200218|0.166 |47.97 |47.97 |31.11 |16.86 
ST02|000000000001008939|20200218|0.782 |226.00 |226.00 |146.58 |79.42 
ST18|000000000001008939|20200218|2.954 |971.87 |971.87 |678.59 |293.28 
T001|000000000001008941|20200218|1.552 |417.48 |417.48 |292.12 |125.36 
FL03|000000000001008944|20200218|0.540 |63.90 |63.90 |44.74 |19.16 
FL04|000000000001008944|20200218|2.070 |272.20 |272.20 |167.67 |104.53 
FL05|000000000001008944|20200218|0.530 |96.20 |96.20 |66.13 |30.07 
FL06|000000000001008944|20200218|1.100 |216.00 |216.00 |120.56 |95.44 
SM02|000000000001008944|20200218|1.766 |199.56 |199.56 |130.03 |69.53 
SM03|000000000001008944|20200218|2.446 |388.91 |388.91 |268.84 |120.07 
SM04|000000000001008944|20200218|5.450 |866.55 |866.55 |598.80 |267.75 
SM06|000000000001008944|20200218|3.060 |486.54 |486.54 |336.29 |150.25 
SM09|000000000001008944|20200218|1.364 |216.87 |216.87 |146.02 |70.85 
SM11|000000000001008944|20200218|0.530 |59.89 |59.89 |39.58 |20.31 
SM12|000000000001008944|20200218|0.588 |50.57 |50.57 |30.42 |20.15 
SM13|000000000001008944|20200218|5.546 |881.81 |881.81 |610.06 |271.75 
SM14|000000000001008944|20200218|2.532 |402.58 |402.58 |277.56 |125.02 
SM16|000000000001008944|20200218|0.776 |123.38 |123.38 |85.36 |38.02 
SM18|000000000001008944|20200218|12.572 |1449.81 |1449.81 |931.39 |518.42 
SM24|000000000001008944|20200218|3.434 |388.05 |388.05 |252.02 |136.03 
SM25|000000000001008944|20200218|1.794 |233.58 |233.58 |193.10 |40.48 
SM26|000000000001008944|20200218|2.058 |308.70 |308.70 |217.69 |91.01 
SM31|000000000001008944|20200218|4.480 |394.23 |394.23 |232.92 |161.31 
SM32|000000000001008944|20200218|0.544 |81.60 |81.60 |57.37 |24.23 
SM34|000000000001008944|20200218|2.072 |329.45 |329.45 |223.59 |105.86 
SM35|000000000001008944|20200218|0.982 |156.14 |156.14 |106.27 |49.87 
SM36|000000000001008944|20200218|2.814 |230.75 |230.75 |146.56 |84.19 
SM37|000000000001008944|20200218|2.156 |168.17 |168.17 |112.11 |56.06 
SM38|000000000001008944|20200218|2.358 |266.45 |266.45 |173.53 |92.92 
SM39|000000000001008944|20200218|2.374 |268.26 |268.26 |175.93 |92.33 
SM40|000000000001008944|20200218|0.618 |69.83 |69.83 |45.17 |24.66 
SM44|000000000001008944|20200218|1.074 |121.36 |121.36 |79.75 |41.61 
SM46|000000000001008944|20200218|0.754 |119.89 |119.89 |82.74 |37.15 
SM47|000000000001008944|20200218|0.630 |100.17 |100.17 |69.29 |30.88 
SM49|000000000001008944|20200218|0.758 |113.70 |113.70 |79.85 |33.85 
ST02|000000000001008944|20200218|8.128 |1292.34 |1292.34 |891.31 |401.03 
ST04|000000000001008944|20200218|13.888 |1569.34 |1569.34 |1041.32 |528.02 
ST05|000000000001008944|20200218|1.492 |148.56 |148.56 |109.86 |38.70 
ST06|000000000001008944|20200218|3.172 |504.35 |504.35 |347.62 |156.73 
ST13|000000000001008944|20200218|3.668 |363.12 |363.12 |254.11 |109.01 
ST14|000000000001008944|20200218|5.058 |435.00 |435.00 |263.03 |171.97 
ST16|000000000001008944|20200218|7.434 |639.32 |639.32 |386.57 |252.75 
ST17|000000000001008944|20200218|0.526 |58.90 |58.90 |56.63 |2.27 
ST18|000000000001008944|20200218|8.642 |1296.30 |1296.30 |910.78 |385.52 
T001|000000000001008944|20200218|3.710 |348.75 |348.75 |249.62 |99.13 
T021|000000000001008944|20200218|1.090 |86.11 |86.11 |60.27 |25.84 
T024|000000000001008944|20200218|4.014 |377.32 |377.32 |260.91 |116.41 
FL03|000000000001010863|20200218|5.000 |218.50 |218.50 |156.00 |62.50 
FL04|000000000001010863|20200218|2.000 |87.40 |87.40 |62.40 |25.00 
SM02|000000000001010863|20200218|4.000 |176.00 |176.00 |120.00 |56.00 
SM03|000000000001010863|20200218|3.000 |132.00 |132.00 |90.00 |42.00 
SM04|000000000001010863|20200218|2.000 |88.00 |88.00 |60.00 |28.00 
SM06|000000000001010863|20200218|1.000 |44.00 |44.00 |30.00 |14.00 
SM09|000000000001010863|20200218|1.000 |44.00 |44.00 |30.00 |14.00 
SM11|000000000001010863|20200218|2.000 |88.00 |88.00 |60.00 |28.00 
SM13|000000000001010863|20200218|3.000 |132.00 |132.00 |90.00 |42.00 
SM14|000000000001010863|20200218|1.000 |44.00 |44.00 |30.00 |14.00 
SM16|000000000001010863|20200218|1.000 |44.00 |44.00 |30.00 |14.00 
SM18|000000000001010863|20200218|4.000 |150.40 |150.40 |120.00 |30.40 
SM24|000000000001010863|20200218|1.000 |44.00 |44.00 |30.00 |14.00 
SM28|000000000001010863|20200218|2.000 |88.00 |88.00 |60.00 |28.00 
SM35|000000000001010863|20200218|2.000 |88.00 |88.00 |60.00 |28.00 
SM38|000000000001010863|20200218|1.000 |44.00 |44.00 |30.00 |14.00 
SM39|000000000001010863|20200218|2.000 |88.00 |88.00 |60.00 |28.00 
SM44|000000000001010863|20200218|4.000 |176.00 |176.00 |120.00 |56.00 
SM46|000000000001010863|20200218|1.000 |44.00 |44.00 |30.00 |14.00 
ST02|000000000001010863|20200218|8.000 |352.00 |352.00 |240.00 |112.00 
ST04|000000000001010863|20200218|9.000 |396.00 |396.00 |270.00 |126.00 
ST05|000000000001010863|20200218|5.000 |156.00 |156.00 |150.00 |6.00 
ST13|000000000001010863|20200218|3.000 |117.00 |117.00 |89.82 |27.18 
ST17|000000000001010863|20200218|1.000 |44.00 |44.00 |30.00 |14.00 
T023|000000000001010863|20200218|4.000 |156.00 |156.00 |112.16 |43.84 
SM02|000000000001013373|20200218|0.364 |44.04 |44.04 |26.60 |17.44 
SM08|000000000001013373|20200218|0.860 |98.90 |98.90 |48.16 |50.74 
SM18|000000000001013373|20200218|0.386 |50.57 |50.57 |28.48 |22.09 
SM24|000000000001013373|20200218|0.260 |31.46 |31.46 |19.50 |11.96 
SM49|000000000001013373|20200218|1.294 |84.11 |84.11 |64.70 |19.41 
ST04|000000000001013373|20200218|0.320 |38.72 |38.72 |23.42 |15.30 
ST18|000000000001013373|20200218|4.894 |318.11 |318.11 |237.66 |80.45 
T001|000000000001013374|20200218|22.000 |484.00 |484.00 |321.42 |162.58 
T020|000000000001013374|20200218|2.000 |44.00 |44.00 |29.28 |14.72 
T024|000000000001013374|20200218|8.000 |176.00 |176.00 |116.80 |59.20 
FL01|000000000001013375|20200218|1.550 |120.70 |120.70 |68.11 |52.59 
FL03|000000000001013375|20200218|0.540 |38.00 |38.00 |25.92 |12.08 
FL04|000000000001013375|20200218|0.000 |0.00 |0.00 |0.00 |0.00 
FL05|000000000001013375|20200218|0.530 |51.80 |51.80 |23.32 |28.48 
FL18|000000000001013375|20200218|1.040 |100.50 |100.50 |59.64 |40.86 
SM02|000000000001013375|20200218|0.446 |37.91 |37.91 |18.62 |19.29 
SM03|000000000001013375|20200218|0.720 |78.48 |78.48 |38.40 |40.08 
SM04|000000000001013375|20200218|0.812 |88.51 |88.51 |42.87 |45.64 
SM06|000000000001013375|20200218|1.060 |115.55 |115.55 |56.98 |58.57 
SM08|000000000001013375|20200218|2.454 |267.49 |267.49 |131.46 |136.03 
SM09|000000000001013375|20200218|0.598 |65.18 |65.18 |32.30 |32.88 
SM11|000000000001013375|20200218|0.518 |44.03 |44.03 |21.69 |22.34 
SM12|000000000001013375|20200218|1.352 |133.85 |133.85 |77.28 |56.57 
SM13|000000000001013375|20200218|1.808 |197.07 |197.07 |98.32 |98.75 
SM14|000000000001013375|20200218|0.418 |45.56 |45.56 |22.96 |22.60 
SM16|000000000001013375|20200218|3.578 |390.00 |390.00 |195.00 |195.00 
SM17|000000000001013375|20200218|0.472 |51.45 |51.45 |25.41 |26.04 
SM18|000000000001013375|20200218|0.920 |82.80 |82.80 |38.66 |44.14 
SM22|000000000001013375|20200218|1.466 |145.14 |145.14 |85.31 |59.83 
SM25|000000000001013375|20200218|3.960 |431.65 |431.65 |217.26 |214.39 
SM26|000000000001013375|20200218|0.360 |23.40 |23.40 |13.63 |9.77 
SM27|000000000001013375|20200218|3.004 |237.30 |237.30 |163.85 |73.45 
SM28|000000000001013375|20200218|1.076 |91.46 |91.46 |44.59 |46.87 
SM31|000000000001013375|20200218|3.863 |382.44 |382.44 |224.48 |157.96 
SM32|000000000001013375|20200218|1.110 |72.15 |72.15 |39.47 |32.68 
SM36|000000000001013375|20200218|1.678 |166.12 |166.12 |97.52 |68.60 
SM44|000000000001013375|20200218|0.908 |77.18 |77.18 |39.94 |37.24 
SM46|000000000001013375|20200218|0.732 |79.79 |79.79 |39.29 |40.50 
SM49|000000000001013375|20200218|2.108 |137.02 |137.02 |90.10 |46.92 
ST02|000000000001013375|20200218|3.756 |409.40 |409.40 |201.90 |207.50 
ST04|000000000001013375|20200218|6.330 |475.95 |475.95 |272.27 |203.68 
ST05|000000000001013375|20200218|0.536 |21.80 |21.80 |20.96 |0.84 
ST10|000000000001013375|20200218|0.960 |95.04 |95.04 |55.75 |39.29 
ST13|000000000001013375|20200218|0.320 |38.08 |38.08 |19.20 |18.88 
ST14|000000000001013375|20200218|0.516 |51.08 |51.08 |30.00 |21.08 
ST16|000000000001013375|20200218|3.528 |309.21 |309.21 |205.68 |103.53 
ST17|000000000001013375|20200218|1.728 |160.27 |160.27 |92.74 |67.53 
ST18|000000000001013375|20200218|4.854 |315.51 |315.51 |228.42 |87.09 
T001|000000000001013375|20200218|0.888 |71.04 |71.04 |51.21 |19.83 
T020|000000000001013375|20200218|0.138 |11.04 |11.04 |7.96 |3.08 
T021|000000000001013375|20200218|1.152 |79.49 |79.49 |57.80 |21.69 
T023|000000000001013375|20200218|0.358 |42.60 |42.60 |21.43 |21.17 
T024|000000000001013375|20200218|1.200 |96.00 |96.00 |69.44 |26.56 
T021|000000000001013379|20200218|0.652 |31.30 |31.30 |21.24 |10.06 
T020|000000000001013380|20200218|0.296 |38.18 |38.18 |26.76 |11.42 
FL06|000000000001013386|20200218|1.020 |42.80 |42.80 |27.54 |15.26 
SM02|000000000001013386|20200218|1.474 |101.71 |101.71 |64.80 |36.91 
SM06|000000000001013386|20200218|2.676 |160.56 |160.56 |64.22 |96.34 
SM13|000000000001013386|20200218|1.610 |96.60 |96.60 |38.62 |57.98 
SM16|000000000001013386|20200218|0.634 |38.04 |38.04 |15.22 |22.82 
SM25|000000000001013386|20200218|1.848 |74.97 |74.97 |44.29 |30.68 
SM28|000000000001013386|20200218|1.024 |70.65 |70.65 |43.12 |27.53 
SM47|000000000001013386|20200218|1.092 |65.52 |65.52 |26.21 |39.31 
ST04|000000000001013386|20200218|0.550 |37.95 |37.95 |23.86 |14.09 
SD23|000000000001013390|20200218|1.000 |18.00 |18.00 |5.00 |13.00 
SM31|000000000001013391|20200218|1.000 |8.00 |8.00 |5.00 |3.00 
DC13|000000000001013393|20200218|10.000 |193.90 |193.90 |119.06 |74.84 
FL03|000000000001013393|20200218|10.780 |216.40 |216.40 |144.24 |72.16 
FL04|000000000001013393|20200218|9.590 |195.50 |195.50 |48.04 |147.46 
FL05|000000000001013393|20200218|6.900 |83.60 |83.60 |55.20 |28.40 
FL06|000000000001013393|20200218|10.440 |126.20 |126.20 |285.43 |159.23-
FL09|000000000001013393|20200218|8.010 |103.00 |103.00 |168.93 |65.93-
FL10|000000000001013393|20200218|4.930 |62.10 |62.10 |39.34 |22.76 
FL12|000000000001013393|20200218|0.600 |7.60 |7.60 |5.21 |2.39 
FL18|000000000001013393|20200218|8.710 |248.50 |248.50 |402.93 |154.43-
FL19|000000000001013393|20200218|1.710 |52.50 |52.50 |34.11 |18.39 
SM01|000000000001013393|20200218|24.706 |494.12 |494.12 |191.49 |302.63 
SM02|000000000001013393|20200218|13.712 |315.36 |315.36 |163.32 |152.04 
SM03|000000000001013393|20200218|32.700 |588.61 |588.61 |251.79 |336.82 
SM04|000000000001013393|20200218|21.652 |389.73 |389.73 |167.56 |222.17 
SM06|000000000001013393|20200218|16.184 |323.68 |323.68 |124.95 |198.73 
SM08|000000000001013393|20200218|17.260 |327.95 |327.95 |132.06 |195.89 
SM09|000000000001013393|20200218|14.649 |278.36 |278.36 |110.29 |168.07 
SM11|000000000001013393|20200218|12.228 |269.00 |269.00 |145.64 |123.36 
SM12|000000000001013393|20200218|12.106 |302.65 |302.65 |217.68 |84.97 
SM13|000000000001013393|20200218|32.545 |555.90 |555.90 |255.14 |300.76 
SM14|000000000001013393|20200218|21.434 |374.76 |374.76 |164.63 |210.13 
SM15|000000000001013393|20200218|2.366 |42.59 |42.59 |23.35 |19.24 
SM16|000000000001013393|20200218|27.888 |531.24 |531.24 |211.12 |320.12 
SM17|000000000001013393|20200218|7.872 |141.70 |141.70 |59.07 |82.63 
SM18|000000000001013393|20200218|40.146 |886.43 |886.43 |485.85 |400.58 
SM22|000000000001013393|20200218|20.504 |512.60 |512.60 |300.59 |212.01 
SM23|000000000001013393|20200218|3.524 |81.06 |81.06 |67.76 |13.30 
SM24|000000000001013393|20200218|17.564 |386.43 |386.43 |209.20 |177.23 
SM25|000000000001013393|20200218|37.930 |582.96 |582.96 |286.80 |296.16 
SM26|000000000001013393|20200218|6.264 |112.75 |112.75 |62.96 |49.79 
SM27|000000000001013393|20200218|7.252 |174.07 |174.07 |129.30 |44.77 
SM28|000000000001013393|20200218|12.652 |303.66 |303.66 |155.23 |148.43 
SM31|000000000001013393|20200218|8.705 |226.32 |226.32 |173.30 |53.02 
SM32|000000000001013393|20200218|4.820 |86.76 |86.76 |38.56 |48.20 
SM34|000000000001013393|20200218|11.582 |220.06 |220.06 |88.96 |131.10 
SM35|000000000001013393|20200218|6.468 |116.42 |116.42 |49.74 |66.68 
SM36|000000000001013393|20200218|20.284 |488.66 |488.66 |306.67 |181.99 
SM37|000000000001013393|20200218|9.138 |210.17 |210.17 |158.55 |51.62 
SM38|000000000001013393|20200218|2.742 |60.32 |60.32 |32.50 |27.82 
SM39|000000000001013393|20200218|7.378 |177.08 |177.08 |88.97 |88.11 
SM40|000000000001013393|20200218|1.368 |30.10 |30.10 |17.84 |12.26 
SM44|000000000001013393|20200218|7.246 |166.66 |166.66 |88.77 |77.89 
SM46|000000000001013393|20200218|14.832 |296.64 |296.64 |117.91 |178.73 
SM47|000000000001013393|20200218|20.976 |342.44 |342.44 |159.23 |183.21 
SM49|000000000001013393|20200218|8.870 |159.64 |159.64 |70.33 |89.31 
ST02|000000000001013393|20200218|33.090 |601.70 |601.70 |249.82 |351.88 
ST04|000000000001013393|20200218|76.068 |1825.62 |1825.62 |905.97 |919.65 
ST05|000000000001013393|20200218|17.395 |288.29 |288.29 |209.04 |79.25 
ST06|000000000001013393|20200218|13.658 |239.89 |239.89 |106.11 |133.78 
ST10|000000000001013393|20200218|8.734 |200.16 |200.16 |158.92 |41.24 
ST13|000000000001013393|20200218|15.898 |286.14 |286.14 |179.33 |106.81 
ST14|000000000001013393|20200218|3.462 |86.55 |86.55 |62.10 |24.45 
ST16|000000000001013393|20200218|39.676 |976.05 |976.05 |747.89 |228.16 
ST17|000000000001013393|20200218|33.120 |498.80 |498.80 |255.66 |243.14 
ST18|000000000001013393|20200218|45.152 |812.73 |812.73 |625.36 |187.37 
T001|000000000001013393|20200218|67.686 |1505.72 |1505.72 |1083.58 |422.14 
T012|000000000001013393|20200218|2.934 |61.62 |61.62 |37.28 |24.34 
T020|000000000001013393|20200218|11.502 |241.52 |241.52 |171.36 |70.16 
T021|000000000001013393|20200218|8.212 |172.46 |172.46 |101.85 |70.61 
T022|000000000001013393|20200218|1.788 |37.55 |37.55 |26.82 |10.73 
T023|000000000001013393|20200218|4.908 |88.36 |88.36 |57.18 |31.18 
T024|000000000001013393|20200218|16.868 |371.08 |371.08 |247.98 |123.10 
SM02|000000000001013394|20200218|0.088 |10.56 |10.56 |7.39 |3.17 
SM03|000000000001013394|20200218|0.950 |209.00 |209.00 |101.08 |107.92 
SM04|000000000001013394|20200218|0.744 |163.68 |163.68 |81.84 |81.84 
SM11|000000000001013394|20200218|0.574 |68.88 |68.88 |46.50 |22.38 
SM13|000000000001013394|20200218|0.090 |19.80 |19.80 |9.78 |10.02 
SM14|000000000001013394|20200218|0.106 |23.32 |23.32 |11.66 |11.66 
SM16|000000000001013394|20200218|1.156 |254.32 |254.32 |125.64 |128.68 
SM25|000000000001013394|20200218|0.310 |68.20 |68.20 |32.52 |35.68 
SM35|000000000001013394|20200218|0.574 |126.28 |126.28 |61.26 |65.02 
SM46|000000000001013394|20200218|0.328 |72.16 |72.16 |34.07 |38.09 
SM47|000000000001013394|20200218|0.792 |174.24 |174.24 |83.88 |90.36 
ST02|000000000001013394|20200218|1.192 |262.24 |262.24 |128.99 |133.25 
ST13|000000000001013394|20200218|4.244 |403.18 |403.18 |275.61 |127.57 
ST17|000000000001013394|20200218|2.244 |493.68 |493.68 |237.81 |255.87 
T001|000000000001013394|20200218|2.016 |100.80 |100.80 |67.68 |33.12 
T020|000000000001013394|20200218|0.790 |39.50 |39.50 |28.05 |11.45 
T021|000000000001013394|20200218|0.704 |41.54 |41.54 |31.68 |9.86 
T023|000000000001013394|20200218|0.164 |15.58 |15.58 |10.66 |4.92 
T024|000000000001013394|20200218|1.728 |86.40 |86.40 |61.57 |24.83 
T001|000000000001013395|20200218|2.126 |189.21 |189.21 |127.51 |61.70 
T020|000000000001013395|20200218|0.992 |88.28 |88.28 |59.52 |28.76 
T024|000000000001013395|20200218|0.232 |20.65 |20.65 |13.85 |6.80 
T001|000000000001013396|20200218|0.288 |25.92 |25.92 |19.10 |6.82 
T024|000000000001013396|20200218|0.632 |56.88 |56.88 |41.06 |15.82 
FL01|000000000001013614|20200218|0.860 |40.00 |40.00 |28.87 |11.13 
FL02|000000000001013614|20200218|0.100 |4.70 |4.70 |3.44 |1.26 
FL03|000000000001013614|20200218|0.460 |21.10 |21.10 |15.45 |5.65 
FL19|000000000001013614|20200218|0.360 |20.00 |20.00 |14.11 |5.89 
SM02|000000000001013614|20200218|1.070 |56.63 |56.63 |34.22 |22.41 
SM18|000000000001013614|20200218|0.896 |53.76 |53.76 |28.67 |25.09 
SM24|000000000001013614|20200218|0.228 |12.54 |12.54 |6.61 |5.93 
SM28|000000000001013614|20200218|0.664 |36.52 |36.52 |21.22 |15.30 
SM31|000000000001013614|20200218|0.559 |30.75 |30.75 |21.80 |8.95 
SM36|000000000001013614|20200218|2.546 |140.03 |140.03 |99.30 |40.73 
ST04|000000000001013614|20200218|5.146 |264.21 |264.21 |164.67 |99.54 
ST05|000000000001013614|20200218|1.244 |58.20 |58.20 |39.55 |18.65 
ST10|000000000001013614|20200218|0.460 |18.66 |18.66 |17.94 |0.72 
ST13|000000000001013614|20200218|0.570 |45.03 |45.03 |37.05 |7.98 
ST14|000000000001013614|20200218|1.204 |66.22 |66.22 |46.96 |19.26 
ST16|000000000001013614|20200218|1.736 |95.48 |95.48 |67.33 |28.15 
T001|000000000001013614|20200218|4.724 |245.65 |245.65 |170.21 |75.44 
T012|000000000001013614|20200218|0.260 |16.90 |16.90 |11.70 |5.20 
T020|000000000001013614|20200218|1.098 |57.09 |57.09 |40.10 |16.99 
T021|000000000001013614|20200218|0.498 |32.37 |32.37 |22.44 |9.93 
T024|000000000001013614|20200218|0.702 |36.50 |36.50 |25.50 |11.00 
FL03|000000000001013615|20200218|0.400 |22.00 |22.00 |15.44 |6.56 
SM02|000000000001013615|20200218|0.280 |16.52 |16.52 |10.67 |5.85 
SM18|000000000001013615|20200218|0.590 |37.76 |37.76 |21.24 |16.52 
SM24|000000000001013615|20200218|0.474 |27.97 |27.97 |19.45 |8.52 
ST04|000000000001013615|20200218|2.084 |122.95 |122.95 |77.70 |45.25 
ST05|000000000001013615|20200218|0.457 |19.14 |19.14 |17.19 |1.95 
T001|000000000001013615|20200218|1.836 |110.16 |110.16 |79.29 |30.87 
T012|000000000001013615|20200218|0.322 |19.96 |19.96 |16.46 |3.50 
T020|000000000001013615|20200218|0.162 |9.72 |9.72 |7.03 |2.69 
T024|000000000001013615|20200218|0.248 |14.88 |14.88 |10.66 |4.22 
FL18|000000000001017921|20200218|12.000 |69.60 |69.60 |46.80 |22.80 
SM02|000000000001017921|20200218|8.000 |48.00 |48.00 |20.00 |28.00 
SM11|000000000001017921|20200218|3.000 |18.00 |18.00 |7.50 |10.50 
SM12|000000000001017921|20200218|3.000 |17.00 |17.00 |10.20 |6.80 
SM15|000000000001017921|20200218|4.000 |20.00 |20.00 |12.00 |8.00 
SM18|000000000001017921|20200218|26.000 |208.00 |208.00 |65.00 |143.00 
SM22|000000000001017921|20200218|7.000 |49.00 |49.00 |23.80 |25.20 
SM24|000000000001017921|20200218|15.000 |90.00 |90.00 |37.65 |52.35 
SM26|000000000001017921|20200218|1.000 |5.00 |5.00 |3.00 |2.00 
SM27|000000000001017921|20200218|3.000 |24.00 |24.00 |14.19 |9.81 
SM28|000000000001017921|20200218|25.000 |150.00 |150.00 |62.50 |87.50 
SM31|000000000001017921|20200218|8.000 |56.00 |56.00 |27.20 |28.80 
SM37|000000000001017921|20200218|4.000 |28.00 |28.00 |14.00 |14.00 
SM38|000000000001017921|20200218|2.000 |12.00 |12.00 |5.00 |7.00 
SM39|000000000001017921|20200218|14.000 |84.00 |84.00 |35.00 |49.00 
SM40|000000000001017921|20200218|3.000 |18.00 |18.00 |7.56 |10.44 
SM44|000000000001017921|20200218|9.000 |54.00 |54.00 |22.59 |31.41 
ST04|000000000001017921|20200218|64.000 |384.00 |384.00 |160.00 |224.00 
ST05|000000000001017921|20200218|4.000 |24.00 |24.00 |10.00 |14.00 
ST10|000000000001017921|20200218|4.000 |28.00 |28.00 |14.16 |13.84 
ST13|000000000001017921|20200218|17.000 |204.00 |204.00 |90.95 |113.05 
ST14|000000000001017921|20200218|4.000 |28.00 |28.00 |14.40 |13.60 
ST16|000000000001017921|20200218|44.000 |261.11 |261.11 |153.54 |107.57 
ST18|000000000001017921|20200218|58.000 |290.00 |290.00 |231.42 |58.58 
T001|000000000001017921|20200218|72.000 |720.00 |720.00 |432.00 |288.00 
T020|000000000001017921|20200218|5.000 |50.00 |50.00 |30.00 |20.00 
T023|000000000001017921|20200218|1.000 |12.00 |12.00 |5.00 |7.00 
T024|000000000001017921|20200218|14.000 |140.00 |140.00 |84.00 |56.00 
T023|000000000001017925|20200218|6.000 |270.00 |270.00 |174.00 |96.00 
SM23|000000000001017929|20200218|2.000 |26.00 |26.00 |19.10 |6.90 
SM27|000000000001017929|20200218|2.000 |16.00 |16.00 |13.12 |2.88 
ST16|000000000001017929|20200218|5.000 |65.00 |65.00 |47.50 |17.50 
FL03|000000000001018245|20200218|1.080 |44.60 |44.60 |26.73 |17.87 
FL18|000000000001018245|20200218|3.150 |123.30 |123.30 |83.57 |39.73 
SM03|000000000001018245|20200218|2.332 |151.58 |151.58 |74.63 |76.95 
SM04|000000000001018245|20200218|1.488 |96.72 |96.72 |47.62 |49.10 
SM06|000000000001018245|20200218|2.078 |135.07 |135.07 |66.49 |68.58 
SM13|000000000001018245|20200218|2.758 |179.27 |179.27 |88.26 |91.01 
SM14|000000000001018245|20200218|3.284 |213.46 |213.46 |105.06 |108.40 
SM18|000000000001018245|20200218|0.756 |37.80 |37.80 |17.39 |20.41 
SM22|000000000001018245|20200218|3.406 |149.87 |149.87 |78.34 |71.53 
SM24|000000000001018245|20200218|2.616 |120.34 |120.34 |60.17 |60.17 
SM25|000000000001018245|20200218|2.286 |148.59 |148.59 |73.15 |75.44 
SM26|000000000001018245|20200218|2.264 |88.30 |88.30 |61.13 |27.17 
SM28|000000000001018245|20200218|1.772 |81.51 |81.51 |40.76 |40.75 
SM36|000000000001018245|20200218|4.568 |200.98 |200.98 |105.06 |95.92 
SM44|000000000001018245|20200218|1.864 |85.74 |85.74 |42.87 |42.87 
SM46|000000000001018245|20200218|1.600 |104.00 |104.00 |51.20 |52.80 
SM47|000000000001018245|20200218|1.898 |123.37 |123.37 |60.74 |62.63 
ST02|000000000001018245|20200218|4.096 |266.24 |266.24 |131.07 |135.17 
ST04|000000000001018245|20200218|0.726 |33.40 |33.40 |16.70 |16.70 
ST05|000000000001018245|20200218|1.082 |25.89 |25.89 |24.89 |1.00 
ST06|000000000001018245|20200218|1.570 |102.05 |102.05 |50.24 |51.81 
ST10|000000000001018245|20200218|0.630 |27.72 |27.72 |14.49 |13.23 
ST14|000000000001018245|20200218|0.478 |21.03 |21.03 |10.99 |10.04 
ST16|000000000001018245|20200218|7.894 |284.20 |284.20 |181.55 |102.65 
ST17|000000000001018245|20200218|2.710 |176.15 |176.15 |86.72 |89.43 
T001|000000000001018245|20200218|1.852 |55.56 |55.56 |37.04 |18.52 
T012|000000000001018245|20200218|1.770 |69.03 |69.03 |44.25 |24.78 
T020|000000000001018245|20200218|1.222 |36.66 |36.66 |24.44 |12.22 
