"""Plant"""STR:0PLANT|"""Material"""MAT:0MATERIAL|"""Calendar Day"""CALDAY:0CALDAY|"""Sal Qty"""SALEQTY:0CPBAINSABU|"""Sal Ret Val"""SALERET:0RTBAINSASV|"""Sal Ret with Tax"""GROSSVAL:0RTBAINSAST|"""Sal Cost Val"""COSTVAL:0CPBAINSAPV|"""Net Margin"""NETMARGIN:0RTBAINSASV
FL12|000000000001018827|20200215|1.950 |18.00 |18.00 |15.60 |2.40 
SM01|000000000001018827|20200215|5.558 |61.14 |61.14 |33.35 |27.79 
SM03|000000000001018827|20200215|14.800 |162.81 |162.81 |88.81 |74.00 
SM04|000000000001018827|20200215|59.771 |657.49 |657.49 |358.64 |298.85 
SM06|000000000001018827|20200215|5.326 |58.59 |58.59 |32.12 |26.47 
SM08|000000000001018827|20200215|25.462 |280.09 |280.09 |152.78 |127.31 
SM09|000000000001018827|20200215|7.496 |82.45 |82.45 |44.97 |37.48 
SM13|000000000001018827|20200215|23.885 |256.74 |256.74 |143.53 |113.21 
SM14|000000000001018827|20200215|10.682 |117.50 |117.50 |64.09 |53.41 
SM15|000000000001018827|20200215|0.226 |4.52 |4.52 |2.43 |2.09 
SM16|000000000001018827|20200215|1.082 |11.90 |11.90 |6.49 |5.41 
SM17|000000000001018827|20200215|95.258 |1047.90 |1047.90 |571.60 |476.30 
SM20|000000000001018827|20200215|0.162 |3.24 |3.24 |1.74 |1.50 
SM25|000000000001018827|20200215|45.712 |488.90 |488.90 |274.29 |214.61 
SM34|000000000001018827|20200215|1.074 |11.82 |11.82 |6.45 |5.37 
SM35|000000000001018827|20200215|4.558 |50.14 |50.14 |27.49 |22.65 
SM46|000000000001018827|20200215|5.290 |58.18 |58.18 |31.90 |26.28 
SM47|000000000001018827|20200215|35.382 |389.22 |389.22 |212.31 |176.91 
ST02|000000000001018827|20200215|37.270 |409.95 |409.95 |224.01 |185.94 
ST06|000000000001018827|20200215|19.736 |207.83 |207.83 |118.42 |89.41 
ST17|000000000001018827|20200215|38.412 |400.85 |400.85 |230.45 |170.40 
ST18|000000000001018827|20200215|7.814 |156.28 |156.28 |70.17 |86.11 
ST13|000000000001020864|20200215|0.142 |48.14 |48.14 |28.40 |19.74 
ST18|000000000001020865|20200215|0.196 |84.08 |84.08 |62.72 |21.36 
ST06|000000000001020868|20200215|1.162 |184.76 |184.76 |108.26 |76.50 
FL05|000000000001020973|20200215|7.000 |36.40 |36.40 |21.98 |14.42 
FL09|000000000001020973|20200215|2.000 |10.40 |10.40 |6.24 |4.16 
FL12|000000000001020973|20200215|3.000 |15.60 |15.60 |9.36 |6.24 
HB04|000000000001020973|20200215|10.000-|0.00 |0.00 |30.00-|30.00 
SM01|000000000001020973|20200215|20.000 |160.00 |160.00 |60.00 |100.00 
SM02|000000000001020973|20200215|2.000 |56.00 |56.00 |28.00 |28.00 
SM03|000000000001020973|20200215|18.000 |124.00 |124.00 |54.00 |70.00 
SM04|000000000001020973|20200215|6.000 |48.00 |48.00 |18.00 |30.00 
SM06|000000000001020973|20200215|4.000 |32.00 |32.00 |12.00 |20.00 
SM08|000000000001020973|20200215|2.000 |16.00 |16.00 |6.00 |10.00 
SM12|000000000001020973|20200215|5.000 |39.00 |39.00 |29.00 |10.00 
SM13|000000000001020973|20200215|16.000 |118.24 |118.24 |48.00 |70.24 
SM14|000000000001020973|20200215|12.000 |76.00 |76.00 |36.00 |40.00 
SM16|000000000001020973|20200215|3.000 |24.00 |24.00 |9.00 |15.00 
SM17|000000000001020973|20200215|8.000 |64.00 |64.00 |24.00 |40.00 
SM18|000000000001020973|20200215|1.000 |15.00 |15.00 |14.00 |1.00 
SM20|000000000001020973|20200215|12.000 |60.00 |60.00 |36.00 |24.00 
SM22|000000000001020973|20200215|8.000 |83.00 |83.00 |43.20 |39.80 
SM25|000000000001020973|20200215|8.000 |60.00 |60.00 |24.00 |36.00 
SM27|000000000001020973|20200215|4.000 |28.00 |28.00 |20.00 |8.00 
SM31|000000000001020973|20200215|20.000 |186.00 |186.00 |127.60 |58.40 
SM35|000000000001020973|20200215|5.000 |40.00 |40.00 |15.00 |25.00 
SM36|000000000001020973|20200215|12.000 |144.00 |144.00 |69.60 |74.40 
SM37|000000000001020973|20200215|3.000 |18.00 |18.00 |17.40 |0.60 
SM44|000000000001020973|20200215|2.000 |56.00 |56.00 |28.00 |28.00 
SM46|000000000001020973|20200215|3.000 |24.00 |24.00 |9.00 |15.00 
SM47|000000000001020973|20200215|1.000 |8.00 |8.00 |3.00 |5.00 
ST02|000000000001020973|20200215|39.000 |272.00 |272.00 |117.00 |155.00 
ST05|000000000001020973|20200215|3.000 |42.00 |42.00 |42.00 |0.00 
ST06|000000000001020973|20200215|17.000 |105.36 |105.36 |51.00 |54.36 
ST10|000000000001020973|20200215|13.000 |150.00 |150.00 |76.05 |73.95 
ST13|000000000001020973|20200215|6.000 |72.00 |72.00 |44.16 |27.84 
ST14|000000000001020973|20200215|4.000 |48.00 |48.00 |24.00 |24.00 
ST16|000000000001020973|20200215|11.000 |126.00 |126.00 |64.02 |61.98 
ST17|000000000001020973|20200215|37.000 |237.84 |237.84 |111.00 |126.84 
ST18|000000000001020973|20200215|3.000 |9.00 |9.00 |11.19 |2.19-
T001|000000000001020973|20200215|10.000 |290.00 |290.00 |180.00 |110.00 
T023|000000000001020973|20200215|1.000 |12.00 |12.00 |7.17 |4.83 
SM01|000000000001021179|20200215|1.738 |276.33 |276.33 |191.18 |85.15 
SM49|000000000001021179|20200215|0.850 |131.75 |131.75 |93.48 |38.27 
ST17|000000000001021179|20200215|0.646 |102.71 |102.71 |70.74 |31.97 
SM06|000000000001023128|20200215|0.544 |114.78 |114.78 |87.04 |27.74 
SM20|000000000001023128|20200215|3.008 |1007.68 |1007.68 |562.65 |445.03 
SM22|000000000001023128|20200215|0.176 |46.11 |46.11 |32.26 |13.85 
SM23|000000000001023128|20200215|0.536 |140.43 |140.43 |98.24 |42.19 
SM27|000000000001023128|20200215|0.366 |72.83 |72.83 |57.39 |15.44 
SM31|000000000001023128|20200215|0.185 |48.47 |48.47 |33.91 |14.56 
SM36|000000000001023128|20200215|6.792 |1779.49 |1779.49 |1244.84 |534.65 
ST10|000000000001023128|20200215|6.281 |1645.61 |1645.61 |1151.16 |494.45 
ST16|000000000001023128|20200215|1.140 |298.68 |298.68 |208.94 |89.74 
T001|000000000001023128|20200215|8.766 |2235.33 |2235.33 |1672.38 |562.95 
FL19|000000000001025624|20200215|1.000 |154.20 |154.20 |166.29 |12.09-
SM02|000000000001025624|20200215|11.000 |1595.00 |1595.00 |1110.78 |484.22 
SM11|000000000001025624|20200215|5.000 |705.00 |705.00 |514.90 |190.10 
SM12|000000000001025624|20200215|3.000 |525.00 |525.00 |399.39 |125.61 
SM18|000000000001025624|20200215|2.000 |280.00 |280.00 |214.52 |65.48 
SM20|000000000001025624|20200215|5.000 |1475.00 |1475.00 |1171.65 |303.35 
SM24|000000000001025624|20200215|8.000 |1090.00 |1090.00 |1012.00 |78.00 
SM26|000000000001025624|20200215|2.000 |540.00 |540.00 |283.56 |256.44 
SM27|000000000001025624|20200215|9.000 |1161.00 |1161.00 |939.24 |221.76 
SM31|000000000001025624|20200215|12.000 |2000.00 |2000.00 |1508.88 |491.12 
SM38|000000000001025624|20200215|1.000 |135.00 |135.00 |143.68 |8.68-
SM39|000000000001025624|20200215|5.000 |705.00 |705.00 |588.90 |116.10 
SM40|000000000001025624|20200215|2.000 |270.00 |270.00 |380.00 |110.00-
SM44|000000000001025624|20200215|3.000 |405.00 |405.00 |372.69 |32.31 
ST04|000000000001025624|20200215|27.000 |3655.00 |3655.00 |3070.71 |584.29 
ST05|000000000001025624|20200215|15.000 |2035.00 |2035.00 |1689.75 |345.25 
ST10|000000000001025624|20200215|20.000 |3151.28 |3151.28 |3197.60 |46.32-
ST13|000000000001025624|20200215|7.000 |1335.00 |1335.00 |913.99 |421.01 
ST16|000000000001025624|20200215|15.000 |2365.00 |2365.00 |1844.85 |520.15 
T023|000000000001025624|20200215|2.000 |360.00 |360.00 |300.22 |59.78 
FL03|000000000001026048|20200215|1.330 |241.00 |241.00 |159.59 |81.41 
SM11|000000000001026048|20200215|2.426 |388.16 |388.16 |271.71 |116.45 
SM18|000000000001026048|20200215|0.698 |111.68 |111.68 |78.17 |33.51 
SM24|000000000001026048|20200215|6.274 |1003.84 |1003.84 |702.69 |301.15 
SM38|000000000001026048|20200215|0.708 |113.28 |113.28 |79.30 |33.98 
SM39|000000000001026048|20200215|3.534 |565.44 |565.44 |395.81 |169.63 
SM40|000000000001026048|20200215|1.606 |256.96 |256.96 |179.87 |77.09 
SM44|000000000001026048|20200215|4.098 |655.68 |655.68 |458.97 |196.71 
SM46|000000000001026048|20200215|0.282 |98.42 |98.42 |5.64 |92.78 
ST04|000000000001026048|20200215|0.702-|81.78-|81.78-|78.63-|3.15-
ST05|000000000001026048|20200215|10.746 |1661.39 |1661.39 |1203.55 |457.84 
T001|000000000001026048|20200215|4.408 |1057.92 |1057.92 |789.60 |268.32 
ST18|000000000001026050|20200215|1.110 |553.89 |553.89 |288.60 |265.29 
SM06|000000000001026259|20200215|1.018 |178.15 |178.15 |124.78 |53.37 
SM13|000000000001026259|20200215|1.696 |296.80 |296.80 |204.29 |92.51 
SM16|000000000001026259|20200215|0.740 |129.50 |129.50 |89.73 |39.77 
SM25|000000000001026259|20200215|1.642 |287.35 |287.35 |202.76 |84.59 
ST06|000000000001026259|20200215|1.394 |243.95 |243.95 |171.86 |72.09 
FL01|000000000001026389|20200215|13.000 |113.10 |113.10 |69.55 |43.55 
FL02|000000000001026389|20200215|5.000 |43.50 |43.50 |26.15 |17.35 
FL03|000000000001026389|20200215|4.000 |35.30 |35.30 |21.52 |13.78 
FL04|000000000001026389|20200215|2.000 |17.40 |17.40 |10.44 |6.96 
FL05|000000000001026389|20200215|10.000 |52.00 |52.00 |31.30 |20.70 
FL06|000000000001026389|20200215|5.000 |26.00 |26.00 |15.65 |10.35 
FL10|000000000001026389|20200215|3.000 |15.60 |15.60 |9.36 |6.24 
FL12|000000000001026389|20200215|3.000 |15.60 |15.60 |9.36 |6.24 
SM01|000000000001026389|20200215|26.000 |208.00 |208.00 |78.00 |130.00 
SM02|000000000001026389|20200215|5.000 |26.08 |26.08 |25.08 |1.00 
SM03|000000000001026389|20200215|16.000 |128.00 |128.00 |48.00 |80.00 
SM04|000000000001026389|20200215|16.000 |128.00 |128.00 |48.00 |80.00 
SM06|000000000001026389|20200215|13.000 |104.00 |104.00 |39.00 |65.00 
SM08|000000000001026389|20200215|12.000 |96.00 |96.00 |36.00 |60.00 
SM11|000000000001026389|20200215|15.000 |130.50 |130.50 |75.15 |55.35 
SM12|000000000001026389|20200215|2.000 |16.00 |16.00 |11.60 |4.40 
SM13|000000000001026389|20200215|9.000 |72.00 |72.00 |27.00 |45.00 
SM14|000000000001026389|20200215|19.000 |152.00 |152.00 |57.00 |95.00 
SM16|000000000001026389|20200215|6.000 |48.00 |48.00 |18.00 |30.00 
SM17|000000000001026389|20200215|2.000 |16.00 |16.00 |6.00 |10.00 
SM18|000000000001026389|20200215|19.000 |145.40 |145.40 |95.00 |50.40 
SM22|000000000001026389|20200215|9.000 |93.00 |93.00 |52.74 |40.26 
SM24|000000000001026389|20200215|10.000 |81.00 |81.00 |50.00 |31.00 
SM25|000000000001026389|20200215|19.000 |127.60 |127.60 |57.00 |70.60 
SM27|000000000001026389|20200215|4.000 |32.00 |32.00 |20.00 |12.00 
SM28|000000000001026389|20200215|21.000 |184.50 |184.50 |105.21 |79.29 
SM31|000000000001026389|20200215|4.000 |44.00 |44.00 |23.20 |20.80 
SM34|000000000001026389|20200215|4.000 |32.00 |32.00 |12.00 |20.00 
SM35|000000000001026389|20200215|9.000 |72.00 |72.00 |27.00 |45.00 
SM36|000000000001026389|20200215|7.000 |77.00 |77.00 |40.60 |36.40 
SM37|000000000001026389|20200215|9.000 |77.00 |77.00 |52.47 |24.53 
SM38|000000000001026389|20200215|10.000 |67.50 |67.50 |50.00 |17.50 
SM39|000000000001026389|20200215|18.000 |162.00 |162.00 |90.00 |72.00 
SM44|000000000001026389|20200215|15.000 |108.00 |108.00 |76.20 |31.80 
SM46|000000000001026389|20200215|10.000 |80.00 |80.00 |30.00 |50.00 
SM47|000000000001026389|20200215|4.000 |32.00 |32.00 |12.00 |20.00 
ST02|000000000001026389|20200215|31.000 |221.36 |221.36 |93.00 |128.36 
ST04|000000000001026389|20200215|45.000 |326.20 |326.20 |225.00 |101.20 
ST05|000000000001026389|20200215|26.000 |178.30 |178.30 |130.00 |48.30 
ST06|000000000001026389|20200215|18.000 |117.36 |117.36 |54.00 |63.36 
ST10|000000000001026389|20200215|13.000 |143.00 |143.00 |75.92 |67.08 
ST13|000000000001026389|20200215|15.000 |174.00 |174.00 |102.90 |71.10 
ST14|000000000001026389|20200215|6.000 |66.00 |66.00 |34.80 |31.20 
ST16|000000000001026389|20200215|8.000 |88.00 |88.00 |46.96 |41.04 
ST17|000000000001026389|20200215|26.000 |139.20 |139.20 |78.00 |61.20 
T023|000000000001026389|20200215|2.000 |24.00 |24.00 |13.90 |10.10 
FL04|000000000001027694|20200215|2.000 |12.80 |12.80 |8.86 |3.94 
FL06|000000000001027694|20200215|1.000 |4.80 |4.80 |3.12 |1.68 
FL09|000000000001027694|20200215|2.000 |9.60 |9.60 |6.34 |3.26 
SM01|000000000001027694|20200215|12.000 |84.00 |84.00 |36.00 |48.00 
SM02|000000000001027694|20200215|11.000 |80.00 |80.00 |44.00 |36.00 
SM03|000000000001027694|20200215|17.000 |98.00 |98.00 |51.00 |47.00 
SM04|000000000001027694|20200215|10.000 |70.00 |70.00 |30.00 |40.00 
SM06|000000000001027694|20200215|9.000 |63.00 |63.00 |27.00 |36.00 
SM08|000000000001027694|20200215|1.000 |3.50 |3.50 |3.00 |0.50 
SM09|000000000001027694|20200215|4.000 |28.00 |28.00 |12.00 |16.00 
SM11|000000000001027694|20200215|4.000 |32.00 |32.00 |16.00 |16.00 
SM12|000000000001027694|20200215|3.000 |29.00 |29.00 |19.14 |9.86 
SM13|000000000001027694|20200215|12.000 |72.74 |72.74 |36.00 |36.74 
SM14|000000000001027694|20200215|12.000 |73.50 |73.50 |36.00 |37.50 
SM16|000000000001027694|20200215|4.000 |28.00 |28.00 |12.00 |16.00 
SM17|000000000001027694|20200215|20.000 |140.00 |140.00 |60.00 |80.00 
SM18|000000000001027694|20200215|17.000 |138.32 |138.32 |68.00 |70.32 
SM20|000000000001027694|20200215|8.000 |48.00 |48.00 |32.00 |16.00 
SM23|000000000001027694|20200215|1.000 |12.00 |12.00 |6.43 |5.57 
SM24|000000000001027694|20200215|11.000 |84.00 |84.00 |44.00 |40.00 
SM25|000000000001027694|20200215|25.000 |167.62 |167.62 |75.00 |92.62 
SM27|000000000001027694|20200215|8.000 |64.00 |64.00 |40.56 |23.44 
SM28|000000000001027694|20200215|5.000 |40.00 |40.00 |20.00 |20.00 
SM31|000000000001027694|20200215|4.000 |48.00 |48.00 |25.20 |22.80 
SM34|000000000001027694|20200215|2.000 |14.00 |14.00 |6.00 |8.00 
SM35|000000000001027694|20200215|5.000 |35.00 |35.00 |15.00 |20.00 
SM36|000000000001027694|20200215|2.000 |12.00 |12.00 |12.68 |0.68-
SM37|000000000001027694|20200215|3.000 |30.00 |30.00 |19.29 |10.71 
SM38|000000000001027694|20200215|5.000 |28.00 |28.00 |20.00 |8.00 
SM39|000000000001027694|20200215|9.000 |60.00 |60.00 |36.00 |24.00 
SM40|000000000001027694|20200215|3.000 |24.00 |24.00 |12.00 |12.00 
SM44|000000000001027694|20200215|5.000 |32.00 |32.00 |20.00 |12.00 
SM46|000000000001027694|20200215|8.000 |56.00 |56.00 |24.00 |32.00 
SM47|000000000001027694|20200215|10.000 |49.00 |49.00 |30.00 |19.00 
ST02|000000000001027694|20200215|13.000 |91.00 |91.00 |39.00 |52.00 
ST04|000000000001027694|20200215|20.000 |160.00 |160.00 |80.00 |80.00 
ST05|000000000001027694|20200215|6.000 |24.00 |24.00 |24.00 |0.00 
ST06|000000000001027694|20200215|15.000 |105.00 |105.00 |45.00 |60.00 
ST10|000000000001027694|20200215|1.000 |12.00 |12.00 |6.30 |5.70 
ST13|000000000001027694|20200215|25.000 |220.00 |220.00 |149.00 |71.00 
ST14|000000000001027694|20200215|4.000 |42.00 |42.00 |25.64 |16.36 
ST16|000000000001027694|20200215|3.000 |36.00 |36.00 |19.11 |16.89 
ST17|000000000001027694|20200215|8.000 |45.50 |45.50 |24.00 |21.50 
T001|000000000001027694|20200215|5.000 |90.00 |90.00 |60.25 |29.75 
T012|000000000001027694|20200215|3.000 |37.50 |37.50 |32.97 |4.53 
T023|000000000001027694|20200215|3.000 |20.00 |20.00 |17.40 |2.60 
T024|000000000001027694|20200215|1.000 |20.00 |20.00 |12.00 |8.00 
SM02|000000000001028375|20200215|3.330 |83.25 |83.25 |120.73 |37.48-
SM12|000000000001028375|20200215|0.804 |31.35 |31.35 |20.87 |10.48 
SM18|000000000001028375|20200215|3.260 |81.50 |81.50 |137.15 |55.65-
SM23|000000000001028375|20200215|0.520 |20.28 |20.28 |13.93 |6.35 
SM24|000000000001028375|20200215|3.228 |80.70 |80.70 |6.43 |74.27 
SM31|000000000001028375|20200215|0.304 |11.86 |11.86 |8.53 |3.33 
SM36|000000000001028375|20200215|0.550 |21.45 |21.45 |14.45 |7.00 
ST10|000000000001028375|20200215|0.788 |30.73 |30.73 |20.52 |10.21 
ST16|000000000001028375|20200215|4.120 |160.69 |160.69 |105.02 |55.67 
T001|000000000001028375|20200215|1.836 |49.56 |49.56 |36.98 |12.58 
T012|000000000001028375|20200215|0.392 |15.68 |15.68 |10.65 |5.03 
T021|000000000001028375|20200215|0.736 |33.12 |33.12 |18.40 |14.72 
T024|000000000001028375|20200215|0.422 |11.39 |11.39 |8.45 |2.94 
FL01|000000000001028698|20200215|55.000 |180.00 |180.00 |117.15 |62.85 
FL02|000000000001028698|20200215|9.000 |29.30 |29.30 |18.99 |10.31 
FL03|000000000001028698|20200215|14.000 |96.60 |96.60 |74.90 |21.70 
FL04|000000000001028698|20200215|29.000 |94.50 |94.50 |60.84 |33.66 
FL05|000000000001028698|20200215|25.000 |98.80 |98.80 |64.75 |34.05 
FL06|000000000001028698|20200215|12.000 |47.50 |47.50 |30.96 |16.54 
FL09|000000000001028698|20200215|5.000 |19.70 |19.70 |13.00 |6.70 
FL10|000000000001028698|20200215|1.000 |4.00 |4.00 |2.60 |1.40 
FL12|000000000001028698|20200215|3.000 |11.70 |11.70 |7.77 |3.93 
FL18|000000000001028698|20200215|16.000 |90.60 |90.60 |61.12 |29.48 
HB04|000000000001028698|20200215|30.000-|0.00 |0.00 |90.00-|90.00 
SM01|000000000001028698|20200215|46.000 |322.00 |322.00 |112.70 |209.30 
SM02|000000000001028698|20200215|97.000 |370.73 |370.73 |194.89 |175.84 
SM03|000000000001028698|20200215|41.000 |287.00 |287.00 |99.22 |187.78 
SM04|000000000001028698|20200215|31.000 |217.00 |217.00 |75.02 |141.98 
SM06|000000000001028698|20200215|33.000 |231.00 |231.00 |80.19 |150.81 
SM08|000000000001028698|20200215|26.000 |182.00 |182.00 |63.70 |118.30 
SM09|000000000001028698|20200215|24.000 |168.00 |168.00 |59.04 |108.96 
SM11|000000000001028698|20200215|20.000 |80.00 |80.00 |40.40 |39.60 
SM12|000000000001028698|20200215|1.000 |5.00 |5.00 |3.73 |1.27 
SM13|000000000001028698|20200215|60.000 |393.12 |393.12 |145.20 |247.92 
SM14|000000000001028698|20200215|49.000 |343.00 |343.00 |119.07 |223.93 
SM15|000000000001028698|20200215|10.000 |50.00 |50.00 |29.70 |20.30 
SM16|000000000001028698|20200215|35.000 |245.00 |245.00 |85.40 |159.60 
SM17|000000000001028698|20200215|45.000 |315.00 |315.00 |108.90 |206.10 
SM18|000000000001028698|20200215|94.000 |450.97 |450.97 |189.95 |261.02 
SM22|000000000001028698|20200215|28.000 |196.00 |196.00 |101.92 |94.08 
SM23|000000000001028698|20200215|13.000 |91.00 |91.00 |47.71 |43.29 
SM24|000000000001028698|20200215|26.000 |104.00 |104.00 |52.52 |51.48 
SM25|000000000001028698|20200215|81.000 |513.48 |513.48 |197.64 |315.84 
SM26|000000000001028698|20200215|22.000 |110.00 |110.00 |65.34 |44.66 
SM27|000000000001028698|20200215|12.000 |96.00 |96.00 |60.00 |36.00 
SM28|000000000001028698|20200215|28.000 |112.00 |112.00 |56.28 |55.72 
SM31|000000000001028698|20200215|24.000 |168.00 |168.00 |87.12 |80.88 
SM32|000000000001028698|20200215|12.000 |60.00 |60.00 |36.00 |24.00 
SM34|000000000001028698|20200215|13.000 |91.00 |91.00 |31.72 |59.28 
SM35|000000000001028698|20200215|20.000 |140.00 |140.00 |50.00 |90.00 
SM36|000000000001028698|20200215|33.000 |231.00 |231.00 |121.77 |109.23 
SM37|000000000001028698|20200215|15.000 |105.00 |105.00 |54.00 |51.00 
SM38|000000000001028698|20200215|10.000 |40.00 |40.00 |20.20 |19.80 
SM39|000000000001028698|20200215|13.000 |52.00 |52.00 |26.13 |25.87 
SM40|000000000001028698|20200215|5.000 |20.00 |20.00 |10.05 |9.95 
SM44|000000000001028698|20200215|16.000 |64.00 |64.00 |32.32 |31.68 
SM46|000000000001028698|20200215|53.000 |371.00 |371.00 |129.85 |241.15 
SM47|000000000001028698|20200215|41.000 |287.00 |287.00 |99.22 |187.78 
SM49|000000000001028698|20200215|14.000 |70.00 |70.00 |39.62 |30.38 
ST02|000000000001028698|20200215|70.000 |485.53 |485.53 |170.10 |315.43 
ST04|000000000001028698|20200215|120.000 |366.79 |366.79 |240.07 |126.72 
ST05|000000000001028698|20200215|41.000 |182.88 |182.88 |210.74 |27.86-
ST06|000000000001028698|20200215|45.000 |301.55 |301.55 |108.90 |192.65 
ST10|000000000001028698|20200215|50.000 |350.00 |350.00 |180.50 |169.50 
ST13|000000000001028698|20200215|34.000 |408.00 |408.00 |239.36 |168.64 
ST14|000000000001028698|20200215|46.000 |322.00 |322.00 |166.06 |155.94 
ST16|000000000001028698|20200215|90.000 |579.18 |579.18 |327.42 |251.76 
ST17|000000000001028698|20200215|104.000 |612.04 |612.04 |253.76 |358.28 
ST18|000000000001028698|20200215|123.000 |612.50 |612.50 |615.00 |2.50-
T001|000000000001028698|20200215|92.000 |1564.00 |1564.00 |992.68 |571.32 
T012|000000000001028698|20200215|4.000 |40.00 |40.00 |24.00 |16.00 
T020|000000000001028698|20200215|9.000 |153.00 |153.00 |97.29 |55.71 
T021|000000000001028698|20200215|7.000 |70.00 |70.00 |42.00 |28.00 
T023|000000000001028698|20200215|7.000 |84.00 |84.00 |49.00 |35.00 
T024|000000000001028698|20200215|25.000 |425.00 |425.00 |269.75 |155.25 
FL05|000000000001028699|20200215|3.000 |16.20 |16.20 |10.92 |5.28 
FL12|000000000001028699|20200215|2.000 |10.80 |10.80 |7.20 |3.60 
SM01|000000000001028699|20200215|10.000 |80.00 |80.00 |34.60 |45.40 
SM03|000000000001028699|20200215|5.000 |40.00 |40.00 |17.30 |22.70 
SM06|000000000001028699|20200215|2.000 |16.00 |16.00 |6.96 |9.04 
SM08|000000000001028699|20200215|3.000 |24.00 |24.00 |10.41 |13.59 
SM09|000000000001028699|20200215|1.000 |8.00 |8.00 |3.46 |4.54 
ST02|000000000001028699|20200215|7.000 |56.00 |56.00 |24.36 |31.64 
ST06|000000000001028699|20200215|7.000 |47.20 |47.20 |24.22 |22.98 
ST17|000000000001028699|20200215|12.000 |78.46 |78.46 |41.66 |36.80 
ST18|000000000001028699|20200215|7.000 |42.00 |42.00 |28.00 |14.00 
SM02|000000000001030532|20200215|3.312 |255.02 |255.02 |171.67 |83.35 
SM24|000000000001030532|20200215|0.272 |20.94 |20.94 |12.23 |8.71 
T001|000000000001030532|20200215|43.764 |2844.66 |2844.66 |2052.54 |792.12 
T012|000000000001030532|20200215|0.542 |29.81 |29.81 |18.97 |10.84 
T020|000000000001030532|20200215|6.762 |439.53 |439.53 |317.74 |121.79 
T021|000000000001030532|20200215|2.152 |107.60 |107.60 |66.00 |41.60 
T024|000000000001030532|20200215|7.426 |482.69 |482.69 |349.01 |133.68 
SM11|000000000001030533|20200215|0.894 |99.23 |99.23 |64.34 |34.89 
SM44|000000000001030533|20200215|0.156 |17.32 |17.32 |11.02 |6.30 
ST05|000000000001030533|20200215|0.554 |61.49 |61.49 |39.87 |21.62 
T001|000000000001030533|20200215|14.144 |1258.80 |1258.80 |848.77 |410.03 
T024|000000000001030533|20200215|1.204 |107.16 |107.16 |72.24 |34.92 
FL01|000000000001030539|20200215|2.040 |272.00 |272.00 |172.93 |99.07 
FL02|000000000001030539|20200215|1.000 |133.20 |133.20 |81.12 |52.08 
SM02|000000000001030539|20200215|7.246 |799.41 |799.41 |565.18 |234.23 
SM11|000000000001030539|20200215|7.366 |847.09 |847.09 |539.41 |307.68 
SM24|000000000001030539|20200215|0.282 |32.43 |32.43 |21.36 |11.07 
SM28|000000000001030539|20200215|12.726 |1463.49 |1463.49 |993.01 |470.48 
ST04|000000000001030539|20200215|18.082 |2013.73 |2013.73 |1439.33 |574.40 
ST05|000000000001030539|20200215|0.496 |57.04 |57.04 |37.91 |19.13 
T001|000000000001030539|20200215|25.080 |2482.91 |2482.91 |1756.11 |726.80 
T012|000000000001030539|20200215|0.208 |10.19 |10.19 |14.56 |4.37-
T021|000000000001030539|20200215|10.114 |859.69 |859.69 |707.98 |151.71 
T024|000000000001030539|20200215|2.092 |207.11 |207.11 |139.33 |67.78 
FL01|000000000001034289|20200215|1.090 |61.30 |61.30 |43.73 |17.57 
FL02|000000000001034289|20200215|2.100 |122.60 |122.60 |84.55 |38.05 
FL03|000000000001034289|20200215|1.030 |66.20 |66.20 |41.29 |24.91 
FL05|000000000001034289|20200215|0.550 |49.10 |49.10 |33.18 |15.92 
FL06|000000000001034289|20200215|4.210 |372.00 |372.00 |230.29 |141.71 
FL09|000000000001034289|20200215|1.040 |91.20 |91.20 |61.10 |30.10 
FL10|000000000001034289|20200215|0.510 |49.10 |49.10 |28.22 |20.88 
HB04|000000000001034289|20200215|15.000-|0.00 |0.00 |1470.00-|1470.00 
SM01|000000000001034289|20200215|5.378 |484.02 |484.02 |311.12 |172.90 
SM02|000000000001034289|20200215|3.854 |202.09 |202.09 |142.62 |59.47 
SM03|000000000001034289|20200215|2.052 |184.68 |184.68 |112.82 |71.86 
SM04|000000000001034289|20200215|4.140 |372.60 |372.60 |227.70 |144.90 
SM06|000000000001034289|20200215|1.152 |103.68 |103.68 |63.36 |40.32 
SM08|000000000001034289|20200215|2.932 |263.88 |263.88 |161.26 |102.62 
SM09|000000000001034289|20200215|6.877 |618.93 |618.93 |378.24 |240.69 
SM11|000000000001034289|20200215|1.800 |124.20 |124.20 |66.60 |57.60 
SM13|000000000001034289|20200215|21.060 |1825.40 |1825.40 |1158.33 |667.07 
SM14|000000000001034289|20200215|5.484 |493.56 |493.56 |301.62 |191.94 
SM16|000000000001034289|20200215|4.278 |385.02 |385.02 |235.27 |149.75 
SM17|000000000001034289|20200215|4.316 |388.44 |388.44 |237.38 |151.06 
SM18|000000000001034289|20200215|4.936 |365.26 |365.26 |182.58 |182.68 
SM24|000000000001034289|20200215|5.752 |396.89 |396.89 |212.60 |184.29 
SM25|000000000001034289|20200215|17.660 |1451.71 |1451.71 |971.30 |480.41 
SM26|000000000001034289|20200215|0.356 |27.06 |27.06 |32.58 |5.52-
SM28|000000000001034289|20200215|5.208 |359.35 |359.35 |192.71 |166.64 
SM34|000000000001034289|20200215|1.816 |163.44 |163.44 |99.88 |63.56 
SM35|000000000001034289|20200215|1.668 |150.12 |150.12 |91.74 |58.38 
